event,rel_step,avg_mid_minus_event_mid
spread_tightened,62,-6.238095238095238
spread_tightened,63,-5.944444444444445
spread_tightened,64,-6.373015873015873
spread_tightened,65,-6.634920634920635
spread_tightened,66,-6.4603174603174605
spread_tightened,67,-6.222222222222222
spread_tightened,68,-6.253968253968254
spread_tightened,69,-5.809523809523809
spread_tightened,70,-5.476190476190476
spread_tightened,71,-5.515873015873016
spread_tightened,72,-5.349206349206349
spread_tightened,73,-4.912698412698413
spread_tightened,74,-5.0476190476190474
spread_tightened,75,-5.134920634920635
spread_tightened,76,-4.9523809523809526
spread_tightened,77,-5.246031746031746
spread_tightened,78,-5.285714285714286
spread_tightened,79,-5.055555555555555
spread_tightened,80,-5.190476190476191
spread_widened,-20,2.1
spread_widened,-19,2.433333333333333
spread_widened,-18,2.375
spread_widened,-17,1.9
spread_widened,-16,2.033333333333333
spread_widened,-15,1.7583333333333333
spread_widened,-14,1.425
spread_widened,-13,1.475
spread_widened,-12,1.8333333333333333
spread_widened,-11,1.4083333333333334
spread_widened,-10,1.1083333333333334
spread_widened,-9,1.1083333333333334
spread_widened,-8,0.95
spread_widened,-7,1.1083333333333334
spread_widened,-6,1.3083333333333333
spread_widened,-5,0.8833333333333333
spread_widened,-4,0.55
spread_widened,-3,0.25833333333333336
spread_widened,-2,0.475
spread_widened,-1,-0.75
spread_widened,0,0.0
spread_widened,1,0.058333333333333334
spread_widened,2,-0.35
spread_widened,3,-0.9583333333333334
spread_widened,4,-0.725
spread_widened,5,-1.45
spread_widened,6,-1.325
spread_widened,7,-1.55
spread_widened,8,-2.0833333333333335
spread_widened,9,-2.3916666666666666
spread_widened,10,-2.6
spread_widened,11,-2.9916666666666667
spread_widened,12,-2.908333333333333
spread_widened,13,-3.0833333333333335
spread_widened,14,-3.4916666666666667
spread_widened,15,-3.9916666666666667
spread_widened,16,-3.7333333333333334
spread_widened,17,-3.8
spread_widened,18,-3.6083333333333334
spread_widened,19,-3.841666666666667
spread_widened,20,-3.7416666666666667
spread_widened,21,-4.175
spread_widened,22,-4.083333333333333
spread_widened,23,-4.341666666666667
spread_widened,24,-4.55
spread_widened,25,-4.816666666666666
spread_widened,26,-5.033333333333333
spread_widened,27,-4.983333333333333
spread_widened,28,-5.45
spread_widened,29,-5.675
spread_widened,30,-5.308333333333334
spread_widened,31,-5.691666666666666
spread_widened,32,-5.891666666666667
spread_widened,33,-6.325
spread_widened,34,-6.375
spread_widened,35,-6.183333333333334
spread_widened,36,-6.058333333333334
spread_widened,37,-6.083333333333333
spread_widened,38,-5.833333333333333
spread_widened,39,-5.525
spread_widened,40,-6.091666666666667
spread_widened,41,-6.133333333333334
spread_widened,42,-6.066666666666666
spread_widened,43,-5.616666666666666
spread_widened,44,-5.533333333333333
spread_widened,45,-5.925
spread_widened,46,-6.15
spread_widened,47,-6.141666666666667
spread_widened,48,-6.033333333333333
spread_widened,49,-6.058333333333334
spread_widened,50,-6.45
spread_widened,51,-6.283333333333333
spread_widened,52,-6.483333333333333
spread_widened,53,-6.966666666666667
spread_widened,54,-6.533333333333333
spread_widened,55,-6.641666666666667
spread_widened,56,-6.966666666666667
spread_widened,57,-7.408333333333333
spread_widened,58,-7.641666666666667
spread_widened,59,-7.291666666666667
spread_widened,60,-7.083333333333333
spread_widened,61,-7.2
spread_widened,62,-6.733333333333333
spread_widened,63,-7.308333333333334
spread_widened,64,-7.458333333333333
spread_widened,65,-7.208333333333333
spread_widened,66,-7.041666666666667
spread_widened,67,-7.15
spread_widened,68,-6.775
spread_widened,69,-6.5
spread_widened,70,-6.475
spread_widened,71,-6.341666666666667
spread_widened,72,-5.925
spread_widened,73,-5.741666666666666
spread_widened,74,-5.8
spread_widened,75,-5.825
spread_widened,76,-6.166666666666667
spread_widened,77,-6.175
spread_widened,78,-6.1
spread_widened,79,-6.033333333333333
spread_widened,80,-6.166666666666667
bid_size_increased,-20,2.6375
bid_size_increased,-19,2.46
bid_size_increased,-18,2.44
bid_size_increased,-17,2.205
bid_size_increased,-16,2.08
bid_size_increased,-15,2.1075
bid_size_increased,-14,2.2125
bid_size_increased,-13,2.16
bid_size_increased,-12,1.8975
bid_size_increased,-11,1.72
bid_size_increased,-10,1.6375
bid_size_increased,-9,1.405
bid_size_increased,-8,1.205
bid_size_increased,-7,1.2325
bid_size_increased,-6,1.0025
bid_size_increased,-5,0.755
bid_size_increased,-4,0.8075
bid_size_increased,-3,0.63
bid_size_increased,-2,0.49
bid_size_increased,-1,0.36
bid_size_increased,0,0.0
bid_size_increased,1,0.055
bid_size_increased,2,-0.1125
bid_size_increased,3,-0.0525
bid_size_increased,4,-0.1975
bid_size_increased,5,-0.4
bid_size_increased,6,-0.535
bid_size_increased,7,-0.4075
bid_size_increased,8,-0.62
bid_size_increased,9,-0.7875
bid_size_increased,10,-1.0575
bid_size_increased,11,-1.005
bid_size_increased,12,-1.1475
bid_size_increased,13,-1.1425
bid_size_increased,14,-1.715
bid_size_increased,15,-1.5225
bid_size_increased,16,-1.64
bid_size_increased,17,-1.675
bid_size_increased,18,-1.8175
bid_size_increased,19,-1.8725
bid_size_increased,20,-2.2225
bid_size_increased,21,-2.36
bid_size_increased,22,-2.3575
bid_size_increased,23,-2.49
bid_size_increased,24,-2.6525
bid_size_increased,25,-2.83
bid_size_increased,26,-2.83
bid_size_increased,27,-2.855
bid_size_increased,28,-3.0475
bid_size_increased,29,-3.145
bid_size_increased,30,-3.4475
bid_size_increased,31,-3.2675
bid_size_increased,32,-3.43
bid_size_increased,33,-3.5725
bid_size_increased,34,-3.48
bid_size_increased,35,-3.78
bid_size_increased,36,-3.8575
bid_size_increased,37,-4.055
bid_size_increased,38,-4.055
bid_size_increased,39,-4.0275
bid_size_increased,40,-4.205
bid_size_increased,41,-4.1875
bid_size_increased,42,-4.41
bid_size_increased,43,-4.425
bid_size_increased,44,-4.65
bid_size_increased,45,-4.9575
bid_size_increased,46,-4.8325
bid_size_increased,47,-5.0175
bid_size_increased,48,-5.15
bid_size_increased,49,-5.115
bid_size_increased,50,-5.13
bid_size_increased,51,-5.3925
bid_size_increased,52,-5.56
bid_size_increased,53,-5.525
bid_size_increased,54,-5.7
bid_size_increased,55,-5.695
bid_size_increased,56,-5.6825
bid_size_increased,57,-5.805
bid_size_increased,58,-5.8625
bid_size_increased,59,-5.8325
bid_size_increased,60,-5.96
bid_size_increased,61,-6.025
bid_size_increased,62,-6.16
bid_size_increased,63,-6.1325
bid_size_increased,64,-6.2975
bid_size_increased,65,-6.41
bid_size_increased,66,-6.575
bid_size_increased,67,-6.68
bid_size_increased,68,-6.595
bid_size_increased,69,-6.715
bid_size_increased,70,-6.8725
bid_size_increased,71,-6.775
bid_size_increased,72,-6.8625
bid_size_increased,73,-7.0025
bid_size_increased,74,-6.875
bid_size_increased,75,-6.935
bid_size_increased,76,-7.305
bid_size_increased,77,-7.35
bid_size_increased,78,-7.35
bid_size_increased,79,-7.5575
bid_size_increased,80,-7.3375
ask_size_increased,-20,2.2725
ask_size_increased,-19,2.1725
ask_size_increased,-18,2.075
ask_size_increased,-17,1.7225
ask_size_increased,-16,1.72
ask_size_increased,-15,1.9775
ask_size_increased,-14,1.78
ask_size_increased,-13,1.535
ask_size_increased,-12,1.5525
ask_size_increased,-11,1.4775
ask_size_increased,-10,1.27
ask_size_increased,-9,1.1075
ask_size_increased,-8,0.905
ask_size_increased,-7,0.9675
ask_size_increased,-6,0.8325
ask_size_increased,-5,0.5825
ask_size_increased,-4,0.4775
ask_size_increased,-3,0.28
ask_size_increased,-2,0.2
ask_size_increased,-1,-0.0875
ask_size_increased,0,0.0
ask_size_increased,1,-0.28
ask_size_increased,2,-0.4125
ask_size_increased,3,-0.3075
ask_size_increased,4,-0.515
ask_size_increased,5,-0.73
ask_size_increased,6,-0.7325
ask_size_increased,7,-0.5975
ask_size_increased,8,-0.62
ask_size_increased,9,-0.985
ask_size_increased,10,-1.3425
ask_size_increased,11,-1.2525
ask_size_increased,12,-1.3625
ask_size_increased,13,-1.43
ask_size_increased,14,-1.8275
ask_size_increased,15,-1.6775
ask_size_increased,16,-1.86
ask_size_increased,17,-1.7275
ask_size_increased,18,-1.9825
ask_size_increased,19,-2.095
ask_size_increased,20,-2.3525
ask_size_increased,21,-2.56
ask_size_increased,22,-2.535
ask_size_increased,23,-2.535
ask_size_increased,24,-2.5275
ask_size_increased,25,-2.7875
ask_size_increased,26,-2.945
ask_size_increased,27,-2.955
ask_size_increased,28,-3.3075
ask_size_increased,29,-3.185
ask_size_increased,30,-3.435
ask_size_increased,31,-3.3125
ask_size_increased,32,-3.3675
ask_size_increased,33,-3.5725
ask_size_increased,34,-3.395
ask_size_increased,35,-3.685
ask_size_increased,36,-3.8375
ask_size_increased,37,-3.97
ask_size_increased,38,-4.05
ask_size_increased,39,-4.26
ask_size_increased,40,-4.1775
ask_size_increased,41,-3.965
ask_size_increased,42,-4.44
ask_size_increased,43,-4.155
ask_size_increased,44,-4.51
ask_size_increased,45,-4.8475
ask_size_increased,46,-4.8975
ask_size_increased,47,-4.68
ask_size_increased,48,-5.0575
ask_size_increased,49,-4.965
ask_size_increased,50,-5.0275
ask_size_increased,51,-5.24
ask_size_increased,52,-5.475
ask_size_increased,53,-5.345
ask_size_increased,54,-5.63
ask_size_increased,55,-5.6225
ask_size_increased,56,-5.665
ask_size_increased,57,-5.745
ask_size_increased,58,-5.84
ask_size_increased,59,-5.72
ask_size_increased,60,-5.905
ask_size_increased,61,-5.8425
ask_size_increased,62,-5.945
ask_size_increased,63,-5.915
ask_size_increased,64,-6.2975
ask_size_increased,65,-6.4375
ask_size_increased,66,-6.28
ask_size_increased,67,-6.4525
ask_size_increased,68,-6.395
ask_size_increased,69,-6.58
ask_size_increased,70,-6.665
ask_size_increased,71,-6.6575
ask_size_increased,72,-6.74
ask_size_increased,73,-6.6475
ask_size_increased,74,-6.755
ask_size_increased,75,-6.895
ask_size_increased,76,-7.04
ask_size_increased,77,-7.185
ask_size_increased,78,-7.235
ask_size_increased,79,-7.355
ask_size_increased,80,-7.3075
z500_above_2,-20,-8.5
z500_above_2,-19,-9.75
z500_above_2,-18,-7.0
z500_above_2,-17,-9.75
z500_above_2,-16,-9.0
z500_above_2,-15,-10.5
z500_above_2,-14,-11.5
z500_above_2,-13,-12.5
z500_above_2,-12,-12.5
z500_above_2,-11,-14.5
z500_above_2,-10,-13.0
z500_above_2,-9,-13.5
z500_above_2,-8,-11.5
z500_above_2,-7,-10.0
z500_above_2,-6,-8.0
z500_above_2,-5,-6.5
z500_above_2,-4,-4.5
z500_above_2,-3,-4.0
z500_above_2,-2,-2.0
z500_above_2,-1,-2.5
z500_above_2,0,0.0
z500_above_2,1,-1.5
z500_above_2,2,0.0
z500_above_2,3,-1.5
z500_above_2,4,-1.5
z500_above_2,5,-4.0
z500_above_2,6,-3.5
z500_above_2,7,-4.5
z500_above_2,8,-2.5
z500_above_2,9,-3.0
z500_above_2,10,-1.5
z500_above_2,11,-4.5
z500_above_2,12,-4.0
z500_above_2,13,-5.25
z500_above_2,14,-5.5
z500_above_2,15,-3.75
z500_above_2,16,-4.5
z500_above_2,17,-4.5
z500_above_2,18,-7.5
z500_above_2,19,-9.5
z500_above_2,20,-11.5
z500_above_2,21,-11.5
z500_above_2,22,-10.75
z500_above_2,23,-11.5
z500_above_2,24,-10.25
z500_above_2,25,-12.0
z500_above_2,26,-11.5
z500_above_2,27,-11.0
z500_above_2,28,-11.5
z500_above_2,29,-10.0
z500_above_2,30,-11.5
z500_above_2,31,-9.5
z500_above_2,32,-11.75
z500_above_2,33,-9.0
z500_above_2,34,-8.75
z500_above_2,35,-9.0
z500_above_2,36,-7.0
z500_above_2,37,-9.5
z500_above_2,38,-9.5
z500_above_2,39,-11.5
z500_above_2,40,-12.75
z500_above_2,41,-13.5
z500_above_2,42,-15.25
z500_above_2,43,-14.0
z500_above_2,44,-16.5
z500_above_2,45,-15.5
z500_above_2,46,-17.5
z500_above_2,47,-16.0
z500_above_2,48,-17.5
z500_above_2,49,-13.5
z500_above_2,50,-14.5
z500_above_2,51,-12.0
z500_above_2,52,-11.5
z500_above_2,53,-13.0
z500_above_2,54,-13.0
z500_above_2,55,-13.5
z500_above_2,56,-13.0
z500_above_2,57,-12.5
z500_above_2,58,-11.0
z500_above_2,59,-11.0
z500_above_2,60,-13.5
z500_above_2,61,-10.5
z500_above_2,62,-12.0
z500_above_2,63,-9.5
z500_above_2,64,-9.0
z500_above_2,65,-9.0
z500_above_2,66,-8.5
z500_above_2,67,-7.0
z500_above_2,68,-6.5
z500_above_2,69,-5.0
z500_above_2,70,-6.5
z500_above_2,71,-8.5
z500_above_2,72,-12.0
z500_above_2,73,-11.5
z500_above_2,74,-16.5
z500_above_2,75,-12.75
z500_above_2,76,-13.5
z500_above_2,77,-10.75
z500_above_2,78,-9.5
z500_above_2,79,-8.75
z500_above_2,80,-9.0
z500_below_minus_2,-20,9.37292817679558
z500_below_minus_2,-19,8.870165745856353
z500_below_minus_2,-18,8.46132596685083
z500_below_minus_2,-17,8.088397790055248
z500_below_minus_2,-16,7.704419889502763
z500_below_minus_2,-15,7.361878453038674
z500_below_minus_2,-14,6.964088397790055
z500_below_minus_2,-13,6.5220994475138125
z500_below_minus_2,-12,6.027624309392265
z500_below_minus_2,-11,5.455801104972376
z500_below_minus_2,-10,4.99171270718232
z500_below_minus_2,-9,4.469613259668508
z500_below_minus_2,-8,3.977900552486188
z500_below_minus_2,-7,3.5303867403314917
z500_below_minus_2,-6,3.06353591160221
z500_below_minus_2,-5,2.6519337016574585
z500_below_minus_2,-4,2.1767955801104972
z500_below_minus_2,-3,1.6933701657458564
z500_below_minus_2,-2,1.058011049723757
z500_below_minus_2,-1,0.5386740331491713
z500_below_minus_2,0,0.0
z500_below_minus_2,1,-0.06629834254143646
z500_below_minus_2,2,-0.14917127071823205
z500_below_minus_2,3,-0.1878453038674033
z500_below_minus_2,4,-0.32320441988950277
z500_below_minus_2,5,-0.5994475138121547
z500_below_minus_2,6,-0.7569060773480663
z500_below_minus_2,7,-0.9834254143646409
z500_below_minus_2,8,-1.1022099447513811
z500_below_minus_2,9,-1.149171270718232
z500_below_minus_2,10,-1.2513812154696133
z500_below_minus_2,11,-1.3176795580110496
z500_below_minus_2,12,-1.4171270718232045
z500_below_minus_2,13,-1.4834254143646408
z500_below_minus_2,14,-1.522099447513812
z500_below_minus_2,15,-1.6077348066298343
z500_below_minus_2,16,-1.7209944751381216
z500_below_minus_2,17,-1.7955801104972375
z500_below_minus_2,18,-1.8950276243093922
z500_below_minus_2,19,-1.919889502762431
z500_below_minus_2,20,-1.9502762430939227
z500_below_minus_2,21,-1.9585635359116023
z500_below_minus_2,22,-2.0110497237569063
z500_below_minus_2,23,-2.110497237569061
z500_below_minus_2,24,-2.1187845303867405
z500_below_minus_2,25,-2.091160220994475
z500_below_minus_2,26,-2.0248618784530388
z500_below_minus_2,27,-1.9392265193370166
z500_below_minus_2,28,-1.8453038674033149
z500_below_minus_2,29,-1.6657458563535912
z500_below_minus_2,30,-1.4806629834254144
z500_below_minus_2,31,-1.3232044198895028
z500_below_minus_2,32,-1.1767955801104972
z500_below_minus_2,33,-1.0718232044198894
z500_below_minus_2,34,-0.9834254143646409
z500_below_minus_2,35,-0.8729281767955801
z500_below_minus_2,36,-0.7154696132596685
z500_below_minus_2,37,-0.638121546961326
z500_below_minus_2,38,-0.6325966850828729
z500_below_minus_2,39,-0.47790055248618785
z500_below_minus_2,40,-0.39502762430939226
z500_below_minus_2,41,-0.3397790055248619
z500_below_minus_2,42,-0.27348066298342544
z500_below_minus_2,43,-0.3784530386740331
z500_below_minus_2,44,-0.36187845303867405
z500_below_minus_2,45,-0.2596685082872928
z500_below_minus_2,46,-0.11878453038674033
z500_below_minus_2,47,0.09392265193370165
z500_below_minus_2,48,0.23480662983425415
z500_below_minus_2,49,0.4281767955801105
z500_below_minus_2,50,0.5966850828729282
z500_below_minus_2,51,0.7790055248618785
z500_below_minus_2,52,0.8784530386740331
z500_below_minus_2,53,1.149171270718232
z500_below_minus_2,54,1.361878453038674
z500_below_minus_2,55,1.671270718232044
z500_below_minus_2,56,1.8149171270718232
z500_below_minus_2,57,1.9530386740331491
z500_below_minus_2,58,2.2596685082872927
z500_below_minus_2,59,2.5359116022099446
z500_below_minus_2,60,2.8093922651933703
z500_below_minus_2,61,3.0331491712707184
z500_below_minus_2,62,3.3812154696132595
z500_below_minus_2,63,3.6077348066298343
z500_below_minus_2,64,3.955801104972376
z500_below_minus_2,65,4.1464088397790055
z500_below_minus_2,66,4.411602209944752
z500_below_minus_2,67,4.588397790055248
z500_below_minus_2,68,4.856353591160221
z500_below_minus_2,69,5.1740331491712706
z500_below_minus_2,70,5.383977900552487
z500_below_minus_2,71,5.613259668508287
z500_below_minus_2,72,5.875690607734807
z500_below_minus_2,73,6.165745856353591
z500_below_minus_2,74,6.511049723756906
z500_below_minus_2,75,6.737569060773481
z500_below_minus_2,76,6.947513812154696
z500_below_minus_2,77,7.290055248618785
z500_below_minus_2,78,7.624309392265193
z500_below_minus_2,79,8.011049723756907
z500_below_minus_2,80,8.37292817679558
