day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;237600;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;237600;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;237600;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;237600;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;237600;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;237700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;237700;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;237700;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;237700;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;237700;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;237700;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;237700;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;237700;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;237700;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;237700;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;237700;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;237700;HYDROGEL_PACK;10012;15;10009;23;;;10028;15;10030;23;;;10020.0;0.0
3;237800;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;237800;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;237800;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;237800;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;237800;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;237800;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;237800;HYDROGEL_PACK;10014;10;10012;29;;;10030;10;10033;29;;;10022.0;0.0
3;237800;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;237800;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;237800;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;237800;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;237800;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;237900;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;237900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;237900;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;237900;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;237900;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;237900;HYDROGEL_PACK;10011;10;10009;22;;;10028;10;10030;22;;;10019.5;0.0
3;237900;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;237900;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;237900;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;237900;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;237900;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;237900;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238000;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238000;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238000;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238000;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238000;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238000;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238000;HYDROGEL_PACK;10008;13;10006;21;;;10024;13;10027;21;;;10016.0;0.0
3;238000;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238000;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238000;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238000;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238000;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238100;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238100;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238100;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238100;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238100;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238100;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238100;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238100;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238100;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238100;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238100;HYDROGEL_PACK;10009;12;10006;20;;;10025;12;10027;20;;;10017.0;0.0
3;238200;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238200;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238200;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238200;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238200;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238200;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238200;HYDROGEL_PACK;10008;13;10006;27;;;10024;13;10027;27;;;10016.0;0.0
3;238200;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238200;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238200;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238200;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238200;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238300;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238300;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238300;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238300;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238300;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238300;HYDROGEL_PACK;10006;15;10003;26;;;10022;15;10024;26;;;10014.0;0.0
3;238300;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238300;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238300;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238300;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238300;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238300;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238400;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238400;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238400;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238400;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238400;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238400;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238400;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238400;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238400;HYDROGEL_PACK;10004;12;10001;26;;;10020;12;10022;26;;;10012.0;0.0
3;238400;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238400;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238400;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238500;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238500;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238500;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238500;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238500;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238500;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238500;HYDROGEL_PACK;10004;13;10001;23;;;10020;13;10022;23;;;10012.0;0.0
3;238500;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238500;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238500;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238500;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238600;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238600;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238600;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238600;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238600;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238600;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238600;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238600;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238600;HYDROGEL_PACK;10003;11;10001;23;;;10019;11;10022;23;;;10011.0;0.0
3;238600;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238600;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238600;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238700;HYDROGEL_PACK;10003;11;10000;21;;;10019;11;10021;21;;;10011.0;0.0
3;238700;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238700;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238700;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238700;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238700;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238700;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238700;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238700;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238700;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238700;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238800;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238800;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238800;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238800;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238800;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;238800;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238800;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238800;HYDROGEL_PACK;10005;11;10002;29;;;10021;11;10023;29;;;10013.0;0.0
3;238800;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238800;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238800;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238800;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238900;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;238900;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;238900;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;238900;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;238900;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;238900;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;238900;HYDROGEL_PACK;10005;12;10002;30;;;10021;12;10023;30;;;10013.0;0.0
3;238900;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;238900;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;238900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;238900;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;238900;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239000;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239000;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239000;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239000;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239000;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239000;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239000;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239000;HYDROGEL_PACK;10001;13;9999;25;;;10017;13;10020;25;;;10009.0;0.0
3;239000;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239000;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239000;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239000;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239100;HYDROGEL_PACK;10001;14;9999;24;;;10017;14;10020;24;;;10009.0;0.0
3;239100;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239100;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239100;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239100;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239100;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239100;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239100;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239100;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239100;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239100;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239200;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239200;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239200;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239200;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239200;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239200;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239200;HYDROGEL_PACK;10002;10;10000;27;;;10018;10;10021;27;;;10010.0;0.0
3;239200;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239200;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239200;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239200;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239200;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239300;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239300;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239300;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239300;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239300;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239300;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239300;HYDROGEL_PACK;10004;15;10001;24;;;10020;15;10022;24;;;10012.0;0.0
3;239300;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239300;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239300;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239300;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239300;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239400;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239400;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239400;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239400;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239400;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239400;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239400;HYDROGEL_PACK;10002;15;10000;23;;;10018;15;10021;23;;;10010.0;0.0
3;239400;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239400;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239400;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239400;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239400;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239500;HYDROGEL_PACK;10002;13;9999;23;;;10018;13;10020;23;;;10010.0;0.0
3;239500;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239500;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239500;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239500;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239500;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239500;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239500;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239500;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239500;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239500;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239600;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239600;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239600;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239600;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239600;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239600;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239600;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239600;HYDROGEL_PACK;10007;11;10004;22;;;10023;11;10025;22;;;10015.0;0.0
3;239600;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239600;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239600;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239600;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239700;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239700;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239700;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239700;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239700;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239700;HYDROGEL_PACK;10011;15;10009;21;;;10027;15;10030;21;;;10019.0;0.0
3;239700;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239700;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239700;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239700;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239700;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239800;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239800;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239800;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239800;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239800;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239800;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239800;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239800;HYDROGEL_PACK;10011;12;10009;29;;;10027;12;10030;29;;;10019.0;0.0
3;239800;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239800;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239800;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239800;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;239900;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;239900;HYDROGEL_PACK;10012;12;10010;21;;;10028;12;10031;21;;;10020.0;0.0
3;239900;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;239900;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;239900;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;239900;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;239900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;239900;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;239900;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;239900;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;239900;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;239900;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240000;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;240000;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;240000;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;240000;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;240000;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;240000;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;240000;HYDROGEL_PACK;10013;11;10010;28;;;10029;11;10031;28;;;10021.0;0.0
3;240000;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;240000;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;240000;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;240000;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240000;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;240100;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;240100;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;240100;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;240100;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;240100;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240100;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;240100;HYDROGEL_PACK;10013;14;10011;30;;;10029;14;10032;30;;;10021.0;0.0
3;240100;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;240100;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;240100;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;240100;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;240100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;240200;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;240200;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;240200;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;240200;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;240200;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;240200;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;240200;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;240200;HYDROGEL_PACK;10013;10;10010;25;;;10029;10;10031;25;;;10021.0;0.0
3;240200;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;240200;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;240200;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;240200;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240300;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;240300;HYDROGEL_PACK;10009;14;10007;30;;;10025;14;10028;30;;;10017.0;0.0
3;240300;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;240300;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;240300;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;240300;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;240300;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;240300;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;240300;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;240300;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240300;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;240300;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;240400;VEV_4000;1285;9;1282;30;;;1307;9;1309;30;;;1296.0;0.0
3;240400;VEV_5200;118;7;117;14;;;121;21;;;;;119.5;0.0
3;240400;VEV_5100;199;21;;;;;204;7;205;14;;;201.5;0.0
3;240400;VEV_5000;293;21;;;;;300;7;301;14;;;296.5;0.0
3;240400;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;240400;HYDROGEL_PACK;10010;15;10007;25;;;10026;15;10028;25;;;10018.0;0.0
3;240400;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;240400;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;240400;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240400;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;240400;VEV_5300;57;21;;;;;59;7;60;14;;;58.0;0.0
3;240400;VELVETFRUIT_EXTRACT;5293;64;;;;;5298;22;5299;42;;;5295.5;0.0
3;240500;VEV_4500;787;7;785;14;;;804;7;806;14;;;795.5;0.0
3;240500;VEV_5500;6;21;;;;;8;21;;;;;7.0;0.0
3;240500;VEV_5400;20;21;;;;;21;21;;;;;20.5;0.0
3;240500;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
