event,rel_step,avg_mid_minus_event_mid
spread_widened,51,-0.1225
spread_widened,52,-0.0025
spread_widened,53,-0.03
spread_widened,54,0.1575
spread_widened,55,0.2675
spread_widened,56,0.0175
spread_widened,57,0.025
spread_widened,58,0.0375
spread_widened,59,0.325
spread_widened,60,0.425
spread_widened,61,0.4975
spread_widened,62,0.2975
spread_widened,63,0.3825
spread_widened,64,0.4925
spread_widened,65,0.58
spread_widened,66,0.5575
spread_widened,67,0.4925
spread_widened,68,0.4
spread_widened,69,0.37
spread_widened,70,0.6425
spread_widened,71,0.7725
spread_widened,72,0.9775
spread_widened,73,1.02
spread_widened,74,1.075
spread_widened,75,1.0175
spread_widened,76,0.85
spread_widened,77,0.76
spread_widened,78,0.565
spread_widened,79,0.4375
spread_widened,80,0.52
bid_size_increased,-20,0.47
bid_size_increased,-19,0.345
bid_size_increased,-18,0.0175
bid_size_increased,-17,-0.1175
bid_size_increased,-16,-0.2075
bid_size_increased,-15,0.0225
bid_size_increased,-14,0.0325
bid_size_increased,-13,0.14
bid_size_increased,-12,-0.075
bid_size_increased,-11,0.1425
bid_size_increased,-10,0.295
bid_size_increased,-9,0.1975
bid_size_increased,-8,0.4625
bid_size_increased,-7,0.3975
bid_size_increased,-6,0.3425
bid_size_increased,-5,0.47
bid_size_increased,-4,0.37
bid_size_increased,-3,0.3525
bid_size_increased,-2,0.1375
bid_size_increased,-1,0.2875
bid_size_increased,0,0.0
bid_size_increased,1,0.2
bid_size_increased,2,0.375
bid_size_increased,3,0.305
bid_size_increased,4,0.2675
bid_size_increased,5,0.135
bid_size_increased,6,0.67
bid_size_increased,7,0.7075
bid_size_increased,8,0.77
bid_size_increased,9,0.9825
bid_size_increased,10,0.97
bid_size_increased,11,0.9025
bid_size_increased,12,0.655
bid_size_increased,13,0.6975
bid_size_increased,14,0.765
bid_size_increased,15,0.8475
bid_size_increased,16,0.5875
bid_size_increased,17,0.8625
bid_size_increased,18,0.925
bid_size_increased,19,0.6075
bid_size_increased,20,0.5025
bid_size_increased,21,0.6925
bid_size_increased,22,0.74
bid_size_increased,23,0.5475
bid_size_increased,24,0.4475
bid_size_increased,25,0.6075
bid_size_increased,26,0.595
bid_size_increased,27,0.42
bid_size_increased,28,0.4025
bid_size_increased,29,0.4
bid_size_increased,30,0.4975
bid_size_increased,31,0.4875
bid_size_increased,32,0.3525
bid_size_increased,33,0.385
bid_size_increased,34,0.1675
bid_size_increased,35,-0.02
bid_size_increased,36,0.0825
bid_size_increased,37,0.1275
bid_size_increased,38,0.215
bid_size_increased,39,0.425
bid_size_increased,40,0.615
bid_size_increased,41,0.385
bid_size_increased,42,0.585
bid_size_increased,43,0.775
bid_size_increased,44,0.85
bid_size_increased,45,0.8525
bid_size_increased,46,0.7425
bid_size_increased,47,0.7625
bid_size_increased,48,0.69
bid_size_increased,49,0.39
bid_size_increased,50,0.385
bid_size_increased,51,0.4225
bid_size_increased,52,0.4575
bid_size_increased,53,0.3125
bid_size_increased,54,0.0225
bid_size_increased,55,0.105
bid_size_increased,56,0.325
bid_size_increased,57,0.63
bid_size_increased,58,0.465
bid_size_increased,59,0.5675
bid_size_increased,60,0.57
bid_size_increased,61,0.5625
bid_size_increased,62,0.8175
bid_size_increased,63,0.715
bid_size_increased,64,0.7125
bid_size_increased,65,0.7025
bid_size_increased,66,0.8675
bid_size_increased,67,0.9175
bid_size_increased,68,1.02
bid_size_increased,69,0.7125
bid_size_increased,70,0.53
bid_size_increased,71,0.535
bid_size_increased,72,0.3175
bid_size_increased,73,0.1725
bid_size_increased,74,-0.0575
bid_size_increased,75,0.135
bid_size_increased,76,0.07
bid_size_increased,77,-0.08
bid_size_increased,78,-0.065
bid_size_increased,79,0.03
bid_size_increased,80,0.0025
ask_size_increased,-20,0.4
ask_size_increased,-19,0.305
ask_size_increased,-18,-0.055
ask_size_increased,-17,-0.0525
ask_size_increased,-16,0.065
ask_size_increased,-15,0.0775
ask_size_increased,-14,0.0025
ask_size_increased,-13,-0.1325
ask_size_increased,-12,-0.14
ask_size_increased,-11,-0.0575
ask_size_increased,-10,-0.0425
ask_size_increased,-9,-0.2075
ask_size_increased,-8,-0.2
ask_size_increased,-7,-0.085
ask_size_increased,-6,-0.1575
ask_size_increased,-5,-0.3575
ask_size_increased,-4,-0.0175
ask_size_increased,-3,-0.0375
ask_size_increased,-2,-0.0975
ask_size_increased,-1,-0.3775
ask_size_increased,0,0.0
ask_size_increased,1,-0.27
ask_size_increased,2,-0.2225
ask_size_increased,3,0.0675
ask_size_increased,4,0.1
ask_size_increased,5,0.0925
ask_size_increased,6,0.0375
ask_size_increased,7,0.0275
ask_size_increased,8,-0.1175
ask_size_increased,9,0.105
ask_size_increased,10,-0.005
ask_size_increased,11,0.1625
ask_size_increased,12,0.5325
ask_size_increased,13,0.42
ask_size_increased,14,0.44
ask_size_increased,15,0.4325
ask_size_increased,16,0.4425
ask_size_increased,17,0.6275
ask_size_increased,18,0.67
ask_size_increased,19,0.4625
ask_size_increased,20,0.75
ask_size_increased,21,0.94
ask_size_increased,22,0.6225
ask_size_increased,23,0.485
ask_size_increased,24,0.845
ask_size_increased,25,0.63
ask_size_increased,26,0.475
ask_size_increased,27,0.5125
ask_size_increased,28,0.3775
ask_size_increased,29,0.6525
ask_size_increased,30,0.6325
ask_size_increased,31,0.625
ask_size_increased,32,0.575
ask_size_increased,33,0.295
ask_size_increased,34,0.1375
ask_size_increased,35,0.235
ask_size_increased,36,0.095
ask_size_increased,37,-0.065
ask_size_increased,38,0.025
ask_size_increased,39,0.035
ask_size_increased,40,0.115
ask_size_increased,41,-0.0025
ask_size_increased,42,0.1325
ask_size_increased,43,0.0875
ask_size_increased,44,0.1425
ask_size_increased,45,0.3425
ask_size_increased,46,0.3375
ask_size_increased,47,0.015
ask_size_increased,48,-0.02
ask_size_increased,49,-0.205
ask_size_increased,50,-0.14
ask_size_increased,51,0.1475
ask_size_increased,52,0.03
ask_size_increased,53,0.235
ask_size_increased,54,0.1725
ask_size_increased,55,0.0975
ask_size_increased,56,0.0575
ask_size_increased,57,0.0875
ask_size_increased,58,0.225
ask_size_increased,59,0.275
ask_size_increased,60,0.2075
ask_size_increased,61,0.3
ask_size_increased,62,0.265
ask_size_increased,63,0.27
ask_size_increased,64,0.2425
ask_size_increased,65,0.2525
ask_size_increased,66,0.17
ask_size_increased,67,0.535
ask_size_increased,68,0.18
ask_size_increased,69,0.32
ask_size_increased,70,0.2275
ask_size_increased,71,0.5475
ask_size_increased,72,1.03
ask_size_increased,73,0.7825
ask_size_increased,74,0.7075
ask_size_increased,75,0.575
ask_size_increased,76,0.5975
ask_size_increased,77,0.2875
ask_size_increased,78,0.0675
ask_size_increased,79,0.3
ask_size_increased,80,0.2325
z500_above_2,-20,-8.43
z500_above_2,-19,-8.12
z500_above_2,-18,-7.77
z500_above_2,-17,-7.3925
z500_above_2,-16,-6.825
z500_above_2,-15,-6.2725
z500_above_2,-14,-6.1575
z500_above_2,-13,-5.5425
z500_above_2,-12,-5.3925
z500_above_2,-11,-4.9725
z500_above_2,-10,-4.515
z500_above_2,-9,-4.17
z500_above_2,-8,-3.5725
z500_above_2,-7,-3.23
z500_above_2,-6,-2.805
z500_above_2,-5,-2.1725
z500_above_2,-4,-2.025
z500_above_2,-3,-1.4625
z500_above_2,-2,-1.0
z500_above_2,-1,-0.6925
z500_above_2,0,0.0
z500_above_2,1,-0.16
z500_above_2,2,-0.35
z500_above_2,3,-0.1575
z500_above_2,4,-0.58
z500_above_2,5,-0.4725
z500_above_2,6,-0.61
z500_above_2,7,-0.675
z500_above_2,8,-0.77
z500_above_2,9,-0.77
z500_above_2,10,-1.04
z500_above_2,11,-0.9925
z500_above_2,12,-1.1
z500_above_2,13,-1.41
z500_above_2,14,-1.4225
z500_above_2,15,-1.5475
z500_above_2,16,-1.37
z500_above_2,17,-1.625
z500_above_2,18,-1.63
z500_above_2,19,-1.6325
z500_above_2,20,-1.69
z500_above_2,21,-1.7475
z500_above_2,22,-1.77
z500_above_2,23,-1.9125
z500_above_2,24,-1.855
z500_above_2,25,-1.8475
z500_above_2,26,-2.2075
z500_above_2,27,-2.175
z500_above_2,28,-2.335
z500_above_2,29,-2.3275
z500_above_2,30,-2.435
z500_above_2,31,-2.515
z500_above_2,32,-2.5175
z500_above_2,33,-2.6375
z500_above_2,34,-2.5675
z500_above_2,35,-2.7675
z500_above_2,36,-2.745
z500_above_2,37,-2.6375
z500_above_2,38,-2.8025
z500_above_2,39,-2.8125
z500_above_2,40,-2.6975
z500_above_2,41,-2.675
z500_above_2,42,-2.6475
z500_above_2,43,-2.565
z500_above_2,44,-2.6625
z500_above_2,45,-2.5775
z500_above_2,46,-2.675
z500_above_2,47,-2.7925
z500_above_2,48,-2.8425
z500_above_2,49,-2.9175
z500_above_2,50,-2.94
z500_above_2,51,-2.9725
z500_above_2,52,-2.9625
z500_above_2,53,-3.155
z500_above_2,54,-3.2525
z500_above_2,55,-3.345
z500_above_2,56,-3.3825
z500_above_2,57,-3.36
z500_above_2,58,-3.575
z500_above_2,59,-3.515
z500_above_2,60,-3.57
z500_above_2,61,-3.615
z500_above_2,62,-3.805
z500_above_2,63,-3.72
z500_above_2,64,-3.7975
z500_above_2,65,-3.575
z500_above_2,66,-3.66
z500_above_2,67,-3.715
z500_above_2,68,-3.6175
z500_above_2,69,-3.795
z500_above_2,70,-3.81
z500_above_2,71,-3.695
z500_above_2,72,-3.655
z500_above_2,73,-3.78
z500_above_2,74,-3.7975
z500_above_2,75,-3.7775
z500_above_2,76,-3.77
z500_above_2,77,-3.8375
z500_above_2,78,-3.8375
z500_above_2,79,-3.9625
z500_above_2,80,-3.955
z500_below_minus_2,-20,8.8625
z500_below_minus_2,-19,8.48
z500_below_minus_2,-18,8.09
z500_below_minus_2,-17,7.685
z500_below_minus_2,-16,7.37
z500_below_minus_2,-15,7.005
z500_below_minus_2,-14,6.39
z500_below_minus_2,-13,6.33
z500_below_minus_2,-12,5.7725
z500_below_minus_2,-11,5.25
z500_below_minus_2,-10,5.1225
z500_below_minus_2,-9,4.5825
z500_below_minus_2,-8,4.0
z500_below_minus_2,-7,3.765
z500_below_minus_2,-6,3.2225
z500_below_minus_2,-5,2.875
z500_below_minus_2,-4,2.41
z500_below_minus_2,-3,1.8075
z500_below_minus_2,-2,1.2225
z500_below_minus_2,-1,0.8225
z500_below_minus_2,0,0.0
z500_below_minus_2,1,0.235
z500_below_minus_2,2,0.455
z500_below_minus_2,3,0.5825
z500_below_minus_2,4,0.425
z500_below_minus_2,5,0.445
z500_below_minus_2,6,0.5775
z500_below_minus_2,7,0.5575
z500_below_minus_2,8,0.715
z500_below_minus_2,9,0.75
z500_below_minus_2,10,0.695
z500_below_minus_2,11,0.835
z500_below_minus_2,12,0.69
z500_below_minus_2,13,0.72
z500_below_minus_2,14,0.605
z500_below_minus_2,15,0.6125
z500_below_minus_2,16,0.79
z500_below_minus_2,17,0.685
z500_below_minus_2,18,0.645
z500_below_minus_2,19,0.755
z500_below_minus_2,20,0.69
z500_below_minus_2,21,0.725
z500_below_minus_2,22,0.6725
z500_below_minus_2,23,0.66
z500_below_minus_2,24,0.6025
z500_below_minus_2,25,0.72
z500_below_minus_2,26,0.585
z500_below_minus_2,27,0.535
z500_below_minus_2,28,0.635
z500_below_minus_2,29,0.775
z500_below_minus_2,30,0.7925
z500_below_minus_2,31,0.7825
z500_below_minus_2,32,0.8775
z500_below_minus_2,33,0.9375
z500_below_minus_2,34,0.645
z500_below_minus_2,35,0.865
z500_below_minus_2,36,0.8275
z500_below_minus_2,37,0.93
z500_below_minus_2,38,1.16
z500_below_minus_2,39,1.15
z500_below_minus_2,40,1.205
z500_below_minus_2,41,1.3775
z500_below_minus_2,42,1.395
z500_below_minus_2,43,1.3325
z500_below_minus_2,44,1.5225
z500_below_minus_2,45,1.4
z500_below_minus_2,46,1.655
z500_below_minus_2,47,1.8225
z500_below_minus_2,48,1.82
z500_below_minus_2,49,2.0225
z500_below_minus_2,50,2.125
z500_below_minus_2,51,2.16
z500_below_minus_2,52,2.225
z500_below_minus_2,53,2.625
z500_below_minus_2,54,2.6675
z500_below_minus_2,55,2.8375
z500_below_minus_2,56,3.095
z500_below_minus_2,57,2.9925
z500_below_minus_2,58,3.2275
z500_below_minus_2,59,3.4225
z500_below_minus_2,60,3.385
z500_below_minus_2,61,3.405
z500_below_minus_2,62,3.76
z500_below_minus_2,63,3.635
z500_below_minus_2,64,3.815
z500_below_minus_2,65,4.0725
z500_below_minus_2,66,4.1025
z500_below_minus_2,67,3.9875
z500_below_minus_2,68,4.29
z500_below_minus_2,69,4.435
z500_below_minus_2,70,4.295
z500_below_minus_2,71,4.5425
z500_below_minus_2,72,4.63
z500_below_minus_2,73,4.71
z500_below_minus_2,74,4.8975
z500_below_minus_2,75,4.8875
z500_below_minus_2,76,5.205
z500_below_minus_2,77,5.2825
z500_below_minus_2,78,5.4925
z500_below_minus_2,79,5.495
z500_below_minus_2,80,5.6075
