timestamp;buyer;seller;symbol;currency;price;quantity
64200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12067;4
64700;TAKER;;ASH_COATED_OSMIUM;XIREC;9988;16
65000;TAKER;;ASH_COATED_OSMIUM;XIREC;9988;11
65000;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12058;12
65200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12062;1
65300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12072;10
65600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12072;8
65600;TAKER;;ASH_COATED_OSMIUM;XIREC;9995;19
65700;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12062;13
65700;TAKER;;ASH_COATED_OSMIUM;XIREC;9998;7
65800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12068;1
66000;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;10
66200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12060;4
66200;TAKER;;ASH_COATED_OSMIUM;XIREC;9990;7
66400;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;9
66500;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;20
66600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12060;17
66900;TAKER;;ASH_COATED_OSMIUM;XIREC;9989;9
66900;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12073;7
67000;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;10
67100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12074;6
67600;;TAKER;ASH_COATED_OSMIUM;XIREC;9994;9
67700;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;10
67700;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12074;7
67800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12074;15
67800;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;20
68400;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12062;15
68500;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12062;8
68600;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;17
68700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12062;4
68900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12062;10
69300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12063;10
69400;;TAKER;ASH_COATED_OSMIUM;XIREC;9994;2
69400;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12076;16
69500;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;17
69600;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;8
70000;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;17
70200;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12077;14
70500;;TAKER;ASH_COATED_OSMIUM;XIREC;9995;6
71400;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12065;16
71400;;TAKER;ASH_COATED_OSMIUM;XIREC;10006;13
71600;;TAKER;ASH_COATED_OSMIUM;XIREC;9999;13
71600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12065;7
71700;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12078;7
71800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12065;8
71800;TAKER;;ASH_COATED_OSMIUM;XIREC;9991;9
72000;;TAKER;ASH_COATED_OSMIUM;XIREC;10007;9
72300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12079;11
72600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12079;15
72900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12066;10
73100;TAKER;;ASH_COATED_OSMIUM;XIREC;9992;15
73200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12067;12
73300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12080;3
73400;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12077;8
73400;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;16
73700;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;13
73700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12067;10
73800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12080;6
73900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12067;16
74100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12081;5
74300;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;13
74400;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12070;8
74600;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;15
74800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12081;15
74800;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;10
75600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12069;4
75900;TAKER;;ASH_COATED_OSMIUM;XIREC;9999;5
76100;;TAKER;ASH_COATED_OSMIUM;XIREC;10002;9
76300;TAKER;;ASH_COATED_OSMIUM;XIREC;9993;7
76500;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;15
76500;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12083;15
76800;;TAKER;ASH_COATED_OSMIUM;XIREC;10011;15
77100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12084;13
77300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12080;3
77400;TAKER;;ASH_COATED_OSMIUM;XIREC;9995;17
77500;;TAKER;ASH_COATED_OSMIUM;XIREC;10011;12
77600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12071;11
77800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12071;2
78100;TAKER;;ASH_COATED_OSMIUM;XIREC;10003;4
78100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12085;11
78200;TAKER;;ASH_COATED_OSMIUM;XIREC;10003;6
78500;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;8
78600;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;13
78700;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;14
78700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12072;7
78800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12085;11
78900;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12081;3
79000;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;8
79100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12073;7
79200;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;10
79600;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;9
79700;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;23
79800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12086;8
80100;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;7
80400;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;13
80500;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;16
80600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12074;16
80800;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;7
80900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12074;5
81000;TAKER;;ASH_COATED_OSMIUM;XIREC;9993;16
81100;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;7
81300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12075;16
81500;TAKER;;ASH_COATED_OSMIUM;XIREC;9992;8
81700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12075;5
81800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12075;5
81900;TAKER;;ASH_COATED_OSMIUM;XIREC;9991;16
82100;;TAKER;ASH_COATED_OSMIUM;XIREC;10007;12
82200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12076;16
82300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12078;20
82300;;TAKER;ASH_COATED_OSMIUM;XIREC;10007;19
82400;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12089;8
82700;TAKER;;ASH_COATED_OSMIUM;XIREC;10000;5
82800;;TAKER;ASH_COATED_OSMIUM;XIREC;10006;10
82800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12076;14
83100;;TAKER;ASH_COATED_OSMIUM;XIREC;10006;11
83300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12077;13
84000;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12091;13
84100;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;8
84500;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;12
84700;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;9
84700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12078;13
84800;;TAKER;ASH_COATED_OSMIUM;XIREC;9995;3
85100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12079;14
85200;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12092;8
85300;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;11
85800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12079;13
85900;TAKER;;ASH_COATED_OSMIUM;XIREC;9989;11
86000;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12093;12
86000;TAKER;;ASH_COATED_OSMIUM;XIREC;9989;9
86100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12080;15
86200;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12093;15
86200;TAKER;;ASH_COATED_OSMIUM;XIREC;9989;12
86300;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;16
86400;;TAKER;ASH_COATED_OSMIUM;XIREC;10006;11
86600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12093;10
86700;TAKER;;ASH_COATED_OSMIUM;XIREC;9991;17
87100;;TAKER;ASH_COATED_OSMIUM;XIREC;10007;16
87200;;TAKER;ASH_COATED_OSMIUM;XIREC;10007;13
87200;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12094;4
87400;;TAKER;ASH_COATED_OSMIUM;XIREC;9996;7
87500;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12094;7
87600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12081;7
87700;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12094;3
87700;;TAKER;ASH_COATED_OSMIUM;XIREC;10000;19
87900;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12084;7
88100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12095;10
88200;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12095;7
88300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12095;7
89100;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;7
89200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12083;9
89300;TAKER;;ASH_COATED_OSMIUM;XIREC;10003;7
89600;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;10
89600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12083;9
89800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12096;14
89800;TAKER;;ASH_COATED_OSMIUM;XIREC;10000;11
90000;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12097;13
90400;;TAKER;ASH_COATED_OSMIUM;XIREC;10011;13
90500;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12084;11
90800;TAKER;;ASH_COATED_OSMIUM;XIREC;9995;12
91000;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12084;7
91000;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;15
91100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12094;5
91200;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;8
91400;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12085;13
91500;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;15
91800;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;9
91900;TAKER;;ASH_COATED_OSMIUM;XIREC;10000;8
92100;TAKER;;ASH_COATED_OSMIUM;XIREC;10000;8
92200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12086;12
92400;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12086;7
92600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12099;10
92900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12086;13
93000;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12100;7
93100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12100;5
93200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12087;9
93200;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;12
93300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12100;11
93400;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;9
93600;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;19
93700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12097;6
93800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12097;3
94000;;TAKER;ASH_COATED_OSMIUM;XIREC;10003;7
94100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12088;3
94200;TAKER;;ASH_COATED_OSMIUM;XIREC;9994;14
94500;TAKER;;ASH_COATED_OSMIUM;XIREC;9993;11
95100;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;5
95600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12089;12
95700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12089;4
95700;TAKER;;ASH_COATED_OSMIUM;XIREC;9993;16
95900;;TAKER;ASH_COATED_OSMIUM;XIREC;10002;10
95900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12089;10
96000;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12103;12
96100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12090;10
96300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12090;15
96500;;TAKER;ASH_COATED_OSMIUM;XIREC;10007;14
96800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12090;6
97100;TAKER;;ASH_COATED_OSMIUM;XIREC;9992;18
97200;;TAKER;ASH_COATED_OSMIUM;XIREC;10008;9
97400;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12099;1
97600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12104;12
97600;;TAKER;ASH_COATED_OSMIUM;XIREC;10002;11
97700;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12091;3
97800;TAKER;;ASH_COATED_OSMIUM;XIREC;10002;16
97800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12091;17
97900;;TAKER;ASH_COATED_OSMIUM;XIREC;10008;8
98000;;TAKER;ASH_COATED_OSMIUM;XIREC;10008;14
98100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12105;6
98300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12092;8
98400;TAKER;;ASH_COATED_OSMIUM;XIREC;9998;8
98500;TAKER;;ASH_COATED_OSMIUM;XIREC;9993;15
98700;;TAKER;ASH_COATED_OSMIUM;XIREC;10009;11
98900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12092;14
99100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12093;6
99400;;TAKER;ASH_COATED_OSMIUM;XIREC;10010;17
99600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12093;7
