event,rel_step,avg_mid_minus_event_mid
spread_widened,52,0.005
spread_widened,53,-0.255
spread_widened,54,-0.1425
spread_widened,55,-0.45
spread_widened,56,-0.42
spread_widened,57,-0.5025
spread_widened,58,-0.1575
spread_widened,59,-0.2275
spread_widened,60,0.15
spread_widened,61,-0.035
spread_widened,62,0.1175
spread_widened,63,-0.0175
spread_widened,64,0.3375
spread_widened,65,0.2525
spread_widened,66,-0.175
spread_widened,67,0.0325
spread_widened,68,-0.0625
spread_widened,69,-0.0975
spread_widened,70,-0.175
spread_widened,71,-0.1875
spread_widened,72,-0.19
spread_widened,73,-0.125
spread_widened,74,0.1075
spread_widened,75,-0.14
spread_widened,76,-0.405
spread_widened,77,-0.7
spread_widened,78,-0.6275
spread_widened,79,-0.585
spread_widened,80,-0.7025
bid_size_increased,-20,-0.48
bid_size_increased,-19,-0.405
bid_size_increased,-18,-0.5175
bid_size_increased,-17,-0.5
bid_size_increased,-16,-0.48
bid_size_increased,-15,-0.67
bid_size_increased,-14,-0.6025
bid_size_increased,-13,-0.82
bid_size_increased,-12,-0.5925
bid_size_increased,-11,-0.3625
bid_size_increased,-10,-0.41
bid_size_increased,-9,-0.43
bid_size_increased,-8,-0.43
bid_size_increased,-7,-0.18
bid_size_increased,-6,-0.3575
bid_size_increased,-5,-0.435
bid_size_increased,-4,-0.35
bid_size_increased,-3,-0.555
bid_size_increased,-2,-0.2575
bid_size_increased,-1,0.0925
bid_size_increased,0,0.0
bid_size_increased,1,-0.1525
bid_size_increased,2,-0.39
bid_size_increased,3,-0.35
bid_size_increased,4,-0.5875
bid_size_increased,5,-0.26
bid_size_increased,6,-0.2425
bid_size_increased,7,-0.23
bid_size_increased,8,-0.3125
bid_size_increased,9,-0.62
bid_size_increased,10,-0.7275
bid_size_increased,11,-0.8125
bid_size_increased,12,-0.6825
bid_size_increased,13,-0.58
bid_size_increased,14,-0.82
bid_size_increased,15,-0.8975
bid_size_increased,16,-0.72
bid_size_increased,17,-0.665
bid_size_increased,18,-0.6925
bid_size_increased,19,-0.785
bid_size_increased,20,-0.36
bid_size_increased,21,-0.54
bid_size_increased,22,-0.3275
bid_size_increased,23,-0.6375
bid_size_increased,24,-0.755
bid_size_increased,25,-0.8775
bid_size_increased,26,-0.5575
bid_size_increased,27,-0.5975
bid_size_increased,28,-0.325
bid_size_increased,29,-0.35
bid_size_increased,30,-0.4325
bid_size_increased,31,-0.45
bid_size_increased,32,-0.52
bid_size_increased,33,-0.63
bid_size_increased,34,-0.685
bid_size_increased,35,-0.845
bid_size_increased,36,-0.7325
bid_size_increased,37,-0.5175
bid_size_increased,38,-0.4575
bid_size_increased,39,-0.655
bid_size_increased,40,-0.73
bid_size_increased,41,-0.56
bid_size_increased,42,-0.64
bid_size_increased,43,-0.67
bid_size_increased,44,-0.745
bid_size_increased,45,-0.905
bid_size_increased,46,-0.635
bid_size_increased,47,-0.5825
bid_size_increased,48,-0.545
bid_size_increased,49,-0.36
bid_size_increased,50,-0.655
bid_size_increased,51,-0.59
bid_size_increased,52,-0.5075
bid_size_increased,53,-0.44
bid_size_increased,54,-0.6275
bid_size_increased,55,-0.6675
bid_size_increased,56,-0.8075
bid_size_increased,57,-0.925
bid_size_increased,58,-0.8875
bid_size_increased,59,-0.8825
bid_size_increased,60,-1.02
bid_size_increased,61,-0.765
bid_size_increased,62,-0.955
bid_size_increased,63,-0.9825
bid_size_increased,64,-0.9375
bid_size_increased,65,-0.9725
bid_size_increased,66,-1.035
bid_size_increased,67,-1.1
bid_size_increased,68,-1.0325
bid_size_increased,69,-0.8425
bid_size_increased,70,-0.8275
bid_size_increased,71,-0.8225
bid_size_increased,72,-0.8675
bid_size_increased,73,-0.6375
bid_size_increased,74,-0.6
bid_size_increased,75,-0.7025
bid_size_increased,76,-0.7375
bid_size_increased,77,-0.9975
bid_size_increased,78,-1.01
bid_size_increased,79,-0.8275
bid_size_increased,80,-0.7325
ask_size_increased,-20,-0.2475
ask_size_increased,-19,0.0325
ask_size_increased,-18,0.16
ask_size_increased,-17,0.09
ask_size_increased,-16,0.23
ask_size_increased,-15,0.2975
ask_size_increased,-14,0.1475
ask_size_increased,-13,0.0325
ask_size_increased,-12,-0.0075
ask_size_increased,-11,-0.0575
ask_size_increased,-10,0.125
ask_size_increased,-9,-0.0375
ask_size_increased,-8,0.1825
ask_size_increased,-7,0.195
ask_size_increased,-6,0.2375
ask_size_increased,-5,0.3225
ask_size_increased,-4,0.01
ask_size_increased,-3,-0.2225
ask_size_increased,-2,0.175
ask_size_increased,-1,-0.3875
ask_size_increased,0,0.0
ask_size_increased,1,-0.0375
ask_size_increased,2,-0.26
ask_size_increased,3,-0.08
ask_size_increased,4,-0.0475
ask_size_increased,5,-0.125
ask_size_increased,6,0.0525
ask_size_increased,7,0.275
ask_size_increased,8,0.305
ask_size_increased,9,0.02
ask_size_increased,10,-0.0375
ask_size_increased,11,-0.1375
ask_size_increased,12,-0.3975
ask_size_increased,13,-0.315
ask_size_increased,14,-0.5575
ask_size_increased,15,-0.375
ask_size_increased,16,-0.3925
ask_size_increased,17,-0.2875
ask_size_increased,18,-0.2625
ask_size_increased,19,-0.25
ask_size_increased,20,-0.0175
ask_size_increased,21,0.08
ask_size_increased,22,0.1625
ask_size_increased,23,-0.06
ask_size_increased,24,0.1375
ask_size_increased,25,0.04
ask_size_increased,26,-0.1
ask_size_increased,27,-0.0725
ask_size_increased,28,-0.2075
ask_size_increased,29,-0.3225
ask_size_increased,30,-0.2775
ask_size_increased,31,-0.155
ask_size_increased,32,0.15
ask_size_increased,33,0.1925
ask_size_increased,34,0.22
ask_size_increased,35,0.07
ask_size_increased,36,0.2475
ask_size_increased,37,-0.0375
ask_size_increased,38,0.1625
ask_size_increased,39,0.19
ask_size_increased,40,0.1075
ask_size_increased,41,-0.06
ask_size_increased,42,0.0875
ask_size_increased,43,0.225
ask_size_increased,44,0.055
ask_size_increased,45,-0.0525
ask_size_increased,46,-0.1725
ask_size_increased,47,-0.1875
ask_size_increased,48,-0.075
ask_size_increased,49,-0.285
ask_size_increased,50,-0.3425
ask_size_increased,51,-0.495
ask_size_increased,52,-0.375
ask_size_increased,53,-0.455
ask_size_increased,54,-0.2425
ask_size_increased,55,-0.0725
ask_size_increased,56,-0.2275
ask_size_increased,57,-0.225
ask_size_increased,58,-0.26
ask_size_increased,59,-0.19
ask_size_increased,60,-0.255
ask_size_increased,61,-0.56
ask_size_increased,62,-0.5575
ask_size_increased,63,-0.455
ask_size_increased,64,-0.64
ask_size_increased,65,-0.485
ask_size_increased,66,-0.605
ask_size_increased,67,-0.36
ask_size_increased,68,-0.3025
ask_size_increased,69,-0.3975
ask_size_increased,70,-0.6425
ask_size_increased,71,-0.485
ask_size_increased,72,-0.545
ask_size_increased,73,-0.46
ask_size_increased,74,-0.3675
ask_size_increased,75,-0.155
ask_size_increased,76,-0.1925
ask_size_increased,77,-0.1725
ask_size_increased,78,-0.2
ask_size_increased,79,-0.4275
ask_size_increased,80,-0.16
z500_above_2,-20,-7.8825
z500_above_2,-19,-7.7475
z500_above_2,-18,-7.2675
z500_above_2,-17,-7.15
z500_above_2,-16,-6.78
z500_above_2,-15,-6.5675
z500_above_2,-14,-6.1125
z500_above_2,-13,-5.6825
z500_above_2,-12,-5.2375
z500_above_2,-11,-4.9325
z500_above_2,-10,-4.6425
z500_above_2,-9,-4.12
z500_above_2,-8,-3.685
z500_above_2,-7,-3.1625
z500_above_2,-6,-2.7025
z500_above_2,-5,-2.4975
z500_above_2,-4,-2.205
z500_above_2,-3,-1.75
z500_above_2,-2,-1.335
z500_above_2,-1,-0.6425
z500_above_2,0,0.0
z500_above_2,1,-0.2975
z500_above_2,2,-0.63
z500_above_2,3,-0.7525
z500_above_2,4,-0.8175
z500_above_2,5,-0.7275
z500_above_2,6,-1.0175
z500_above_2,7,-1.075
z500_above_2,8,-1.38
z500_above_2,9,-1.405
z500_above_2,10,-1.5425
z500_above_2,11,-1.78
z500_above_2,12,-1.9075
z500_above_2,13,-2.095
z500_above_2,14,-2.0625
z500_above_2,15,-2.42
z500_above_2,16,-2.445
z500_above_2,17,-2.63
z500_above_2,18,-2.7775
z500_above_2,19,-2.805
z500_above_2,20,-2.905
z500_above_2,21,-2.76
z500_above_2,22,-2.8475
z500_above_2,23,-3.0025
z500_above_2,24,-3.1725
z500_above_2,25,-3.2175
z500_above_2,26,-3.215
z500_above_2,27,-3.225
z500_above_2,28,-3.33
z500_above_2,29,-3.37
z500_above_2,30,-3.605
z500_above_2,31,-3.905
z500_above_2,32,-3.855
z500_above_2,33,-4.075
z500_above_2,34,-4.155
z500_above_2,35,-4.31
z500_above_2,36,-4.5925
z500_above_2,37,-4.43
z500_above_2,38,-4.4825
z500_above_2,39,-4.6575
z500_above_2,40,-4.85
z500_above_2,41,-5.0675
z500_above_2,42,-5.295
z500_above_2,43,-5.36
z500_above_2,44,-5.4625
z500_above_2,45,-5.505
z500_above_2,46,-5.8525
z500_above_2,47,-5.9375
z500_above_2,48,-6.0025
z500_above_2,49,-6.13
z500_above_2,50,-6.1775
z500_above_2,51,-6.3375
z500_above_2,52,-6.395
z500_above_2,53,-6.6075
z500_above_2,54,-6.4775
z500_above_2,55,-6.4675
z500_above_2,56,-6.63
z500_above_2,57,-6.65
z500_above_2,58,-6.7725
z500_above_2,59,-7.155
z500_above_2,60,-6.8775
z500_above_2,61,-6.99
z500_above_2,62,-6.9725
z500_above_2,63,-6.9325
z500_above_2,64,-7.3425
z500_above_2,65,-7.1175
z500_above_2,66,-7.365
z500_above_2,67,-7.35
z500_above_2,68,-7.4875
z500_above_2,69,-7.54
z500_above_2,70,-7.4925
z500_above_2,71,-7.5075
z500_above_2,72,-7.615
z500_above_2,73,-7.485
z500_above_2,74,-7.5225
z500_above_2,75,-7.6075
z500_above_2,76,-7.6825
z500_above_2,77,-7.8375
z500_above_2,78,-7.815
z500_above_2,79,-8.005
z500_above_2,80,-7.96
z500_below_minus_2,-20,8.3275
z500_below_minus_2,-19,7.825
z500_below_minus_2,-18,7.2575
z500_below_minus_2,-17,7.1
z500_below_minus_2,-16,6.865
z500_below_minus_2,-15,6.49
z500_below_minus_2,-14,6.1075
z500_below_minus_2,-13,5.665
z500_below_minus_2,-12,5.5425
z500_below_minus_2,-11,5.1025
z500_below_minus_2,-10,4.605
z500_below_minus_2,-9,4.38
z500_below_minus_2,-8,4.015
z500_below_minus_2,-7,3.595
z500_below_minus_2,-6,3.255
z500_below_minus_2,-5,2.8725
z500_below_minus_2,-4,2.1575
z500_below_minus_2,-3,1.725
z500_below_minus_2,-2,1.2325
z500_below_minus_2,-1,0.77
z500_below_minus_2,0,0.0
z500_below_minus_2,1,0.22
z500_below_minus_2,2,0.3275
z500_below_minus_2,3,0.4525
z500_below_minus_2,4,0.5025
z500_below_minus_2,5,0.7525
z500_below_minus_2,6,1.0375
z500_below_minus_2,7,1.1025
z500_below_minus_2,8,1.3225
z500_below_minus_2,9,1.4175
z500_below_minus_2,10,1.55
z500_below_minus_2,11,1.8475
z500_below_minus_2,12,1.775
z500_below_minus_2,13,1.955
z500_below_minus_2,14,2.095
z500_below_minus_2,15,2.11
z500_below_minus_2,16,2.285
z500_below_minus_2,17,2.265
z500_below_minus_2,18,2.32
z500_below_minus_2,19,2.56
z500_below_minus_2,20,2.65
z500_below_minus_2,21,2.645
z500_below_minus_2,22,2.8575
z500_below_minus_2,23,2.975
z500_below_minus_2,24,2.9625
z500_below_minus_2,25,3.13
z500_below_minus_2,26,3.22
z500_below_minus_2,27,3.415
z500_below_minus_2,28,3.5
z500_below_minus_2,29,3.56
z500_below_minus_2,30,3.795
z500_below_minus_2,31,4.025
z500_below_minus_2,32,4.0825
z500_below_minus_2,33,4.41
z500_below_minus_2,34,4.495
z500_below_minus_2,35,4.545
z500_below_minus_2,36,4.94
z500_below_minus_2,37,5.1975
z500_below_minus_2,38,5.195
z500_below_minus_2,39,5.485
z500_below_minus_2,40,5.57
z500_below_minus_2,41,5.4475
z500_below_minus_2,42,5.825
z500_below_minus_2,43,5.845
z500_below_minus_2,44,5.905
z500_below_minus_2,45,6.1725
z500_below_minus_2,46,6.0875
z500_below_minus_2,47,6.5625
z500_below_minus_2,48,6.67
z500_below_minus_2,49,6.5175
z500_below_minus_2,50,6.7525
z500_below_minus_2,51,7.055
z500_below_minus_2,52,6.59
z500_below_minus_2,53,7.0
z500_below_minus_2,54,6.99
z500_below_minus_2,55,7.015
z500_below_minus_2,56,6.9275
z500_below_minus_2,57,6.9825
z500_below_minus_2,58,7.23
z500_below_minus_2,59,7.335
z500_below_minus_2,60,7.2
z500_below_minus_2,61,7.5225
z500_below_minus_2,62,7.7825
z500_below_minus_2,63,7.6325
z500_below_minus_2,64,8.075
z500_below_minus_2,65,8.2425
z500_below_minus_2,66,8.38
z500_below_minus_2,67,8.5925
z500_below_minus_2,68,8.76
z500_below_minus_2,69,8.8125
z500_below_minus_2,70,8.83
z500_below_minus_2,71,9.015
z500_below_minus_2,72,9.105
z500_below_minus_2,73,9.2225
z500_below_minus_2,74,9.3025
z500_below_minus_2,75,9.395
z500_below_minus_2,76,9.525
z500_below_minus_2,77,9.5425
z500_below_minus_2,78,9.72
z500_below_minus_2,79,9.8425
z500_below_minus_2,80,10.135
