timestamp,trade_count,total_qty,signed_qty,avg_trade_price,avg_trade_vs_mid,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000
674400,1,4,4,10012.0,8.0,2.0,-1.0,0.0,2.0,6.0,9.0,-7.0,-2.0,3.0,44.0,30.0
675300,1,2,2,10017.0,8.0,1.0,1.0,1.0,-2.0,0.0,1.0,-8.0,-8.0,6.0,34.0,27.5
675600,1,3,3,10018.0,8.0,-2.0,-3.0,-7.0,-5.0,-1.0,-6.0,-9.0,-9.0,3.0,33.0,27.0
678700,1,6,6,10013.0,8.0,-4.0,-6.0,-7.0,-12.0,-6.0,-4.0,-2.0,8.0,0.0,38.0,34.5
681000,1,5,5,10010.0,8.0,4.0,5.0,6.0,8.0,12.0,7.0,0.0,-3.0,9.0,29.5,15.0
686100,1,6,-6,9996.0,-8.0,5.0,5.0,5.0,6.0,-3.0,6.0,-6.0,2.0,18.0,9.0,16.0
686700,1,5,5,10016.0,8.0,-2.0,-2.0,-4.0,-5.0,3.0,5.0,-10.0,5.0,14.0,-1.0,11.0
689700,1,5,-5,9997.0,-8.0,-1.0,-1.0,2.0,-1.0,-9.0,-7.0,7.0,2.0,23.0,6.0,1.0
690800,1,5,-5,9990.0,-8.0,0.0,1.0,0.0,-1.0,1.0,10.0,14.0,12.0,35.0,12.0,2.0
691600,1,5,-5,9990.0,-8.0,0.0,1.0,3.0,5.0,7.0,4.0,15.0,23.0,32.0,16.0,5.0
694500,1,4,4,10016.0,8.0,3.0,4.0,5.0,4.5,5.0,3.0,1.0,8.0,39.0,4.0,-16.0
696000,1,2,2,10016.0,8.0,-2.0,-1.0,-1.0,3.0,1.0,-10.0,3.0,16.0,40.0,2.0,-19.0
697000,1,4,4,10017.0,8.0,3.0,2.0,0.0,1.0,-11.0,-3.0,7.0,14.0,24.0,-7.0,-25.0
697400,1,2,2,10018.0,8.0,0.0,-3.0,-6.0,-9.0,-8.0,-1.0,10.0,15.0,28.0,-12.0,-26.0
698800,1,2,-2,9999.0,-8.0,0.0,-1.0,-2.0,1.0,1.0,3.0,14.0,14.0,30.0,-14.0,-20.0
705900,1,6,6,10032.0,8.0,0.0,-2.0,-2.5,-4.0,-2.0,5.0,10.0,22.0,15.0,-16.0,-6.0
707900,1,6,-6,10021.0,-8.0,0.0,-3.0,-4.0,-6.5,-6.5,1.0,14.0,9.0,6.0,-15.0,-20.0
715500,1,6,-6,10036.0,-8.0,3.0,4.0,2.0,4.0,-3.0,-6.0,-4.0,0.0,-23.5,-4.0,-19.0
716900,1,3,-3,10028.0,-8.0,-3.0,-1.0,-1.0,2.0,2.0,2.0,13.0,4.0,-32.0,6.0,-6.0
719000,1,5,-5,10033.0,-8.0,-1.0,0.0,-1.0,-7.0,-2.0,0.0,10.0,-1.5,-37.0,-5.0,-11.0
727700,1,6,6,10040.0,8.0,3.0,3.0,3.0,4.0,11.0,1.0,-15.0,-34.0,-36.0,11.0,-1.5
734200,1,5,5,10029.0,8.0,2.0,3.0,1.0,2.0,6.0,-9.0,-15.0,-7.0,-16.0,-2.0,2.0
736200,1,6,-6,10004.0,-8.0,-3.0,-2.0,-3.0,-5.0,-9.0,-12.0,1.0,-6.0,-2.0,9.0,18.5
737300,1,6,6,10014.0,8.0,-2.0,-6.0,-7.0,-9.0,-4.0,2.0,8.0,-8.0,5.0,11.0,18.0
739000,1,4,-4,9996.0,-8.0,0.0,2.0,4.0,5.0,5.0,9.0,7.0,-7.0,18.0,2.0,20.0
740000,1,4,-4,10001.0,-8.0,-1.0,-3.0,-2.0,3.5,4.0,4.0,0.0,-4.0,16.0,-6.0,3.0
743500,1,5,-5,10003.0,-8.0,1.0,1.0,0.0,0.0,1.0,-1.0,-17.0,-11.0,24.0,-16.0,14.0
747700,1,3,-3,9988.0,-8.0,0.0,-1.0,-1.0,0.0,-3.0,12.0,7.0,22.0,39.0,-9.0,10.0
749400,1,5,5,10016.0,8.0,0.0,2.5,0.0,-2.0,0.0,2.0,-2.0,16.0,27.0,-20.0,-4.0
750200,1,3,3,10006.0,3.5,4.5,5.5,7.5,10.5,13.5,-0.5,9.5,27.5,34.5,-14.5,-4.5
752100,1,6,6,10012.0,8.0,-2.0,-3.0,-1.0,0.0,3.0,0.0,9.0,29.0,35.0,-1.0,6.0
752500,1,5,-5,9997.0,-8.0,-1.0,-2.0,-2.0,-3.0,-5.0,1.0,8.0,38.0,37.0,-2.0,7.0
753400,1,4,4,10008.0,8.0,0.0,-2.0,-2.0,-3.0,6.0,7.0,17.0,36.0,34.0,8.0,17.0
755000,1,4,-4,10002.0,-8.0,-1.0,2.0,0.0,-6.0,-2.0,4.0,15.0,30.0,19.5,3.0,-2.0
759500,1,2,-2,10016.0,-8.0,2.0,2.0,2.0,1.0,5.0,10.0,19.0,12.0,10.0,-28.0,-4.0
766500,1,4,-4,10039.0,-8.0,0.0,1.0,-2.0,-6.0,-7.0,-16.0,-6.0,-5.0,-28.0,-13.0,-56.0
767700,1,6,6,10043.0,8.0,-1.0,0.5,2.0,-6.0,-1.0,0.0,7.0,8.0,-18.0,-2.0,-35.0
771300,1,4,4,10051.0,8.0,-0.5,-2.0,-2.0,1.0,-2.0,-12.0,2.0,-24.0,-36.0,-19.0,-49.0
775300,1,4,-4,10028.0,-8.5,-0.5,1.5,0.5,3.5,8.5,12.5,-8.5,-13.5,-50.5,-5.5,-49.5
780000,1,3,3,10035.0,8.0,1.0,3.0,1.0,-1.0,-10.0,-8.0,-1.0,-24.0,-38.0,7.0,-41.0
784000,1,6,-6,10014.0,-8.0,2.0,-3.0,-3.0,4.5,4.0,0.0,-16.0,-31.5,-6.0,3.0,-30.0
787400,1,5,-5,10012.0,-8.0,-0.5,-3.0,-3.0,-1.0,-2.0,-14.0,-26.0,-36.0,-17.0,5.0,-35.0
795400,1,6,-6,9978.0,-8.0,-1.0,4.0,1.0,5.0,-5.0,-2.0,5.0,25.5,39.0,32.0,4.0
802700,1,4,4,10014.0,8.0,3.0,0.0,2.0,0.0,9.0,4.0,0.0,7.0,28.0,7.0,5.0
804500,1,5,5,10020.0,8.0,-4.0,-2.0,-2.0,1.0,7.0,1.0,-16.0,12.0,22.0,-1.0,2.0
812700,1,3,-3,10005.0,-8.0,2.0,2.0,4.0,2.0,9.0,13.0,20.0,21.0,13.0,-16.0,-11.0
818600,1,3,3,10039.0,8.0,1.0,0.0,-3.0,-2.0,-3.0,-10.0,3.0,-4.0,-6.0,-24.0,-26.0
824000,1,4,-4,10027.0,-8.0,-3.0,-3.0,-1.0,-1.0,3.0,-7.0,-5.5,-10.0,-11.0,-48.0,-41.0
827000,1,5,-5,10024.0,-8.0,-2.0,0.0,1.0,2.5,-3.0,-2.5,-3.0,-11.0,-22.0,-46.0,-44.0
830600,1,3,-3,10024.0,-8.0,-1.0,-3.0,-4.0,-2.0,-3.0,-3.0,4.0,-18.0,-33.0,-46.0,-29.0
834000,1,4,-4,10017.0,-8.0,-2.0,-2.0,-1.0,4.0,7.0,11.0,-1.0,-1.0,-19.0,-33.0,-8.0
842800,1,6,-6,10008.0,-8.0,1.0,0.0,2.0,2.0,14.0,4.0,-8.0,-2.0,-21.0,-32.0,-11.0
843300,1,3,3,10026.0,8.0,5.0,7.0,8.0,12.0,1.0,-2.0,-13.0,1.0,-20.0,-39.0,-19.0
849400,1,6,-6,9996.0,-8.0,2.0,-1.0,-1.0,-5.0,-3.0,0.0,7.5,15.0,-3.0,1.0,-15.0
855100,1,4,4,10018.0,8.0,0.0,-1.0,2.0,4.0,0.0,2.0,4.0,-16.0,-19.0,1.0,-15.0
856600,1,2,-2,10001.0,-8.0,3.0,4.0,2.0,3.0,5.0,1.0,-6.0,-14.0,-23.0,-8.0,-17.0
861200,1,2,2,10021.0,8.0,-1.0,0.0,-3.0,-7.0,-8.0,-14.0,-22.0,-23.0,-23.0,-18.0,-19.0
861800,1,6,-6,9996.0,-8.0,0.0,-2.0,-2.0,-1.0,-9.0,-11.0,-10.0,-9.0,-21.0,-13.0,-4.0
863300,1,5,-5,9990.0,-8.0,0.0,-1.0,-5.5,-5.0,-2.0,-7.0,8.0,-10.0,-6.0,1.0,11.0
864200,1,3,-3,9990.0,-8.0,-2.0,-2.0,-3.0,-6.0,-6.0,-7.0,3.0,-13.0,-6.0,4.0,8.0
866200,1,3,3,9999.0,8.0,0.0,0.0,0.0,3.0,3.0,12.0,-1.0,-6.0,4.0,5.0,18.0
866800,1,6,6,10002.0,8.0,-1.0,-3.0,-5.5,4.0,11.0,11.0,1.0,-9.0,-1.0,5.0,19.0
866900,1,2,2,10001.0,8.0,-2.0,-4.5,1.0,4.0,11.0,13.0,4.0,-8.0,-4.0,8.0,21.0
867500,1,6,-6,9992.0,-8.0,0.0,0.0,5.0,4.0,6.0,0.0,-3.0,-9.5,-15.0,-4.0,14.0
869900,1,2,-2,9987.0,-8.0,2.0,-2.0,0.0,-4.0,1.0,2.0,-6.0,-9.0,-4.0,14.0,4.0
870100,1,2,2,10001.0,8.0,2.0,-3.0,-2.0,2.5,2.0,3.0,-2.0,-8.0,-6.0,11.0,7.0
870400,1,4,4,9999.0,8.0,2.0,4.5,5.0,5.0,4.0,5.0,-6.0,-3.0,-4.5,9.0,9.0
876900,1,5,-5,9977.0,-8.0,1.0,1.0,1.0,-0.5,-2.0,-2.0,-7.0,4.0,9.0,10.0,8.0
880800,1,5,5,9993.0,8.0,2.0,0.0,1.0,3.0,-2.0,7.0,9.0,0.0,28.0,18.0,7.0
890200,1,5,5,9994.0,8.0,2.0,0.5,-5.5,2.0,2.0,1.5,0.0,21.0,11.0,31.0,25.0
891600,1,6,-6,9976.0,-7.5,0.5,2.5,3.5,1.5,0.5,-1.5,8.5,28.5,10.5,23.5,41.5
894900,1,2,2,9993.0,4.0,-4.0,-3.0,-3.0,1.0,3.0,5.0,20.0,23.0,15.0,2.0,32.0
899900,1,3,-3,10001.0,-8.0,-4.0,-2.0,-2.0,0.0,7.0,9.0,3.0,-9.0,0.0,-20.0,1.0
902500,1,5,5,10019.0,8.0,1.0,0.0,-2.0,-4.0,-6.0,3.0,-12.0,-7.0,-10.0,-26.0,
903600,1,4,-4,9999.0,-8.0,2.0,1.0,2.0,2.0,7.0,0.0,-2.0,-6.0,-7.0,-22.0,
913200,1,2,-2,9992.0,-8.0,-1.0,1.0,1.0,2.0,2.0,1.0,-2.0,1.0,15.0,9.0,
918200,1,5,5,10006.0,8.0,3.0,4.0,6.0,10.0,16.0,8.0,3.0,-9.0,10.0,12.0,
921800,1,3,3,10011.0,8.0,1.0,1.0,1.0,-1.0,0.0,-1.5,-7.0,7.0,2.0,-2.0,
923800,1,6,6,10006.0,4.5,-5.5,-7.5,-6.5,-8.5,-11.5,-4.5,-16.5,13.5,-4.5,-3.5,
927700,1,4,-4,9982.0,-8.0,1.0,1.0,0.0,-1.0,-4.0,7.0,26.5,24.0,-1.5,4.0,
928800,1,6,-6,9977.0,-8.0,1.0,3.0,5.0,11.0,16.0,18.0,30.0,23.0,4.0,6.0,
929600,1,6,-6,9987.0,-8.0,2.0,6.0,4.0,4.0,8.0,14.0,21.0,20.0,-10.0,-7.0,
935400,1,3,-3,10017.0,-8.0,2.0,0.0,-2.0,-2.0,-10.0,-12.0,-13.0,-28.0,-31.0,-37.0,
940100,1,6,6,10025.0,8.0,0.0,-2.0,-5.0,-9.0,-8.0,-9.0,-20.5,-31.0,-7.0,-5.0,
940500,1,2,-2,10003.0,-8.0,-3.0,-3.0,-4.0,-6.5,-5.0,-7.0,-17.0,-26.0,-8.0,3.0,
941900,1,2,-2,10006.0,-4.5,-3.5,-2.5,-2.5,-5.5,-8.5,-9.5,-18.5,-24.5,-10.5,11.5,
944300,1,5,-5,9988.0,-8.0,0.0,0.0,0.0,-4.0,1.0,-4.0,-14.5,-6.5,12.0,25.0,
947900,1,6,-6,9983.0,-8.0,4.0,2.0,0.0,3.0,-3.0,-2.0,-8.0,6.0,27.0,17.0,
948400,1,5,5,10002.0,8.0,-2.0,-3.0,-6.0,-6.0,-5.0,-11.0,-9.0,7.0,13.0,22.0,
949800,1,6,-6,9978.0,-8.0,3.0,1.0,0.0,-2.0,-3.0,1.0,10.0,32.0,9.5,25.0,
958400,1,4,-4,9993.0,-8.0,0.0,-3.0,-1.0,-1.0,6.0,5.0,8.0,6.0,-5.0,,
961700,1,5,-5,9990.0,-8.0,2.0,2.0,2.0,3.0,8.0,6.0,13.0,2.0,-1.0,,
965500,1,6,-6,9998.0,-8.0,1.0,4.0,2.0,4.0,7.0,8.0,-6.0,-3.0,-16.0,,
967500,1,4,4,10022.0,8.0,1.0,1.0,1.0,1.5,-8.0,-12.0,-21.0,-17.0,-13.0,,
968600,1,5,5,10015.0,8.0,-1.0,-1.0,-1.0,-2.0,-5.0,-7.0,-9.0,-17.0,-5.0,,
970300,1,3,3,10006.0,8.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,-9.0,15.0,,
976200,1,2,-2,9997.0,-8.0,-1.0,-3.0,-2.0,-5.0,-13.0,-12.0,-8.0,-13.0,18.0,,
976800,1,2,2,10005.0,8.0,-4.0,-2.0,-3.0,-10.0,-4.0,-6.0,1.0,-6.0,24.0,,
978600,1,3,3,9998.0,8.0,2.0,1.0,-1.0,-1.0,-2.0,2.0,10.0,12.0,26.0,,
978700,1,2,2,10000.0,8.0,-1.0,-3.0,-4.0,-2.0,-6.0,1.0,5.0,4.0,26.0,,
982000,1,2,2,10003.0,8.0,3.0,1.0,3.0,6.0,3.0,2.0,-4.0,27.0,,,
983700,1,2,2,10005.0,8.0,1.0,-1.0,0.0,4.0,-5.0,1.5,-1.0,31.0,,,
984200,1,3,3,10009.0,8.0,-2.0,-2.0,-8.5,-9.0,-11.0,-9.0,-5.0,23.0,,,
984700,1,5,-5,9984.0,-8.0,-3.0,0.0,-2.0,-2.0,6.5,-3.0,15.0,26.0,,,
992200,1,4,4,10029.0,8.0,0.0,-3.0,-4.0,-2.0,-0.5,3.0,-7.0,,,,
993200,1,6,6,10024.0,3.5,5.5,9.5,10.5,7.5,3.5,2.5,-7.5,,,,
994800,1,4,-4,10011.0,-8.0,2.0,3.0,4.0,1.0,6.0,2.0,-8.0,,,,
996500,1,2,-2,10010.0,-8.0,-3.0,0.0,3.0,1.0,-9.0,-1.0,,,,,
