timestamp,buyer,seller,symbol,currency,price,quantity,mid_price,best_bid,best_ask,spread,imbalance_L1,microprice_L1,micro_edge_L1,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,trade_vs_mid,trade_vs_microprice,side_guess,signed_qty
387500,,,HYDROGEL_PACK,XIRECS,9991.0,3,9983.0,9975,9991,16,0.0,9983.0,0.0,2.0,3.0,0.0,-2.0,-3.0,-6.0,0.0,-23.0,1.0,-14.0,21.0,8.0,8.0,buyer_initiated,3
391600,,,HYDROGEL_PACK,XIRECS,9970.0,2,9978.0,9970,9986,16,0.0,9978.0,0.0,2.0,6.0,5.0,3.0,2.0,-1.0,-8.0,-2.0,-3.0,-11.0,15.0,-8.0,-8.0,seller_initiated,-2
391700,,,HYDROGEL_PACK,XIRECS,9988.0,2,9980.0,9972,9988,16,0.0,9980.0,0.0,4.0,3.0,2.0,4.0,2.0,-4.0,-12.0,-5.0,-5.0,-12.0,14.0,8.0,8.0,buyer_initiated,2
392400,,,HYDROGEL_PACK,XIRECS,9990.0,5,9982.0,9974,9990,16,0.0,9982.0,0.0,1.0,-2.0,0.0,3.0,1.0,-15.0,-19.0,-3.0,-4.0,-23.0,22.0,8.0,8.0,buyer_initiated,5
394100,,,HYDROGEL_PACK,XIRECS,9975.0,6,9967.0,9959,9975,16,0.0,9967.0,0.0,-2.0,-5.0,0.0,0.0,3.5,12.0,-1.0,14.0,-2.0,-4.0,44.0,8.0,8.0,buyer_initiated,6
394300,,,HYDROGEL_PACK,XIRECS,9970.0,5,9962.0,9954,9970,16,0.0,9962.0,0.0,5.0,5.5,5.0,6.0,12.0,15.0,5.0,23.0,1.0,2.0,48.0,8.0,8.0,buyer_initiated,5
401200,,,HYDROGEL_PACK,XIRECS,9966.0,5,9974.0,9966,9982,16,0.0,9974.0,0.0,1.0,4.0,1.0,1.0,1.0,7.0,11.0,5.0,-3.0,6.0,9.0,-8.0,-8.0,seller_initiated,-5
408000,,,HYDROGEL_PACK,XIRECS,9991.0,3,9983.0,9975,9991,16,0.0,9983.0,0.0,-4.0,-5.0,-4.0,-5.5,-5.0,-3.0,-11.0,-9.0,-17.0,-27.0,5.0,8.0,8.0,buyer_initiated,3
409400,,,HYDROGEL_PACK,XIRECS,9988.0,3,9980.0,9972,9988,16,0.0,9980.0,0.0,-5.0,3.0,3.0,3.0,-7.0,-2.0,-14.0,-17.0,-20.0,-21.0,18.0,8.0,8.0,buyer_initiated,3
410100,,,HYDROGEL_PACK,XIRECS,9988.0,6,9980.0,9972,9988,16,0.0,9980.0,0.0,-1.0,-3.0,-7.0,-5.0,-2.0,1.0,-14.0,-14.0,-16.0,-13.0,20.0,8.0,8.0,buyer_initiated,6
413100,,,HYDROGEL_PACK,XIRECS,9977.0,2,9969.0,9961,9977,16,0.0,9969.0,0.0,1.0,2.0,-1.0,-3.0,-4.0,-3.0,4.0,-3.0,-10.0,18.0,26.0,8.0,8.0,buyer_initiated,2
413500,,,HYDROGEL_PACK,XIRECS,9974.0,5,9966.5,9959,9974,15,0.0,9966.5,0.0,-0.5,-3.5,-3.5,-1.5,-0.5,0.5,3.5,-5.5,-5.5,26.5,28.5,7.5,7.5,buyer_initiated,5
415400,,,HYDROGEL_PACK,XIRECS,9976.0,6,9968.0,9960,9976,16,0.0,9968.0,0.0,-1.0,-3.0,0.0,0.0,3.0,6.0,0.0,-6.5,0.0,17.0,24.0,8.0,8.0,buyer_initiated,6
416600,,,HYDROGEL_PACK,XIRECS,9981.0,4,9973.0,9965,9981,16,0.0,9973.0,0.0,1.0,4.0,4.0,3.0,3.0,-7.0,-3.0,-11.0,-1.0,16.0,12.0,8.0,8.0,buyer_initiated,4
420200,,,HYDROGEL_PACK,XIRECS,9975.0,4,9967.0,9959,9975,16,0.0,9967.0,0.0,-1.0,1.0,3.0,4.0,4.0,4.0,-7.0,-1.0,-3.0,18.0,2.0,8.0,8.0,buyer_initiated,4
421100,,,HYDROGEL_PACK,XIRECS,9961.0,5,9969.0,9961,9977,16,0.0,9969.0,0.0,2.0,5.0,4.0,1.0,1.0,-3.0,-13.0,-3.0,-2.0,17.0,4.0,-8.0,-8.0,seller_initiated,-5
422200,,,HYDROGEL_PACK,XIRECS,9963.0,2,9971.0,9963,9979,16,0.0,9971.0,0.0,-1.0,-2.0,-4.0,-1.0,-7.0,-14.0,-8.0,-12.0,-11.0,6.0,6.0,-8.0,-8.0,seller_initiated,-2
423800,,,HYDROGEL_PACK,XIRECS,9969.0,3,9961.0,9953,9969,16,0.0,9961.0,0.0,3.0,-3.0,-4.0,-7.0,-6.0,-2.0,2.0,-1.0,2.0,14.0,25.0,8.0,8.0,buyer_initiated,3
429500,,,HYDROGEL_PACK,XIRECS,9968.0,3,9960.0,9952,9968,16,0.0,9960.0,0.0,0.0,-4.0,-0.5,1.0,6.0,5.0,2.0,13.0,35.0,31.0,35.0,8.0,8.0,buyer_initiated,3
430200,,,HYDROGEL_PACK,XIRECS,9974.0,4,9966.0,9958,9974,16,0.0,9966.0,0.0,-1.0,-1.0,0.0,2.0,1.0,-7.0,5.0,-2.0,18.0,33.0,25.0,8.0,8.0,buyer_initiated,4
430700,,,HYDROGEL_PACK,XIRECS,9976.0,4,9968.0,9960,9976,16,0.0,9968.0,0.0,-3.0,-4.0,-1.0,-1.0,-4.0,-11.0,0.0,0.0,11.0,34.0,27.0,8.0,8.0,buyer_initiated,4
433900,,,HYDROGEL_PACK,XIRECS,9970.0,4,9962.0,9954,9970,16,0.0,9962.0,0.0,1.0,3.0,2.5,2.0,7.5,8.0,13.0,2.0,3.0,40.0,21.0,8.0,8.0,buyer_initiated,4
436200,,,HYDROGEL_PACK,XIRECS,9968.0,2,9976.0,9968,9984,16,0.0,9976.0,0.0,-2.0,-1.0,-2.0,-4.0,-8.0,-7.0,-9.0,-11.0,-19.0,27.0,-9.0,-8.0,-8.0,seller_initiated,-2
443400,,,HYDROGEL_PACK,XIRECS,9969.0,4,9961.0,9953,9969,16,0.0,9961.0,0.0,0.5,0.0,-1.0,3.0,3.0,6.0,15.0,4.0,31.0,46.0,10.0,8.0,8.0,buyer_initiated,4
445300,,,HYDROGEL_PACK,XIRECS,9974.0,2,9966.0,9958,9974,16,0.0,9966.0,0.0,1.0,3.0,2.0,4.0,-1.0,5.0,16.0,-14.0,19.0,34.0,5.0,8.0,8.0,buyer_initiated,2
449000,,,HYDROGEL_PACK,XIRECS,9979.0,6,9987.0,9979,9995,16,0.0,9987.0,0.0,1.0,1.0,5.0,8.0,-1.0,-8.5,-24.0,-30.0,-9.0,-5.0,-13.0,-8.0,-8.0,seller_initiated,-6
450900,,,HYDROGEL_PACK,XIRECS,9988.0,6,9980.0,9972,9988,16,0.0,9980.0,0.0,-1.5,-2.0,0.0,-2.0,-5.0,-15.0,-30.0,-5.0,2.0,3.0,-18.0,8.0,8.0,buyer_initiated,6
452000,,,HYDROGEL_PACK,XIRECS,9965.0,3,9973.0,9965,9981,16,0.0,9973.0,0.0,0.0,0.0,-1.0,-3.0,-11.0,-10.0,-18.0,7.0,4.0,8.0,-9.0,-8.0,-8.0,seller_initiated,-3
452800,,,HYDROGEL_PACK,XIRECS,9974.0,4,9966.0,9958,9974,16,0.0,9966.0,0.0,-1.0,-4.0,0.0,0.0,-2.0,-7.0,-9.0,17.0,11.0,10.5,0.0,8.0,8.0,buyer_initiated,4
478900,,,HYDROGEL_PACK,XIRECS,9997.0,3,9989.0,9981,9997,16,0.0,9989.0,0.0,2.0,1.0,3.0,2.0,9.0,13.0,13.0,3.0,-7.0,6.0,-6.0,8.0,8.0,buyer_initiated,3
480900,,,HYDROGEL_PACK,XIRECS,9994.0,2,10002.0,9994,10010,16,0.0,10002.0,0.0,0.0,-1.0,1.0,2.0,5.0,3.0,3.0,-3.0,-19.0,-6.0,-12.0,-8.0,-8.0,seller_initiated,-2
481400,,,HYDROGEL_PACK,XIRECS,9996.0,2,10004.0,9996,10012,16,0.0,10004.0,0.0,3.0,5.0,2.0,3.0,1.0,-1.5,-5.0,-15.0,-20.0,-18.0,-12.0,-8.0,-8.0,seller_initiated,-2
482400,,,HYDROGEL_PACK,XIRECS,10013.0,3,10005.0,9997,10013,16,0.0,10005.0,0.0,-1.0,-3.0,0.0,0.0,-2.5,0.0,-2.0,-1.0,-28.0,-28.0,-18.0,8.0,8.0,buyer_initiated,3
488200,,,HYDROGEL_PACK,XIRECS,9994.0,2,10002.0,9994,10010,16,0.0,10002.0,0.0,-1.0,-5.0,-4.0,-9.0,-14.0,-10.0,4.0,-16.0,-11.0,-24.5,4.0,-8.0,-8.0,seller_initiated,-2
488700,,,HYDROGEL_PACK,XIRECS,9985.0,5,9993.0,9985,10001,16,0.0,9993.0,0.0,1.0,-1.0,-3.0,-5.0,-1.0,4.0,15.0,-10.0,-2.0,-25.0,15.0,-8.0,-8.0,seller_initiated,-5
493800,,,HYDROGEL_PACK,XIRECS,10020.0,6,10012.0,10004,10020,16,0.0,10012.0,0.0,2.0,-2.0,-1.0,-2.0,-9.0,-18.0,-25.0,-31.0,-18.0,-45.0,8.0,8.0,8.0,buyer_initiated,6
495700,,,HYDROGEL_PACK,XIRECS,9985.0,3,9993.0,9985,10001,16,0.0,9993.0,0.0,1.0,3.0,1.0,2.0,3.0,-12.0,-12.0,-12.5,1.0,-21.0,19.0,-8.0,-8.0,seller_initiated,-3
498500,,,HYDROGEL_PACK,XIRECS,9977.0,4,9985.0,9977,9993,16,0.0,9985.0,0.0,-1.0,-2.0,2.0,-3.0,-5.0,0.0,-2.0,7.0,-4.0,-14.0,24.0,-8.0,-8.0,seller_initiated,-4
500600,,,HYDROGEL_PACK,XIRECS,9976.0,5,9984.0,9976,9992,16,0.0,9984.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,-8.0,-4.0,13.0,-12.0,-20.0,27.0,-8.0,-8.0,seller_initiated,-5
501600,,,HYDROGEL_PACK,XIRECS,9976.0,4,9984.0,9976,9992,16,0.0,9984.0,0.0,0.0,-1.0,1.5,-4.5,-8.0,-1.0,0.0,4.0,-10.0,-26.5,37.0,-8.0,-8.0,seller_initiated,-4
503600,,,HYDROGEL_PACK,XIRECS,9975.0,2,9983.0,9975,9991,16,0.0,9983.0,0.0,-2.0,-2.0,-3.0,-2.0,4.0,-3.0,9.0,12.0,-6.5,-22.0,45.0,-8.0,-8.0,seller_initiated,-2
511000,,,HYDROGEL_PACK,XIRECS,9989.0,6,9997.0,9989,10005,16,0.0,9997.0,0.0,2.0,0.0,-2.0,-5.0,-10.0,-3.0,-3.0,-24.0,-1.0,-9.0,37.0,-8.0,-8.0,seller_initiated,-6
512800,,,HYDROGEL_PACK,XIRECS,9982.0,4,9989.5,9982,9997,15,0.0,9989.5,0.0,0.5,4.5,5.5,7.5,4.5,3.5,-11.5,-12.5,-16.5,0.5,48.5,-7.5,-7.5,seller_initiated,-4
516500,,,HYDROGEL_PACK,XIRECS,9977.0,5,9985.0,9977,9993,16,0.0,9985.0,0.0,0.0,-2.0,-3.0,-9.0,-10.0,-4.0,-12.0,-4.0,-20.5,-17.0,44.0,-8.0,-8.0,seller_initiated,-5
519800,,,HYDROGEL_PACK,XIRECS,9982.0,6,9974.0,9966,9982,16,0.0,9974.0,0.0,0.0,-4.0,-4.0,-3.0,-2.0,-1.0,5.0,19.0,0.0,14.0,43.0,8.0,8.0,buyer_initiated,6
524600,,,HYDROGEL_PACK,XIRECS,9969.0,5,9977.0,9969,9985,16,0.0,9977.0,0.0,-2.0,2.0,0.0,-1.0,0.0,0.0,16.0,-13.0,-13.0,10.0,45.0,-8.0,-8.0,seller_initiated,-5
526300,,,HYDROGEL_PACK,XIRECS,9966.0,3,9974.0,9966,9982,16,0.0,9974.0,0.0,2.0,7.0,3.0,3.0,3.0,12.0,17.0,-8.0,-5.0,22.0,44.0,-8.0,-8.0,seller_initiated,-3
530900,,,HYDROGEL_PACK,XIRECS,9988.0,3,9996.0,9988,10004,16,0.0,9996.0,0.0,0.0,-1.0,-5.0,-10.0,-11.5,-20.0,-30.0,-26.0,-34.0,-6.0,21.0,-8.0,-8.0,seller_initiated,-3
534700,,,HYDROGEL_PACK,XIRECS,9958.0,3,9965.5,9958,9973,15,0.0,9965.5,0.0,5.5,2.5,1.5,3.5,7.5,0.5,3.0,0.5,-7.5,43.5,33.5,-7.5,-7.5,seller_initiated,-3
534900,,,HYDROGEL_PACK,XIRECS,9976.0,3,9968.0,9960,9976,16,0.0,9968.0,0.0,-1.0,1.0,1.0,4.0,-2.0,1.0,3.0,2.0,-7.0,45.0,35.0,8.0,8.0,buyer_initiated,3
535100,,,HYDROGEL_PACK,XIRECS,9961.0,2,9969.0,9961,9977,16,0.0,9969.0,0.0,0.0,1.0,3.0,6.0,-4.0,1.0,3.0,3.0,-4.0,39.5,38.0,-8.0,-8.0,seller_initiated,-2
540500,,,HYDROGEL_PACK,XIRECS,9982.0,2,9974.0,9966,9982,16,0.0,9974.0,0.0,-2.0,-2.0,-4.0,-2.0,-3.0,4.0,-2.0,-8.0,13.0,34.0,39.0,8.0,8.0,buyer_initiated,2
540600,,,HYDROGEL_PACK,XIRECS,9980.0,2,9972.0,9964,9980,16,0.0,9972.0,0.0,0.0,-2.0,-2.0,0.0,0.0,6.0,-2.0,-8.0,14.0,39.0,36.0,8.0,8.0,buyer_initiated,2
543800,,,HYDROGEL_PACK,XIRECS,9975.0,6,9967.0,9959,9975,16,0.0,9967.0,0.0,1.0,0.0,-2.0,2.0,2.0,2.0,5.0,-7.0,18.0,53.0,60.0,8.0,8.0,buyer_initiated,6
544400,,,HYDROGEL_PACK,XIRECS,9976.0,6,9971.5,9967,9976,9,-0.2,9970.6,-0.8999999999996362,-6.5,-7.5,-5.5,-1.5,-1.5,-2.0,-2.0,-15.5,12.5,43.5,53.5,4.5,5.399999999999636,buyer_initiated,6
547000,,,HYDROGEL_PACK,XIRECS,9969.0,6,9977.0,9969,9985,16,0.0,9977.0,0.0,1.0,0.0,0.0,0.0,-2.0,-3.0,-13.0,-12.0,-4.0,25.0,63.0,-8.0,-8.0,seller_initiated,-6
548500,,,HYDROGEL_PACK,XIRECS,9963.0,6,9971.0,9963,9979,16,0.0,9971.0,0.0,1.0,2.0,1.0,3.0,0.0,-5.0,-11.0,3.0,8.0,38.0,70.0,-8.0,-8.0,seller_initiated,-6
553400,,,HYDROGEL_PACK,XIRECS,9968.0,2,9960.0,9952,9968,16,0.0,9960.0,0.0,0.0,1.0,-2.0,-1.0,-4.0,4.0,12.0,25.0,24.0,69.0,76.0,8.0,8.0,buyer_initiated,2
556000,,,HYDROGEL_PACK,XIRECS,9976.0,5,9968.0,9960,9976,16,0.0,9968.0,0.0,0.0,-1.0,1.0,2.0,-3.0,-3.5,20.0,7.0,23.0,68.0,66.0,8.0,8.0,buyer_initiated,5
556100,,,HYDROGEL_PACK,XIRECS,9976.0,5,9968.0,9960,9976,16,0.0,9968.0,0.0,-1.0,1.0,1.0,5.0,-3.0,-5.0,22.0,6.0,24.0,67.0,68.0,8.0,8.0,buyer_initiated,5
561000,,,HYDROGEL_PACK,XIRECS,9996.0,4,9988.0,9980,9996,16,0.0,9988.0,0.0,2.0,1.0,-1.0,-1.0,2.0,-1.0,-13.0,-4.0,3.0,46.0,52.0,8.0,8.0,buyer_initiated,4
568500,,,HYDROGEL_PACK,XIRECS,9971.0,2,9979.0,9971,9987,16,0.0,9979.0,0.0,0.0,-1.0,-1.5,-3.0,4.0,0.0,5.0,3.5,28.0,48.0,54.0,-8.0,-8.0,seller_initiated,-2
573800,,,HYDROGEL_PACK,XIRECS,9989.0,3,9981.0,9973,9989,16,0.0,9981.0,0.0,-1.0,1.0,2.0,0.0,10.0,10.0,-3.0,20.0,39.0,37.0,24.0,8.0,8.0,buyer_initiated,3
574200,,,HYDROGEL_PACK,XIRECS,9988.0,6,9980.0,9972,9988,16,0.0,9980.0,0.0,1.0,2.0,3.0,8.0,14.0,13.0,6.0,22.0,39.0,40.0,26.0,8.0,8.0,buyer_initiated,6
576700,,,HYDROGEL_PACK,XIRECS,10000.0,5,9992.0,9984,10000,16,0.0,9992.0,0.0,0.0,-2.0,-2.0,-5.0,-3.0,-15.0,-1.0,18.0,10.0,24.0,16.0,8.0,8.0,buyer_initiated,5
578300,,,HYDROGEL_PACK,XIRECS,9992.0,6,9984.5,9977,9992,15,0.0,9984.5,0.0,-6.0,-2.0,0.5,-6.5,0.5,0.5,5.5,20.5,30.5,41.5,20.5,7.5,7.5,buyer_initiated,6
581600,,,HYDROGEL_PACK,XIRECS,10000.0,2,9992.0,9984,10000,16,0.0,9992.0,0.0,-1.0,-1.0,-3.0,-5.0,-4.0,2.0,19.0,16.0,29.0,15.0,21.0,8.0,8.0,buyer_initiated,2
582600,,,HYDROGEL_PACK,XIRECS,9980.0,4,9988.0,9980,9996,16,0.0,9988.0,0.0,-1.0,-4.0,-6.5,0.0,6.0,22.0,17.0,20.0,38.0,19.0,24.0,-8.0,-8.0,seller_initiated,-4
585200,,,HYDROGEL_PACK,XIRECS,10005.0,6,10013.0,10005,10021,16,0.0,10013.0,0.0,-1.0,3.0,2.0,3.0,-4.5,-6.0,-10.0,-1.0,21.0,-5.0,-12.0,-8.0,-8.0,seller_initiated,-6
587700,,,HYDROGEL_PACK,XIRECS,10013.0,4,10005.0,9997,10013,16,0.0,10005.0,0.0,0.0,-1.0,0.0,1.0,3.0,7.0,6.0,1.0,32.0,4.0,6.0,8.0,8.0,buyer_initiated,4
588400,,,HYDROGEL_PACK,XIRECS,10015.0,6,10007.0,9999,10015,16,0.0,10007.0,0.0,0.0,3.0,1.0,-2.0,4.0,3.0,18.0,5.0,31.0,6.0,3.0,8.0,8.0,buyer_initiated,6
588800,,,HYDROGEL_PACK,XIRECS,10016.0,2,10008.0,10000,10016,16,0.0,10008.0,0.0,-3.0,-6.5,0.0,1.0,0.0,3.0,12.0,6.0,24.5,2.0,9.0,8.0,8.0,buyer_initiated,2
589300,,,HYDROGEL_PACK,XIRECS,10001.0,3,10009.0,10001,10017,16,0.0,10009.0,0.0,2.0,2.0,3.0,-1.0,-1.0,-2.0,7.0,3.0,30.0,4.0,0.0,-8.0,-8.0,seller_initiated,-3
592200,,,HYDROGEL_PACK,XIRECS,10020.0,4,10011.5,10003,10020,17,0.0,10011.5,0.0,0.5,-3.5,-4.5,-0.5,3.5,7.5,-9.5,11.5,17.5,0.5,-6.5,8.5,8.5,buyer_initiated,4
596100,,,HYDROGEL_PACK,XIRECS,10002.0,3,10010.0,10002,10018,16,0.0,10010.0,0.0,0.0,-2.0,1.0,-6.0,-3.0,1.0,7.0,25.0,22.0,32.0,-4.0,-8.0,-8.0,seller_initiated,-3
596600,,,HYDROGEL_PACK,XIRECS,10012.0,6,10004.0,9996,10012,16,0.0,10004.0,0.0,-2.0,-2.0,-2.0,3.0,2.0,2.5,17.0,28.0,23.0,30.0,9.0,8.0,8.0,buyer_initiated,6
597500,,,HYDROGEL_PACK,XIRECS,10015.0,4,10007.0,9999,10015,16,0.0,10007.0,0.0,-1.0,-1.0,-2.0,1.0,2.0,1.0,20.0,31.0,15.0,31.0,3.0,8.0,8.0,buyer_initiated,4
601600,,,HYDROGEL_PACK,XIRECS,10013.0,6,10021.0,10013,10029,16,0.0,10021.0,0.0,3.0,1.0,-1.0,-1.0,5.0,7.0,11.0,14.0,6.0,16.0,0.0,-8.0,-8.0,seller_initiated,-6
604400,,,HYDROGEL_PACK,XIRECS,10043.0,3,10035.0,10027,10043,16,0.0,10035.0,0.0,0.0,1.0,2.0,1.0,3.0,-2.0,8.0,-1.5,-15.0,-3.0,-18.0,8.0,8.0,buyer_initiated,3
608900,,,HYDROGEL_PACK,XIRECS,10031.0,2,10039.0,10031,10047,16,0.0,10039.0,0.0,-3.0,-4.0,-2.0,4.0,-6.0,-2.0,-6.0,-21.0,-6.0,-4.0,-16.5,-8.0,-8.0,seller_initiated,-2
610900,,,HYDROGEL_PACK,XIRECS,10029.0,5,10037.0,10029,10045,16,0.0,10037.0,0.0,-3.0,-3.0,-2.0,0.0,-4.0,0.0,-3.0,-14.0,-20.0,0.0,-3.0,-8.0,-8.0,seller_initiated,-5
620000,,,HYDROGEL_PACK,XIRECS,10010.0,5,10018.0,10010,10026,16,0.0,10018.0,0.0,0.0,1.0,3.0,5.0,3.0,10.0,10.0,6.0,-9.0,11.0,21.0,-8.0,-8.0,seller_initiated,-5
630700,,,HYDROGEL_PACK,XIRECS,10010.0,3,10018.0,10010,10026,16,0.0,10018.0,0.0,-1.0,-1.0,0.0,-2.0,-8.0,-13.0,-9.0,-12.0,25.0,-17.0,10.0,-8.0,-8.0,seller_initiated,-3
631400,,,HYDROGEL_PACK,XIRECS,10002.0,3,10010.0,10002,10018,16,0.0,10010.0,0.0,-1.0,-3.0,0.0,3.0,-2.0,-2.0,-6.0,-3.0,25.0,-2.0,15.0,-8.0,-8.0,seller_initiated,-3
633100,,,HYDROGEL_PACK,XIRECS,10017.0,6,10009.0,10001,10017,16,0.0,10009.0,0.0,0.0,-2.0,-1.0,1.0,-7.0,-2.0,2.0,14.0,27.0,0.0,13.0,8.0,8.0,buyer_initiated,6
634300,,,HYDROGEL_PACK,XIRECS,10009.0,4,10001.0,9993,10009,16,0.0,10001.0,0.0,-2.0,-3.0,0.0,2.0,7.0,3.0,12.0,22.0,31.0,1.0,22.0,8.0,8.0,buyer_initiated,4
640000,,,HYDROGEL_PACK,XIRECS,10001.0,2,10009.0,10001,10017,16,0.0,10009.0,0.0,0.0,1.0,1.0,4.0,-1.0,1.0,15.0,28.0,31.0,-2.0,0.0,-8.0,-8.0,seller_initiated,-2
645000,,,HYDROGEL_PACK,XIRECS,10016.0,4,10024.0,10016,10032,16,0.0,10024.0,0.0,0.0,1.0,3.0,5.0,18.5,16.0,13.0,7.0,3.0,-11.5,-15.0,-8.0,-8.0,seller_initiated,-4
650000,,,HYDROGEL_PACK,XIRECS,10029.0,4,10037.0,10029,10045,16,0.0,10037.0,0.0,4.0,3.0,3.5,8.0,4.0,2.5,-6.0,3.0,-8.0,-28.0,-32.0,-8.0,-8.0,seller_initiated,-4
655500,,,HYDROGEL_PACK,XIRECS,10024.0,3,10032.5,10024,10041,17,0.0,10032.5,0.0,1.5,2.5,1.5,1.5,2.5,5.5,7.5,-8.5,-22.5,-10.5,-28.5,-8.5,-8.5,seller_initiated,-3
659500,,,HYDROGEL_PACK,XIRECS,10046.0,5,10038.0,10030,10046,16,0.0,10038.0,0.0,0.0,1.0,2.0,2.0,2.0,-3.0,-10.0,-8.0,-42.0,-12.0,-14.0,8.0,8.0,buyer_initiated,5
661900,,,HYDROGEL_PACK,XIRECS,10024.0,6,10032.0,10024,10040,16,0.0,10032.0,0.0,0.5,1.5,1.0,2.0,0.0,-1.0,-8.0,-22.0,-20.0,5.0,2.0,-8.0,-8.0,seller_initiated,-6
663000,,,HYDROGEL_PACK,XIRECS,10025.0,2,10033.0,10025,10041,16,0.0,10033.0,0.0,-1.0,1.0,0.0,3.0,-4.0,-6.0,2.0,-25.0,-24.0,9.0,4.5,-8.0,-8.0,seller_initiated,-2
674000,,,HYDROGEL_PACK,XIRECS,10015.0,2,10007.0,9999,10015,16,0.0,10007.0,0.0,-3.0,-1.0,-4.0,-1.0,-1.0,-3.0,-9.0,-6.0,-2.0,44.0,30.5,8.0,8.0,buyer_initiated,2
674400,,,HYDROGEL_PACK,XIRECS,10012.0,4,10004.0,9996,10012,16,0.0,10004.0,0.0,2.0,-1.0,0.0,2.0,6.0,9.0,-7.0,-2.0,3.0,44.0,30.0,8.0,8.0,buyer_initiated,4
675300,,,HYDROGEL_PACK,XIRECS,10017.0,2,10009.0,10001,10017,16,0.0,10009.0,0.0,1.0,1.0,1.0,-2.0,0.0,1.0,-8.0,-8.0,6.0,34.0,27.5,8.0,8.0,buyer_initiated,2
675600,,,HYDROGEL_PACK,XIRECS,10018.0,3,10010.0,10002,10018,16,0.0,10010.0,0.0,-2.0,-3.0,-7.0,-5.0,-1.0,-6.0,-9.0,-9.0,3.0,33.0,27.0,8.0,8.0,buyer_initiated,3
678700,,,HYDROGEL_PACK,XIRECS,10013.0,6,10005.0,9997,10013,16,0.0,10005.0,0.0,-4.0,-6.0,-7.0,-12.0,-6.0,-4.0,-2.0,8.0,0.0,38.0,34.5,8.0,8.0,buyer_initiated,6
681000,,,HYDROGEL_PACK,XIRECS,10010.0,5,10002.0,9994,10010,16,0.0,10002.0,0.0,4.0,5.0,6.0,8.0,12.0,7.0,0.0,-3.0,9.0,29.5,15.0,8.0,8.0,buyer_initiated,5
686100,,,HYDROGEL_PACK,XIRECS,9996.0,6,10004.0,9996,10012,16,0.0,10004.0,0.0,5.0,5.0,5.0,6.0,-3.0,6.0,-6.0,2.0,18.0,9.0,16.0,-8.0,-8.0,seller_initiated,-6
686700,,,HYDROGEL_PACK,XIRECS,10016.0,5,10008.0,10000,10016,16,0.0,10008.0,0.0,-2.0,-2.0,-4.0,-5.0,3.0,5.0,-10.0,5.0,14.0,-1.0,11.0,8.0,8.0,buyer_initiated,5
689700,,,HYDROGEL_PACK,XIRECS,9997.0,5,10005.0,9997,10013,16,0.0,10005.0,0.0,-1.0,-1.0,2.0,-1.0,-9.0,-7.0,7.0,2.0,23.0,6.0,1.0,-8.0,-8.0,seller_initiated,-5
690800,,,HYDROGEL_PACK,XIRECS,9990.0,5,9998.0,9990,10006,16,0.0,9998.0,0.0,0.0,1.0,0.0,-1.0,1.0,10.0,14.0,12.0,35.0,12.0,2.0,-8.0,-8.0,seller_initiated,-5
691600,,,HYDROGEL_PACK,XIRECS,9990.0,5,9998.0,9990,10006,16,0.0,9998.0,0.0,0.0,1.0,3.0,5.0,7.0,4.0,15.0,23.0,32.0,16.0,5.0,-8.0,-8.0,seller_initiated,-5
694500,,,HYDROGEL_PACK,XIRECS,10016.0,4,10008.0,10000,10016,16,0.0,10008.0,0.0,3.0,4.0,5.0,4.5,5.0,3.0,1.0,8.0,39.0,4.0,-16.0,8.0,8.0,buyer_initiated,4
696000,,,HYDROGEL_PACK,XIRECS,10016.0,2,10008.0,10000,10016,16,0.0,10008.0,0.0,-2.0,-1.0,-1.0,3.0,1.0,-10.0,3.0,16.0,40.0,2.0,-19.0,8.0,8.0,buyer_initiated,2
697000,,,HYDROGEL_PACK,XIRECS,10017.0,4,10009.0,10001,10017,16,0.0,10009.0,0.0,3.0,2.0,0.0,1.0,-11.0,-3.0,7.0,14.0,24.0,-7.0,-25.0,8.0,8.0,buyer_initiated,4
697400,,,HYDROGEL_PACK,XIRECS,10018.0,2,10010.0,10002,10018,16,0.0,10010.0,0.0,0.0,-3.0,-6.0,-9.0,-8.0,-1.0,10.0,15.0,28.0,-12.0,-26.0,8.0,8.0,buyer_initiated,2
698800,,,HYDROGEL_PACK,XIRECS,9999.0,2,10007.0,9999,10015,16,0.0,10007.0,0.0,0.0,-1.0,-2.0,1.0,1.0,3.0,14.0,14.0,30.0,-14.0,-20.0,-8.0,-8.0,seller_initiated,-2
705900,,,HYDROGEL_PACK,XIRECS,10032.0,6,10024.0,10016,10032,16,0.0,10024.0,0.0,0.0,-2.0,-2.5,-4.0,-2.0,5.0,10.0,22.0,15.0,-16.0,-6.0,8.0,8.0,buyer_initiated,6
707900,,,HYDROGEL_PACK,XIRECS,10021.0,6,10029.0,10021,10037,16,0.0,10029.0,0.0,0.0,-3.0,-4.0,-6.5,-6.5,1.0,14.0,9.0,6.0,-15.0,-20.0,-8.0,-8.0,seller_initiated,-6
