day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;S;K;TTE_days;T_years;IV;Delta;Gamma;Vega;Theta;Rho
1;311500;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0;5264.5;6500.0;6.6885;0.026754;0.4789570163835468;0.004002925034888297;2.8743971339193292e-05;10.208132387125994;-91.37431096258727;0.5504207127304237
1;311500;VEV_5300;53;7;52.0;11.0;;;55;18;;;;;54.0;0.0;5264.5;5300.0;6.6885;0.026754;0.2040477157902931;0.4267408973249564;0.00223213697065635;337.7190515361567;-1287.8597788147017;58.66021720343931
1;311500;VEV_4000;1254;8;1251.0;15.0;;;1275;8;1277.0;15.0;;;1264.5;0.0;5264.5;4000.0;6.6885;0.026754;0.0;1.0;0.0;0.0;0.0;0.0
1;311500;VEV_5200;104;23;;;;;107;6;108.0;17.0;;;105.5;0.0;5264.5;5200.0;6.6885;0.026754;0.20055754236577486;0.6525413222400684;0.0021390424218021738;318.0983230204571;-1192.289337961749;89.08557062261762
1;311500;VEV_5100;177;6;176.0;17.0;;;182;23;;;;;179.5;0.0;5264.5;5100.0;6.6885;0.026754;0.2003079562835853;0.8377640185982946;0.0014234629982070278;211.42063125119844;-791.4561292164361;113.19373071531547
1;311500;VEV_4500;756;6;754.0;17.0;;;772;6;774.0;17.0;;;764.0;0.0;5264.5;4500.0;6.6885;0.026754;0.0;1.0;0.0;0.0;0.0;0.0
1;311500;VEV_5500;8;18;;;;;9;18;;;;;8.5;0.0;5264.5;5500.0;6.6885;0.026754;0.20747844812542762;0.10158809572528232;0.000993661505507635;152.8672451985767;-592.7461090492997;14.080911918168914
1;311600;VEV_5400;19;19;;;;;21;19;;;;;20.0;0.0;5265.5;5400.0;6.6884;0.0267536;0.19193449030386703;0.21542539397153365;0.001769620570416474;251.93856157271878;-903.7232260957255;29.812136080535737
1;311600;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0;5265.5;6500.0;6.6884;0.0267536;0.4785684886887359;0.004005172418655722;2.877651767168727e-05;10.215127706789456;-91.36411975212053;0.5508361674063911
1;311600;VEV_5300;53;19;;;;;55;5;56.0;14.0;;;54.0;0.0;5265.5;5300.0;6.6884;0.0267536;0.20278372924614227;0.4284539866878995;0.002247430551517485;338.04992948326526;-1281.1551599039374;58.91208177779321
1;311600;VEV_4000;1255;13;1253.0;25.0;;;1276;13;1279.0;25.0;;;1265.5;0.0;5265.5;4000.0;6.6884;0.0267536;0.0;1.0;0.0;0.0;0.0;0.0
1;311600;VEV_5200;105;32;;;;;108;10;109.0;22.0;;;106.5;0.0;5265.5;5200.0;6.6884;0.0267536;0.2016498475926839;0.6539495534222616;0.002123871856518304;317.67838919800397;-1197.2182952063802;89.2733219792719
1;311600;VEV_5100;178;32;;;;;183;32;;;;;180.5;0.0;5265.5;5100.0;6.6884;0.0267536;0.2010763135788029;0.8382894790002088;0.0014147720191670333;211.01281935937936;-792.9714101028247;113.2617201300283
1;311600;VEV_4500;758;10;756.0;22.0;;;774;10;776.0;22.0;;;766.0;0.0;5265.5;4500.0;6.6884;0.0267536;0.3755023535659952;0.9951805729332226;4.326954012999185e-05;12.0519246202402;-84.57788970269719;119.6989053002663
1;311600;VEV_5500;8;19;;;;;9;19;;;;;8.5;0.0;5265.5;5500.0;6.6884;0.0267536;0.20681528287005427;0.10183965595016642;0.0009984621082782781;153.17069399187753;-592.0332292725591;14.11885680200036
1;311600;VEV_5000;266;32;;;;;273;32;;;;;269.5;0.0;5265.5;5000.0;6.6884;0.0267536;0.19922986637198892;0.9456411636229489;0.0006423273803273528;94.92319385448823;-353.4390741289414;126.00339756853448
1;311600;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5265.5;6000.0;6.6884;0.0267536;0.3135429452176941;0.005857751610122095;6.163877787033242e-05;14.335489154352356;-84.0034890742171;0.8118110003758398
1;311700;VEV_4500;759;6;757.0;23.0;;;775;6;777.0;23.0;;;767.0;0.0;5266.5;4500.0;6.6883;0.0267532;0.37590498908260156;0.9951861763821497;4.3170512151294933e-05;12.04162793054262;-84.59750638741112;119.69777621786216
1;311700;VEV_5500;8;29;;;;;9;29;;;;;8.5;0.0;5266.5;5500.0;6.6883;0.0267532;0.20615178566768091;0.10209280506025115;0.0010033039814038571;153.47567421664283;-591.3177544426868;14.157037872107797
1;311700;VEV_5000;267;29;;;;;274;6;275.0;23.0;;;270.5;0.0;5266.5;5000.0;6.6883;0.0267532;0.19980380818915935;0.9457852461812126;0.0006390221452387408;94.74135321764905;-353.7835317995706;126.02036000320412
1;311700;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0;5266.5;6000.0;6.6883;0.0267532;0.31313668297965086;0.005863607854423479;6.176221029953012e-05;14.350819098926422;-83.98561463075148;0.8127806961827921
1;311700;VEV_5400;19;29;;;;;21;29;;;;;20.0;0.0;5266.5;5400.0;6.6883;0.0267532;0.19108034197962637;0.21613061944845768;0.0017805766321422457;252.4623338425389;-901.5854007671404;29.916816927055258
1;311700;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0;5266.5;6500.0;6.6883;0.0267532;0.4781800066463856;0.004007423256634836;2.880913206379302e-05;10.222132392189765;-91.35391906832706;0.5512522163462223
1;311700;VEV_5300;54;10;53.0;19.0;;;56;29;;;;;55.0;0.0;5266.5;5300.0;6.6883;0.0267532;0.2044703621895066;0.43137563017076785;0.0022314146601766175;338.55603638094004;-1293.76439790856;59.30755736809398
1;311700;VEV_4000;1256;14;1254.0;28.0;;;1278;14;1280.0;28.0;;;1267.0;0.0;5266.5;4000.0;6.6883;0.0267532;0.6234826806011853;0.9970048917133955;1.7010214224311838e-05;7.869625947246016;-91.70072142617683;106.57742543811906
1;311700;VEV_5200;106;29;;;;;109;29;;;;;107.5;0.0;5266.5;5200.0;6.6883;0.0267532;0.20273919145452401;0.6553424757162377;0.002108901130197134;317.2589210929332;-1202.114460029378;89.45898607429395
1;311700;VEV_5100;179;29;;;;;184;29;;;;;181.5;0.0;5266.5;5100.0;6.6883;0.0267532;0.2018436729657286;0.8388108678156578;0.001406172037467606;210.60734401390536;-794.4799102410816;113.32916190743673
1;311800;VEV_5000;267;10;266.0;24.0;;;273;10;274.0;24.0;;;270.0;0.0;5266.5;5000.0;6.6882;0.0267528;0.19433814353140189;0.9504820682372008;0.0006113463932612358;88.15741030330202;-320.1972776098164;126.6936044796051
1;311800;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0;5266.5;6000.0;6.6882;0.0267528;0.31313902393470966;0.00586360785442346;6.176221029952993e-05;14.350711815515485;-83.98687035896849;0.8127685439064822
1;311800;VEV_5400;19;20;;;;;21;20;;;;;20.0;0.0;5266.5;5400.0;6.6882;0.0267528;0.19108177046283373;0.21613061944845774;0.0017805766321422457;252.4604464924087;-901.5988810069779;29.91636962629235
1;311800;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0;5266.5;6500.0;6.6882;0.0267528;0.4781835814364579;0.0040074232566348214;2.8809132063792934e-05;10.222055973887608;-91.35528496526561;0.551243974308388
1;311800;VEV_5300;53;20;;;;;56;20;;;;;54.5;0.0;5266.5;5300.0;6.6882;0.0267528;0.20299482767927327;0.4307860283032382;0.0022470658029830454;338.46532479073755;-1284.1031645529633;59.23697589000891
1;311800;VEV_4000;1255;13;1253.0;16.0;;;1277;13;1279.0;16.0;;;1266.0;0.0;5266.5;4000.0;6.6882;0.0267528;0.0;1.0;0.0;0.0;0.0;0.0
1;311800;VEV_5200;105;34;;;;;109;34;;;;;107.0;0.0;5266.5;5200.0;6.6882;0.0267528;0.2011637899233649;0.6564007210149995;0.002122982472227714;316.89080486588966;-1191.40716670195;89.62012494209526
1;311800;VEV_5100;179;10;178.0;24.0;;;183;10;184.0;24.0;;;181.0;0.0;5266.5;5100.0;6.6882;0.0267528;0.19945760190171047;0.8415951114183743;0.001406875591643321;208.21868915211587;-776.1953965453846;113.73312603195217
1;311800;VEV_4500;758;10;756.0;24.0;;;774;10;776.0;24.0;;;766.0;0.0;5266.5;4500.0;6.6882;0.0267528;0.0;1.0;0.0;0.0;0.0;0.0
1;311800;VEV_5500;8;20;;;;;9;20;;;;;8.5;0.0;5266.5;5500.0;6.6882;0.0267528;0.20615332682236598;0.10209280506025287;0.0010033039814038621;153.474526867932;-591.3265956519089;14.156826203404892
1;311900;VEV_5000;266;32;;;;;273;32;;;;;269.5;0.0;5265.5;5000.0;6.6881;0.026752400000000003;0.19923433462827467;0.9456411636229457;0.0006423273803273709;94.92106499875077;-353.45492791737036;125.99774584027755
1;311900;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0;5265.5;6000.0;6.6881;0.026752400000000003;0.31354997724687605;0.005857751610121809;6.163877787033014e-05;14.3351676503319;-84.00725711696371;0.8117745875864764
1;311900;VEV_5400;19;23;;;;;21;23;;;;;20.0;0.0;5265.5;5400.0;6.6881;0.026752400000000003;0.19193879494206076;0.21542539397153398;0.0017696205704164725;251.9329113113696;-903.7637633137465;29.810798893641433
1;311900;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0;5265.5;6500.0;6.6881;0.026752400000000003;0.4785792218518645;0.004005172418655687;2.877651767168708e-05;10.21489861069189;-91.36821796176449;0.5508114603239412
1;311900;VEV_5300;53;23;;;;;55;7;56.0;16.0;;;54.0;0.0;5265.5;5300.0;6.6881;0.026752400000000003;0.20278827720719206;0.4284539866878998;0.002247430551517479;338.0423479902265;-1281.2126271290076;58.90943934843295
1;311900;VEV_4000;1255;11;1252.0;30.0;;;1276;11;1279.0;30.0;;;1265.5;0.0;5265.5;4000.0;6.6881;0.026752400000000003;0.0;1.0;0.0;0.0;0.0;0.0
1;311900;VEV_5200;105;32;;;;;108;32;;;;;106.5;0.0;5265.5;5200.0;6.6881;0.026752400000000003;0.2016543701234409;0.6539495534222612;0.0021238718565182997;317.67126458034784;-1197.271997377188;89.26931773362361
1;311900;VEV_5100;178;32;;;;;183;32;;;;;180.5;0.0;5265.5;5100.0;6.6881;0.026752400000000003;0.20108082324654292;0.8382894790002093;0.0014147720191670338;211.00808694537275;-793.0069794607895;113.25663991412638
1;311900;VEV_4500;757;8;755.0;24.0;;;774;8;776.0;24.0;;;765.5;0.0;5265.5;4500.0;6.6881;0.026752400000000003;0.0;1.0;0.0;0.0;0.0;0.0
1;311900;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0;5265.5;5500.0;6.6881;0.026752400000000003;0.20681992124935017;0.10183965595016858;0.0009984621082782844;153.16725881130756;-592.0597853899736;14.118223517950568
1;312000;VEV_5400;19;19;;;;;21;19;;;;;20.0;0.0;5265.5;5400.0;6.688;0.026751999999999998;0.19194022988582285;0.21542539397153532;0.0017696205704164688;251.9310278627599;-903.777276527919;29.810353164676844
1;312000;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0;5265.5;6500.0;6.688;0.026751999999999998;0.4785827997333901;0.004005172418655656;2.87765176716869e-05;10.214822244184182;-91.36958411334811;0.5508032246297889
1;312000;VEV_5300;53;19;;;;;55;5;56.0;14.0;;;54.0;0.0;5265.5;5300.0;6.688;0.026751999999999998;0.2027897932622098;0.42845398668789975;0.00224743055151748;338.03982078809435;-1281.2317840163746;58.90855853864617
1;312000;VEV_4000;1255;15;1253.0;18.0;;;1276;15;1279.0;18.0;;;1265.5;0.0;5265.5;4000.0;6.688;0.026751999999999998;0.0;1.0;0.0;0.0;0.0;0.0
1;312000;VEV_5200;105;27;;;;;108;10;109.0;17.0;;;106.5;0.0;5265.5;5200.0;6.688;0.026751999999999998;0.20165587770131216;0.6539495534222626;0.0021238718565183183;317.66888967228647;-1197.2898991713932;89.26798298507438
1;312000;VEV_5100;178;27;;;;;183;27;;;;;180.5;0.0;5265.5;5100.0;6.688;0.026751999999999998;0.20108232653655136;0.8382894790002101;0.0014147720191670338;211.00650945045058;-793.0188366225594;113.25494650882578
1;312000;VEV_4500;758;10;756.0;17.0;;;774;10;776.0;17.0;;;766.0;0.0;5265.5;4500.0;6.688;0.026751999999999998;0.37551358253545725;0.9951805729332236;4.326954012998509e-05;12.051564231959256;-84.58294818890545;119.69174670297558
1;312000;VEV_5500;8;19;;;;;9;19;;;;;8.5;0.0;5265.5;5500.0;6.688;0.026751999999999998;0.2068214674451361;0.10183965595016997;0.0009984621082782883;153.16611373399752;-592.0686379585449;14.1180124232674
1;312000;VEV_5000;266;27;;;;;273;27;;;;;269.5;0.0;5265.5;5000.0;6.688;0.026751999999999998;0.19923582411385307;0.9456411636229387;0.0006423273803274105;94.92035536956969;-353.4602128296205;125.9958619308577
1;312000;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5265.5;6000.0;6.688;0.026751999999999998;0.31355232136174643;0.005857751610121667;6.163877787032904e-05;14.335060480722623;-84.00851320633245;0.8117624499900151
1;312100;VEV_4500;757;9;755.0;20.0;;;773;9;775.0;20.0;;;765.0;0.0;5264.5;4500.0;6.6879;0.0267516;0.375116423155501;0.9951749563794983;4.336891207779715e-05;12.061702948802985;-84.56583657274957;119.68929498044406
1;312100;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0;5264.5;5500.0;6.6879;0.0267516;0.2074877548044253;0.1015880957252826;0.000993661505507636;152.8603884740362;-592.7992868278911;14.079648772897094
1;312100;VEV_5000;266;9;265.0;20.0;;;272;9;273.0;20.0;;;269.0;0.0;5264.5;5000.0;6.6879;0.0267516;0.20375832288890502;0.9410238229091183;0.0006698680976093568;101.19724153146248;-385.39340105702547;125.33177877697533
1;312100;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0;5264.5;6000.0;6.6879;0.0267516;0.31396331546728884;0.005851909839220759;6.151577160600928e-05;14.319551131518624;-84.028875829015;0.8107708893814113
1;312100;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0;5264.5;6500.0;6.6879;0.0267516;0.4789785005388661;0.004002925034888253;2.874397133919306e-05;10.207674510412257;-91.38250854128476;0.5503713365731864
1;312100;VEV_5400;19;23;;;;;20;23;;;;;19.5;0.0;5264.5;5400.0;6.6879;0.0267516;0.19080069442421138;0.21222622493720128;0.0017650947759626009;249.6962400255286;-890.4554492438849;29.366969135553536
1;312100;VEV_5300;53;23;;;;;55;23;;;;;54.0;0.0;5264.5;5300.0;6.6879;0.0267516;0.20405686857993524;0.4267408973249563;0.0022321369706563526;337.7039034479867;-1287.9753182018455;58.654955017549774
1;312100;VEV_5200;105;9;104.0;20.0;;;108;29;;;;;106.5;0.0;5264.5;5200.0;6.6879;0.0267516;0.2037069474830972;0.6504938855350473;0.00211061189987682;318.7705894596529;-1213.6803728788832;88.76247920577694
1;312100;VEV_4000;1254;8;1252.0;21.0;;;1275;8;1278.0;21.0;;;1264.5;0.0;5264.5;4000.0;6.6879;0.0267516;0.0;1.0;0.0;0.0;0.0;0.0
1;312100;VEV_5100;177;29;;;;;182;9;183.0;20.0;;;179.5;0.0;5264.5;5100.0;6.6879;0.0267516;0.20031694132210964;0.8377640185982969;0.0014234629982070284;211.4111481665184;-791.5271341174415;113.18357653449362
1;312200;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0;5266.0;6000.0;6.6878;0.0267512;0.31335269508002705;0.005860677919702332;6.170044068664205e-05;14.34256008988533;-84.00146271032335;0.8122287602937384
1;312200;VEV_5000;267;11;266.0;17.0;;;273;11;274.0;17.0;;;270.0;0.0;5266.0;5000.0;6.6878;0.0267512;0.19952509334615787;0.9457133113948196;0.0006406712941174965;94.82825654232137;-353.64052338698974;126.00153061784432
1;312200;VEV_5400;19;27;;;;;21;27;;;;;20.0;0.0;5266.0;5400.0;6.6878;0.0267512;0.1915154189246376;0.21577722963978802;0.0017750829162548009;252.189712709703;-902.7299425461808;29.861906881293077
1;312200;VEV_5300;53;27;;;;;56;27;;;;;54.5;0.0;5266.0;5300.0;6.6878;0.0267512;0.2036368117055198;0.42992087961447634;0.0022393958373394703;338.29231591738835;-1287.5827745651306;59.105796023355474
1;312200;VEV_5200;105;28;;;;;108;11;109.0;17.0;;;106.5;0.0;5266.0;5200.0;6.6878;0.0267512;0.20062727943428663;0.6557039201051497;0.0021305453316823714;317.0923327648191;-1189.0564171341318;89.52120128178477
1;312200;VEV_4000;1255;9;1253.0;28.0;;;1277;9;1279.0;28.0;;;1266.0;0.0;5266.0;4000.0;6.6878;0.0267512;0.0;1.0;0.0;0.0;0.0;0.0
1;312200;VEV_5100;178;28;;;;;183;11;184.0;17.0;;;180.5;0.0;5266.0;5100.0;6.6878;0.0267512;0.19908304984519143;0.8413375897878257;0.0014112010617746314;208.41460886578113;-775.5131725921153;113.69216523475431
1;312200;VEV_4500;758;11;756.0;17.0;;;774;11;776.0;17.0;;;766.0;0.0;5266.0;4500.0;6.6878;0.0267512;0.0;1.0;0.0;0.0;0.0;0.0
1;312200;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0;5266.0;6500.0;6.6878;0.0267512;0.4783939121411368;0.004006297405386874;2.8792816348111216e-05;10.21820871697654;-91.36653389734056;0.5509988037530992
1;312200;VEV_5500;8;27;;;;;9;27;;;;;8.5;0.0;5266.0;5500.0;6.6878;0.0267512;0.2064920662722275;0.10196603089249134;0.0010008778542857986;153.31668766045024;-591.7244764537684;14.136755068428858
1;312300;VEV_5000;267;21;;;;;274;21;;;;;270.5;0.0;5266.5;5000.0;6.6876999999999995;0.026750799999999998;0.19981277088157823;0.9457852461812117;0.0006390221452387456;94.73710355130305;-353.8152721765493;126.00905485600634
1;312300;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0;5266.5;6500.0;6.6876999999999995;0.026750799999999998;0.4782014565895019;0.004007423256634878;2.8809132063793256e-05;10.221673873807466;-91.36211506268201;0.5512027641192339
1;312300;VEV_5400;19;25;;;;;21;25;;;;;20.0;0.0;5266.5;5400.0;6.6876999999999995;0.026750799999999998;0.19108891335946065;0.21613061944845796;0.001780576632142245;252.45100953010726;-901.6662882531933;29.914133122477722
1;312300;VEV_5300;54;5;53.0;20.0;;;56;25;;;;;55.0;0.0;5266.5;5300.0;6.6876999999999995;0.026750799999999998;0.2044795342117095;0.43137563017076797;0.0022314146601766145;338.54085029645245;-1293.8804704953625;59.302236952678875
1;312300;VEV_5200;106;8;105.0;13.0;;;109;21;;;;;107.5;0.0;5266.5;5200.0;6.6876999999999995;0.026750799999999998;0.20274828582079507;0.6553424757162378;0.002108901130197135;317.24469030020634;-1202.2223100639208;89.4509608075379
1;312300;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0;5266.5;6000.0;6.6876999999999995;0.026750799999999998;0.31315072949757916;0.005863607854423173;6.176221029952764e-05;14.35017538642949;-83.99314956335138;0.8127077825249126
1;312300;VEV_4000;1256;14;1254.0;17.0;;;1277;14;1280.0;17.0;;;1266.5;0.0;5266.5;4000.0;6.6876999999999995;0.026750799999999998;0.0;1.0;0.0;0.0;0.0;0.0
1;312300;VEV_5100;179;21;;;;;184;21;;;;;181.5;0.0;5266.5;5100.0;6.6876999999999995;0.026750799999999998;0.20185272716131364;0.8388108678156537;0.001406172037467605;210.5978971260196;-794.5511885499657;113.31899527359128
1;312300;VEV_4500;759;8;757.0;13.0;;;775;8;777.0;13.0;;;767.0;0.0;5266.5;4500.0;6.6876999999999995;0.026750799999999998;0.37592185122760785;0.9951861763821539;4.3170512151266256e-05;12.041087797853592;-84.60509621699693;119.68703826266774
1;312300;VEV_5500;8;25;;;;;9;25;;;;;8.5;0.0;5266.5;5500.0;6.6876999999999995;0.026750799999999998;0.2061610331142805;0.10209280506025276;0.0010033039814038615;153.46878999570328;-591.3708056639941;14.155767859889176
1;312400;VEV_5400;19;17;;;;;21;17;;;;;20.0;0.0;5266.5;5400.0;6.6876;0.0267504;0.19109034203491326;0.21613061944845913;0.001780576632142242;252.4491220953154;-901.6797709119752;29.913685821714942
1;312400;VEV_5300;53;17;;;;;56;17;;;;;54.5;0.0;5266.5;5300.0;6.6876;0.0267504;0.20300393364889333;0.43078602830323776;0.0022470658029830576;338.4501425481573;-1284.2183720861112;59.23166172692551
1;312400;VEV_5200;106;8;105.0;12.0;;;109;20;;;;;107.5;0.0;5266.5;5200.0;6.6876;0.0267504;0.20274980166749754;0.6553424757162365;0.002108901130197119;317.24231843935604;-1202.2402869511584;89.44962326307837
1;312400;VEV_4000;1256;8;1253.0;26.0;;;1277;8;1280.0;26.0;;;1266.5;0.0;5266.5;4000.0;6.6876;0.0267504;0.0;1.0;0.0;0.0;0.0;0.0
1;312400;VEV_5100;179;8;178.0;12.0;;;183;8;184.0;12.0;;;181.0;0.0;5266.5;5100.0;6.6876;0.0267504;0.1994665491979724;0.8415951114183786;0.0014068755916433221;208.2093492687714;-776.2650354648382;113.72292300638253
1;312400;VEV_4500;758;8;756.0;12.0;;;775;8;777.0;12.0;;;766.5;0.0;5266.5;4500.0;6.6876;0.0267504;0.0;1.0;0.0;0.0;0.0;0.0
1;312400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0;5266.5;6500.0;6.6876;0.0267504;0.4782050318606666;0.00400742325663481;2.8809132063792883e-05;10.221597452077235;-91.36348120472036;0.5511945220813924
1;312400;VEV_5500;8;17;;;;;9;17;;;;;8.5;0.0;5266.5;5500.0;6.6876;0.0267504;0.2061625744763695;0.10209280506025015;0.0010033039814038541;153.4676425955203;-591.3796484596829;14.155556191185696
1;312400;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0;5266.5;6000.0;6.6876;0.0267504;0.31315307076768384;0.005863607854423354;6.17622102995291e-05;14.350068098206505;-83.99440551690337;0.8126956302486322
1;312400;VEV_5000;267;8;266.0;12.0;;;273;8;274.0;12.0;;;270.0;0.0;5266.5;5000.0;6.6876;0.0267504;0.19434686117831498;0.9504820682371938;0.0006113463932612788;88.15345590358336;-320.2260051603421;126.68223876645439
1;312500;VEV_4500;757;8;755.0;15.0;;;773;8;775.0;15.0;;;765.0;0.0;5264.5;4500.0;6.6875;0.02675;0.37512764142277943;0.9951749563795039;4.336891207775924e-05;12.06134224114523;-84.57089471614488;119.6821364227523
1;312500;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0;5264.5;5500.0;6.6875;0.02675;0.20749395995290693;0.10158809572528515;0.0009936615055076436;152.85581715347004;-592.8347439815135;14.078806676049522
1;312500;VEV_5000;265;23;;;;;272;8;273.0;15.0;;;268.5;0.0;5264.5;5000.0;6.6875;0.02675;0.19867035855140516;0.9454962250935695;0.0006456605293725458;95.09887072525063;-353.14629429568726;125.96748545988632
1;312500;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0;5264.5;6500.0;6.6875;0.02675;0.4789928249153432;0.004002925034888249;2.8743971339193024e-05;10.207369247859155;-91.38797441095436;0.550338419135032
1;312500;VEV_5400;19;22;;;;;20;22;;;;;19.5;0.0;5264.5;5400.0;6.6875;0.02675;0.1908064005278794;0.21222622493720078;0.0017650947759626022;249.68877280940094;-890.5087101305652;29.36521271161557
1;312500;VEV_5300;53;22;;;;;55;22;;;;;54.0;0.0;5264.5;5300.0;6.6875;0.02675;0.2040629711240046;0.42674089732495585;0.002232136970656363;337.69380434503734;-1288.0523559778803;58.65144689362337
1;312500;VEV_5200;105;8;104.0;15.0;;;108;23;;;;;106.5;0.0;5264.5;5200.0;6.6875;0.02675;0.2037130395623939;0.6504938855350473;0.0021106118998768216;318.761056561255;-1213.7529668451104;88.75717036568031
1;312500;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0;5264.5;6000.0;6.6875;0.02675;0.31397270488398465;0.00585190983922051;6.15157716060073e-05;14.319122902470118;-84.03390185522908;0.810722397574419
1;312500;VEV_4000;1254;9;1252.0;28.0;;;1275;9;1278.0;28.0;;;1264.5;0.0;5264.5;4000.0;6.6875;0.02675;0.0;1.0;0.0;0.0;0.0;0.0
1;312500;VEV_5100;177;23;;;;;182;23;;;;;179.5;0.0;5264.5;5100.0;6.6875;0.02675;0.20032293201956292;0.8377640185982943;0.0014234629982070274;211.40482587374234;-791.5744777965086;113.17680708061177
1;312600;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0;5264.0;6000.0;6.6874;0.026749600000000002;0.31417939682860513;0.005848994364361641;6.14544276492346e-05;14.311327929547602;-84.04470303708533;0.8102214787919586
1;312600;VEV_5000;265;8;264.0;12.0;;;271;8;272.0;12.0;;;268.0;0.0;5264.0;5000.0;6.6874;0.026749600000000002;0.1983852244768749;0.9454234323050614;0.0006473376753151616;95.18954709686102;-352.9809729615177;125.95608086616129
1;312600;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0;5264.0;5500.0;6.6874;0.026749600000000002;0.20782777429619023;0.1014629064692249;0.0009912765229701016;152.70296180157743;-593.203574626499;14.059609545449058
1;312600;VEV_5200;104;20;;;;;107;20;;;;;105.5;0.0;5264.0;5200.0;6.6874;0.026749600000000002;0.2015975486977969;0.6508017096686407;0.00213229192861531;318.6258179945173;-1200.6569043934314;88.81723721378098
1;312600;VEV_4000;1253;13;1251.0;22.0;;;1275;13;1277.0;22.0;;;1264.0;0.0;5264.0;4000.0;6.6874;0.026749600000000002;0.0;1.0;0.0;0.0;0.0;0.0
1;312600;VEV_5100;177;8;176.0;12.0;;;181;8;182.0;12.0;;;179.0;0.0;5264.0;5100.0;6.6874;0.026749600000000002;0.19994059043644957;0.8374997451671071;0.0014278430493328328;211.60722670520224;-790.8318974500137;113.14007227700733
1;312600;VEV_5300;52;24;;;;;55;24;;;;;53.5;0.0;5264.0;5300.0;6.6874;0.026749600000000002;0.20321427452395893;0.4252629346699734;0.0022401128404865712;337.4218171935195;-1281.6814043861768;58.45012532311301
1;312600;VEV_4500;756;8;754.0;12.0;;;772;8;774.0;12.0;;;764.0;0.0;5264.0;4500.0;6.6874;0.026749600000000002;0.0;1.0;0.0;0.0;0.0;0.0
1;312600;VEV_5400;19;24;;;;;20;24;;;;;19.5;0.0;5264.0;5400.0;6.6874;0.026749600000000002;0.1912326880777316;0.2118804772672439;0.001759661977919575;249.42525979680244;-891.5696478719137;29.313250429422137
1;312600;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0;5264.0;6500.0;6.6874;0.026749600000000002;0.4791924942651438;0.004001802635928294;2.872772363452726e-05;10.203760925031887;-91.39511709616669;0.5501186065747105
1;312700;VEV_5100;177;8;176.0;17.0;;;181;8;182.0;17.0;;;179.0;0.0;5264.5;5100.0;6.6873000000000005;0.0267492;0.1979474000223688;0.840558957686333;0.0014243157590079747;209.01677339734263;-773.3750328060016;113.58038352768081
1;312700;VEV_5200;104;25;;;;;107;8;108.0;17.0;;;105.5;0.0;5264.5;5200.0;6.6873000000000005;0.0267492;0.2005755360444734;0.6525413222400682;0.00213904242180217;318.06978634479015;-1192.503287867626;89.06958756442111
1;312700;VEV_5300;53;9;52.0;10.0;;;55;19;;;;;54.0;0.0;5264.5;5300.0;6.6873000000000005;0.0267492;0.2040660226013647;0.4267408973249565;0.002232136970656347;337.6887546803017;-1288.0908783219152;58.64969283166028
1;312700;VEV_5400;19;19;;;;;20;19;;;;;19.5;0.0;5264.5;5400.0;6.6873000000000005;0.0267492;0.19080925377170038;0.21222622493720306;0.0017650947759625965;249.68503911759433;-890.5353429632662;29.364334499646933
1;312700;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0;5264.5;6500.0;6.6873000000000005;0.0267492;0.4789999875855337;0.004002925034888285;2.874397133919323e-05;10.207216613159192;-91.39070759099536;0.5503219604159605
1;312700;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5264.5;6000.0;6.6873000000000005;0.0267492;0.3139773999082476;0.0058519098392208055;6.151577160600965e-05;14.318908783144211;-84.03641509381569;0.8106981516709807
