day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;S;K;TTE_days;T_years;IV;Delta;Gamma;Vega;Theta;Rho
0;165700;VEV_5500;8;18;;;;;9;18;;;;;8.5;0.0;5249.5;5500.0;7.8343;0.0313372;0.20088517833171649;0.09799504993757807;0.0009262808956778587;160.68919360084882;-515.0440580601686;15.854273369005893
0;165700;VEV_5400;21;18;;;;;22;18;;;;;21.5;0.0;5249.5;5400.0;7.8343;0.0313372;0.1954957904518848;0.2120106174124034;0.0015952782456028385;269.32081662915135;-840.0732345592946;34.202978670313776
0;165700;VEV_5300;50;18;;;;;52;18;;;;;51.0;0.0;5249.5;5300.0;7.8343;0.0313372;0.19733664067224194;0.3987440525910215;0.00210502195318746;358.72399677640266;-1129.4785183803187;63.99704619442822
0;165700;VEV_5200;98;10;97.0;21.0;;;101;31;;;;;99.5;0.0;5249.5;5200.0;7.8343;0.0313372;0.19530769570097226;0.6145944371231706;0.002106758310098277;355.3285807604684;-1107.2847338789666;97.98557993943764
0;165700;VEV_4000;1239;13;1237.0;20.0;;;1260;13;1263.0;20.0;;;1249.5;0.0;5249.5;4000.0;7.8343;0.0313372;0.0;1.0;0.0;0.0;0.0;0.0
0;165700;VEV_5100;169;10;168.0;21.0;;;173;10;174.0;21.0;;;171.0;0.0;5249.5;5100.0;7.8343;0.0313372;0.20037234359557757;0.7973741287735985;0.0015153364156677103;262.2061702708166;-838.2826934503494;125.81307594179691
0;165700;VEV_5000;254;10;253.0;21.0;;;260;31;;;;;257.0;0.0;5249.5;5000.0;7.8343;0.0313372;0.2033687233114254;0.9147502492479253;0.0008251953987621296;144.92290450131347;-470.25238481765666;142.42699217558803
0;165800;VEV_4000;1240;13;1237.0;17.0;;;1261;13;1263.0;17.0;;;1250.5;0.0;5250.5;4000.0;7.8342;0.0313368;0.0;1.0;0.0;0.0;0.0;0.0
0;165800;VEV_5100;169;32;;;;;174;32;;;;;171.5;0.0;5250.5;5100.0;7.8342;0.0313368;0.1992295101658538;0.8001775946034193;0.001511072487911852;260.0728022087752;-826.7305052129645;126.28205384710729
0;165800;VEV_5000;254;12;253.0;20.0;;;260;12;261.0;20.0;;;257.0;0.0;5250.5;5000.0;7.8342;0.0313368;0.19681305596112386;0.9222762134946317;0.0007951208152773964;135.18951162176052;-424.5337896047228;143.6921155395761
0;165800;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0;5250.5;6500.0;7.8342;0.0313368;0.4476284862850031;0.003971820087757967;2.8295361372303635e-05;10.941804044805329;-78.1487449548667;0.6378305236275534
0;165800;VEV_4500;742;12;741.0;20.0;;;758;12;760.0;20.0;;;750.0;0.0;5250.5;4500.0;7.8342;0.0313368;0.0;1.0;0.0;0.0;0.0;0.0
0;165800;VEV_5500;8;27;;;;;9;27;;;;;8.5;0.0;5250.5;5500.0;7.8342;0.0313368;0.20027648185136207;0.09822456797183937;0.0009305186087255154;160.9944808259786;-514.4655519598931;15.894905340325487
0;165800;VEV_5400;21;27;;;;;22;10;23.0;17.0;;;21.5;0.0;5250.5;5400.0;7.8342;0.0313368;0.1947094227673377;0.21263500908135935;0.001604180796485934;269.8337406008377;-838.2982926709273;34.311919401425165
0;165800;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0;5250.5;6000.0;7.8342;0.0313368;0.2953749017775524;0.0057716149212561465;5.983731381068765e-05;15.26868553887995;-71.95990802058601;0.933957729909434
0;165800;VEV_5300;50;27;;;;;52;27;;;;;51.0;0.0;5250.5;5300.0;7.8342;0.0313368;0.19622492246615197;0.4002234415777652;0.0021186241996592526;359.1402381059643;-1124.4330208703216;64.2521342671511
0;165800;VEV_5200;98;32;;;;;101;32;;;;;99.5;0.0;5250.5;5200.0;7.8342;0.0313368;0.1935732330053158;0.6175971922884055;0.002120316584568567;354.5699983425865;-1095.1223626194112;98.49764356019
0;165900;VEV_5500;8;19;;;;;9;19;;;;;8.5;0.0;5252.5;5500.0;7.8341;0.0313364;0.1990569943231619;0.09868773278131437;0.0009390979289334723;161.61049082477464;-513.2960160495553;15.97709281069783
0;165900;VEV_5400;21;19;;;;;23;19;;;;;22.0;0.0;5252.5;5400.0;7.8341;0.0313364;0.19497316929510242;0.21618063030711854;0.0016168858525951832;272.5432538957339;-847.8737503677991;34.89272920042782
0;165900;VEV_5300;50;19;;;;;52;8;53.0;11.0;;;51.0;0.0;5252.5;5300.0;7.8341;0.0313364;0.19399162352795887;0.4032328475071073;0.002146364544964738;359.9711436484433;-1114.2215854338342;64.77172872827192
0;165900;VEV_5200;98;32;;;;;101;32;;;;;99.5;0.0;5252.5;5200.0;7.8341;0.0313364;0.1900655642160571;0.6237679183233068;0.002147909315894408;352.93977557128784;-1070.3478634789794;99.55076003015836
0;165900;VEV_4000;1240;12;1238.0;20.0;;;1261;12;1264.0;20.0;;;1250.5;0.0;5252.5;4000.0;7.8341;0.0313364;0.0;1.0;0.0;0.0;0.0;0.0
0;165900;VEV_5100;170;8;169.0;24.0;;;174;8;175.0;24.0;;;172.0;0.0;5252.5;5100.0;7.8341;0.0313364;0.19491772000882077;0.8081661667716005;0.0015061610230004802;253.8072079856796;-789.3619289767367;127.62979765488436
0;165900;VEV_5000;255;8;254.0;24.0;;;261;32;;;;;258.0;0.0;5252.5;5000.0;7.8341;0.0313364;0.19023738363791357;0.9305348725752087;0.0007546082428187738;124.10767324641506;-376.7171571684539;145.0760759825227
0;165900;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5252.5;6000.0;7.8341;0.0313364;0.29462083607833367;0.005782918073959325;6.007220879356854e-05;15.300946012640694;-71.92877144524653;0.936167967732132
0;165900;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0;5252.5;6500.0;7.8341;0.0313364;0.4469054448387418;0.003976223080675569;2.8358653950559508e-05;10.956768440046604;-78.13021715471645;0.6387960152550933
0;165900;VEV_4500;743;8;741.0;24.0;;;759;8;761.0;24.0;;;751.0;0.0;5252.5;4500.0;7.8341;0.0313364;0.0;1.0;0.0;0.0;0.0;0.0
0;166000;VEV_4500;742;11;740.0;22.0;;;758;11;760.0;22.0;;;750.0;0.0;5250.0;4500.0;7.834;0.031335999999999996;0.0;1.0;0.0;0.0;0.0;0.0
0;166000;VEV_5400;21;19;;;;;22;6;23.0;13.0;;;21.5;0.0;5250.0;5400.0;7.834;0.031335999999999996;0.19510582248575492;0.2123221924179105;0.0015997180128882779;269.5726515724231;-839.213586684699;34.25624916344006
0;166000;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5250.0;6000.0;7.834;0.031335999999999996;0.2955676800888634;0.005768797704596393;5.9778838713114004e-05;15.26042336194894;-71.96974614285713;0.933379985573972
0;166000;VEV_5300;50;19;;;;;52;19;;;;;51.0;0.0;5250.0;5300.0;7.834;0.031335999999999996;0.19678427615325306;0.3994816719151972;0.002111801117373688;358.9265415522185;-1126.9961014734463;64.12219177345675
0;166000;VEV_5200;98;11;97.0;22.0;;;101;33;;;;;99.5;0.0;5250.0;5200.0;7.834;0.031335999999999996;0.1944450893436785;0.6160891256462404;0.0021135176768187582;354.9482419579259;-1101.2564242387432;98.23735441656558
0;166000;VEV_4000;1239;10;1237.0;24.0;;;1260;10;1263.0;24.0;;;1249.5;0.0;5250.0;4000.0;7.834;0.031335999999999996;0.0;1.0;0.0;0.0;0.0;0.0
0;166000;VEV_5100;169;33;;;;;173;11;174.0;22.0;;;171.0;0.0;5250.0;5100.0;7.834;0.031335999999999996;0.1988477409942487;0.7998568386376947;0.0015155980251252683;260.29561839556885;-825.8743251956198;126.2291919516415
0;166000;VEV_5000;254;11;253.0;22.0;;;260;33;;;;;257.0;0.0;5250.0;5000.0;7.834;0.031335999999999996;0.2001577325950369;0.9184512442029035;0.0008108615138008414;140.17844106110732;-447.6927323445599;143.04473598879642
0;166000;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0;5250.0;6500.0;7.834;0.031335999999999996;0.4478157060024631;0.003970721430076276;2.827957904612286e-05;10.937912054820782;-78.15561668723545;0.637571265347537
0;166000;VEV_5500;8;19;;;;;9;19;;;;;8.5;0.0;5250.0;5500.0;7.834;0.031335999999999996;0.20058406468661463;0.09810963828636965;0.0009283954651448181;160.83908860174316;-514.77147932455;15.874053033043825
0;166100;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0;5250.5;6000.0;7.8339;0.0313356;0.2953805574294131;0.005771614921256409;5.98373138106897e-05;15.268393189341715;-71.96266373261102;0.9339219652725042
0;166100;VEV_5000;254;8;253.0;14.0;;;260;8;261.0;14.0;;;257.0;0.0;5250.5;5000.0;7.8339;0.0313356;0.19681682441307827;0.9222762134946314;0.0007951208152773979;135.18692314803286;-424.5500471695244;143.68661304606528
0;166100;VEV_5100;169;22;;;;;174;22;;;;;171.5;0.0;5250.5;5100.0;7.8339;0.0313356;0.1992333248865434;0.8001775946034211;0.001511072487911856;260.0678225945429;-826.762164942023;126.27721804815506
0;166100;VEV_5200;98;22;;;;;101;22;;;;;99.5;0.0;5250.5;5200.0;7.8339;0.0313356;0.19357693942318882;0.6175971922884053;0.002120316584568563;354.56320939043724;-1095.1643004420546;98.49387172732023
0;166100;VEV_5300;50;25;;;;;52;25;;;;;51.0;0.0;5250.5;5300.0;7.8339;0.0313356;0.19622867965689672;0.40022344157776457;0.002118624199659263;359.133361647429;-1124.4760811476053;64.24967381933502
0;166100;VEV_5400;21;25;;;;;22;5;23.0;20.0;;;21.5;0.0;5250.5;5400.0;7.8339;0.0313356;0.1947131509402563;0.21263500908136285;0.0016041807964859262;269.82857409391136;-838.3303953896193;34.31060547328748
0;166100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0;5250.5;6500.0;7.8339;0.0313356;0.4476370571922211;0.003971820087757259;2.8295361372299756e-05;10.941594542069476;-78.15173766901621;0.6378060987777957
0;166100;VEV_4500;742;8;740.0;14.0;;;758;8;760.0;14.0;;;750.0;0.0;5250.5;4500.0;7.8339;0.0313356;0.0;1.0;0.0;0.0;0.0;0.0
0;166100;VEV_5500;8;25;;;;;9;25;;;;;8.5;0.0;5250.5;5500.0;7.8339;0.0313356;0.2002803166188099;0.09822456797184465;0.0009305186087255309;160.99139826448308;-514.4852534707426;15.894296666613375
0;166100;VEV_4000;1240;9;1237.0;27.0;;;1261;9;1263.0;27.0;;;1250.5;0.0;5250.5;4000.0;7.8339;0.0313356;0.0;1.0;0.0;0.0;0.0;0.0
0;166200;VEV_4000;1239;14;1237.0;30.0;;;1260;14;1263.0;30.0;;;1249.5;0.0;5249.5;4000.0;7.8338;0.0313352;0.0;1.0;0.0;0.0;0.0;0.0
0;166200;VEV_5200;97;28;;;;;100;9;101.0;19.0;;;98.5;0.0;5249.5;5200.0;7.8338;0.0313352;0.19249800210790835;0.6160310952664834;0.00213522192524346;354.92582280640755;-1090.187900296455;98.24698334728191
0;166200;VEV_5300;50;22;;;;;52;22;;;;;51.0;0.0;5249.5;5300.0;7.8338;0.0313352;0.19734293817447632;0.3987440525910223;0.0021050219531874464;358.71254936819247;-1129.5506084591127;63.992961780620185
0;166200;VEV_5400;21;22;;;;;22;22;;;;;21.5;0.0;5249.5;5400.0;7.8338;0.0313352;0.19550202920801743;0.21201061741240507;0.0015952782456028346;269.31222220738204;-840.1268530608337;34.20079577084184
0;166200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0;5249.5;6500.0;7.8338;0.0313352;0.448002942617751;0.003969623606787252;2.826381300126772e-05;10.934022638108761;-78.16248686017369;0.6373121911530201
0;166200;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0;5249.5;5500.0;7.8338;0.0313352;0.20089158907660037;0.09799504993758085;0.0009262808956778663;160.68406577330035;-515.0769312544244;15.853261518977028
0;166200;VEV_4500;742;9;740.0;19.0;;;758;9;760.0;19.0;;;750.0;0.0;5249.5;4500.0;7.8338;0.0313352;0.34103947012346736;0.9950891028115544;4.4901893697090415e-05;13.223233086396984;-71.9581238527906;140.18491862768104
0;166200;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0;5249.5;6000.0;7.8338;0.0313352;0.2957604709859423;0.0057659839039528385;5.9720462608562166e-05;15.252170217871168;-71.97957962922432;0.9328029197130863
0;166200;VEV_5000;253;28;;;;;259;9;260.0;19.0;;;256.0;0.0;5249.5;5000.0;7.8338;0.0313352;0.1962429022955077;0.9220692384621647;0.0007992146803593172;135.4333939121841;-424.0892397217466;143.65316819356252
0;166200;VEV_5100;169;9;168.0;19.0;;;173;9;174.0;19.0;;;171.0;0.0;5249.5;5100.0;7.8338;0.0313352;0.20037873797462707;0.7973741287736009;0.0015153364156677157;262.19780288783136;-838.3361976688145;125.80504631081931
0;166300;VEV_4000;1240;10;1238.0;28.0;;;1261;10;1264.0;28.0;;;1250.5;0.0;5250.5;4000.0;7.8337;0.0313348;0.0;1.0;0.0;0.0;0.0;0.0
0;166300;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5250.5;6000.0;7.8337;0.0313348;0.29538432804447423;0.0057716149212562445;5.983731381068844e-05;15.268198286538887;-71.96450099121554;0.9338981221811632
0;166300;VEV_5000;254;28;;;;;261;28;;;;;257.5;0.0;5250.5;5000.0;7.8337;0.0313348;0.20045238462029866;0.9185585610289404;0.0008088043918172009;140.04995725108043;-447.9579875561669;143.05563661457973
0;166300;VEV_5100;170;6;169.0;22.0;;;174;6;175.0;22.0;;;172.0;0.0;5250.5;5100.0;7.8337;0.0313348;0.20115225006835785;0.7980198399271163;0.0015063529745177084;261.74590566328965;-840.132661934189;125.90332571681809
0;166300;VEV_5200;98;28;;;;;101;28;;;;;99.5;0.0;5250.5;5200.0;7.8337;0.0313348;0.19357941048672178;0.6175971922884047;0.002120316584568552;354.55868335012;-1095.1922607749927;98.49135717207365
0;166300;VEV_5300;50;19;;;;;52;8;53.0;11.0;;;51.0;0.0;5250.5;5300.0;7.8337;0.0313348;0.1962311845706325;0.4002234415777654;0.0021186241996592483;359.1287772685904;-1124.504789831407;64.24803352079114
0;166300;VEV_5400;21;19;;;;;23;19;;;;;22.0;0.0;5250.5;5400.0;7.8337;0.0313348;0.19656291992739083;0.21491190795325354;0.0015989930748253928;271.5041238823558;-851.5714694627685;34.66866519082811
0;166300;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0;5250.5;6500.0;7.8337;0.0313348;0.44764277140389125;0.003971820087756807;2.8295361372297276e-05;10.94145487135036;-78.1537329391265;0.6377898155446268
0;166300;VEV_4500;743;6;741.0;22.0;;;759;6;761.0;22.0;;;751.0;0.0;5250.5;4500.0;7.8337;0.0313348;0.3414129738864308;0.995094921738953;4.479716207603899e-05;13.21170218371693;-71.97503307256868;140.18393260713202
0;166300;VEV_5500;8;19;;;;;9;19;;;;;8.5;0.0;5250.5;5500.0;7.8337;0.0313348;0.20028287325281574;0.09822456797184181;0.0009305186087255228;160.9893431906875;-514.4983886495927;15.893890884137608
0;166400;VEV_4500;744;7;742.0;23.0;;;760;7;762.0;23.0;;;752.0;0.0;5252.0;4500.0;7.8336;0.0313344;0.0;1.0;0.0;0.0;0.0;0.0
0;166400;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0;5252.0;6000.0;7.8336;0.0313344;0.2948192207812478;0.00578008713024366;6.001333539096275e-05;15.292355180468524;-71.94138452014094;0.9355517325373589
0;166400;VEV_5000;256;7;255.0;23.0;;;262;30;;;;;259.0;0.0;5252.0;5000.0;7.8336;0.0313344;0.20132539864143453;0.9188785974756082;0.0008026844342791538;139.67356780244302;-448.7055236018286;143.1026504239329
0;166400;VEV_5100;171;7;170.0;23.0;;;175;7;176.0;23.0;;;173.0;0.0;5252.0;5100.0;7.8336;0.0313344;0.20038841912343824;0.8011323420626483;0.001497636745362274;259.3880260958915;-829.4136235081068;126.42011141293905
0;166400;VEV_4000;1242;10;1239.0;24.0;;;1263;10;1265.0;24.0;;;1252.5;0.0;5252.0;4000.0;7.8336;0.0313344;0.5709958818219891;0.9969718863846325;1.738056163045058e-05;8.577635750493078;-78.15363768415249;124.8236013845893
0;166400;VEV_5200;99;30;;;;;102;30;;;;;100.5;0.0;5252.0;5200.0;7.8336;0.0313344;0.1937819620871294;0.6206651990406739;0.0021123454649982164;353.79290033050654;-1093.984285618071;98.9926901105311
0;166400;VEV_5300;51;6;50.0;17.0;;;53;23;;;;;52.0;0.0;5252.0;5300.0;7.8336;0.0313344;0.19733589101883992;0.4040091842257222;0.0021112906063470893;360.10148666541585;-1133.9126922540202;64.85770322733002
0;166400;VEV_5400;21;23;;;;;23;23;;;;;22.0;0.0;5252.0;5400.0;7.8336;0.0313344;0.195375898533557;0.21586154815550268;0.0016123778324533765;272.27553808729107;-848.8446867103282;34.83460448043891
0;166400;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0;5252.0;6500.0;7.8336;0.0313344;0.4471011694054617;0.003975121076257316;2.83428062686664e-05;10.952656615244214;-78.14008854122234;0.6385115937900593
0;166400;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0;5252.0;5500.0;7.8336;0.0313344;0.19936864878317578;0.0985714213716457;0.0009369399855635772;161.45052331123102;-513.6235683130483;15.955385768287064
0;166500;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0;5250.5;6000.0;7.8335;0.031334;0.2953880988039377;0.005771614921256043;5.983731381068685e-05;15.268003381247935;-71.96633834363503;0.9338742790898145
0;166500;VEV_5000;254;32;;;;;261;32;;;;;257.5;0.0;5250.5;5000.0;7.8335;0.031334;0.2004549435161336;0.91855856102894;0.000808804391817203;140.04816945155923;-447.9694245380452;143.0519843011999
0;166500;VEV_5100;170;8;169.0;24.0;;;174;8;175.0;24.0;;;172.0;0.0;5250.5;5100.0;7.8335;0.031334;0.2011548178983948;0.7980198399271194;0.001506352974517715;261.74256436126734;-840.1541116734157;125.90011131428298
0;166500;VEV_5200;98;32;;;;;101;32;;;;;99.5;0.0;5250.5;5200.0;7.8335;0.031334;0.19358188164488543;0.6175971922884058;0.0021203165845685734;354.5541572520254;-1095.2202225356432;98.48884261682737
0;166500;VEV_5300;50;20;;;;;52;10;53.0;10.0;;;51.0;0.0;5250.5;5300.0;7.8335;0.031334;0.19623368958029697;0.40022344157776535;0.002118624199659249;359.12419283123;-1124.5334999811434;64.24639322224712
0;166500;VEV_5400;21;20;;;;;23;20;;;;;22.0;0.0;5250.5;5400.0;7.8335;0.031334;0.19656542917185738;0.2149119079532531;0.0015989930748253937;271.50065801237287;-851.5932112504589;34.66778007484987
0;166500;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0;5250.5;6500.0;7.8335;0.031334;0.44764848583439715;0.00397182008775632;2.82953613722946e-05;10.941315198848194;-78.15572831112003;0.6377735323114527
0;166500;VEV_5500;8;20;;;;;9;20;;;;;8.5;0.0;5250.5;5500.0;7.8335;0.031334;0.20028542998473592;0.09822456797184287;0.0009305186087255259;160.98728809066262;-514.5115244991849;15.893485101662472
0;166500;VEV_4500;743;8;741.0;24.0;;;759;8;761.0;24.0;;;751.0;0.0;5250.5;4500.0;7.8335;0.031334;0.3414173322293038;0.9950949217389606;4.479716207598565e-05;13.21153353048836;-71.97687069377245;140.18035361042402
0;166500;VEV_4000;1240;12;1238.0;20.0;;;1261;12;1264.0;20.0;;;1250.5;0.0;5250.5;4000.0;7.8335;0.031334;0.0;1.0;0.0;0.0;0.0;0.0
0;166600;VEV_5200;98;31;;;;;101;31;;;;;99.5;0.0;5250.5;5200.0;7.8334;0.0313336;0.19358311725945904;0.6175971922884052;0.002120316584568562;354.5518941813114;-1095.2342039514149;98.487585339204
0;166600;VEV_5300;50;22;;;;;52;22;;;;;51.0;0.0;5250.5;5300.0;7.8334;0.0313336;0.19623494212110534;0.40022344157776557;0.0021186241996592457;359.1219005906036;-1124.5478556057783;64.24557307297515
0;166600;VEV_5400;21;22;;;;;23;22;;;;;22.0;0.0;5250.5;5400.0;7.8334;0.0313336;0.19656668383012807;0.214911907953254;0.0015989930748253917;271.4989250607907;-851.604082560639;34.667337516860925
0;166600;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0;5250.5;6500.0;7.8334;0.0313336;0.44765134313171745;0.0039718200877560395;2.829536137229305e-05;10.941245361928388;-78.15672603532495;0.6377653906948595
0;166600;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0;5250.5;5500.0;7.8334;0.0313336;0.2002867083874156;0.09822456797184459;0.0009305186087255308;160.98626053081364;-514.5180926755237;15.893282210425106
0;166600;VEV_4500;743;7;741.0;24.0;;;759;7;760.0;24.0;;;751.0;0.0;5250.5;4500.0;7.8334;0.0313336;0.34141951146343447;0.9950949217389539;4.4797162076032626e-05;13.211449203092368;-71.97778953972374;140.17856411206824
0;166600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0;5250.5;6000.0;7.8334;0.0313336;0.2953899842378253;0.005771614921256251;5.9837313810688504e-05;15.267905927670158;-71.96725705503177;0.9338623575441917
0;166600;VEV_5000;254;31;;;;;260;7;261.0;24.0;;;257.0;0.0;5250.5;5000.0;7.8334;0.0313336;0.19682310564740746;0.9222762134946271;0.0007951208152774143;135.18260891501612;-424.57714587810494;143.67744222354665
0;166600;VEV_4000;1240;15;1238.0;17.0;;;1261;15;1264.0;17.0;;;1250.5;0.0;5250.5;4000.0;7.8334;0.0313336;0.0;1.0;0.0;0.0;0.0;0.0
0;166600;VEV_5100;170;7;169.0;24.0;;;174;31;;;;;172.0;0.0;5250.5;5100.0;7.8334;0.0313336;0.20115610185029106;0.7980198399271212;0.0015063529745177188;261.740893694261;-840.1648369537645;125.89850411301546
0;166700;VEV_4500;742;6;740.0;24.0;;;758;6;760.0;24.0;;;750.0;0.0;5250.0;4500.0;7.8333;0.0313332;0.0;1.0;0.0;0.0;0.0;0.0
0;166700;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0;5250.0;6000.0;7.8333;0.0313332;0.29558088606553146;0.005768797704596339;5.9778838713113564e-05;15.259741556039259;-71.97617750924096;0.9332965842477052
0;166700;VEV_5000;254;6;253.0;24.0;;;260;30;;;;;257.0;0.0;5250.0;5000.0;7.8333;0.0313332;0.20016667565113663;0.9184512442029116;0.0008108615138008127;140.17217816214304;-447.7327390993423;143.03195435550802
0;166700;VEV_4000;1239;7;1237.0;27.0;;;1260;7;1263.0;27.0;;;1249.5;0.0;5250.0;4000.0;7.8333;0.0313332;0.0;1.0;0.0;0.0;0.0;0.0
0;166700;VEV_5100;169;30;;;;;173;6;174.0;24.0;;;171.0;0.0;5250.0;5100.0;7.8333;0.0313332;0.19885662551987907;0.7998568386376904;0.0015155980251252592;260.283988895745;-825.9481270451395;126.2179128561128
0;166700;VEV_5200;98;6;97.0;24.0;;;101;30;;;;;99.5;0.0;5250.0;5200.0;7.8333;0.0313332;0.19445377715863865;0.616089125646241;0.0021135176768187704;354.9323835637508;-1101.3548348060535;98.22857650641869
0;166700;VEV_5300;50;28;;;;;52;28;;;;;51.0;0.0;5250.0;5300.0;7.8333;0.0313332;0.19679306848318212;0.3994816719151974;0.002111801117373684;358.91050541538806;-1127.0968121919238;64.11646219287962
0;166700;VEV_5400;21;28;;;;;22;28;;;;;21.5;0.0;5250.0;5400.0;7.8333;0.0313332;0.19511453982230034;0.21232219241790912;0.0015997180128882813;269.5606075928722;-839.2885805583685;34.2531882272113
0;166700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0;5250.0;6500.0;7.8333;0.0313332;0.44783571442747383;0.003970721430075655;2.8279579046119445e-05;10.937423370272285;-78.16260083588075;0.6375142957424167
0;166700;VEV_5500;8;28;;;;;9;28;;;;;8.5;0.0;5250.0;5500.0;7.8333;0.0313332;0.2005930267912597;0.09810963828637109;0.0009283954651448223;160.83190262541285;-514.8174803759067;15.872634621361236
0;166800;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5250.0;6000.0;7.8332;0.0313328;0.2955827727781295;0.005768797704596112;5.977883871311179e-05;15.259644152707704;-71.97709636969746;0.9332846697724883
0;166800;VEV_5000;254;6;253.0;12.0;;;260;18;;;;;257.0;0.0;5250.0;5000.0;7.8332;0.0313328;0.20016795332844195;0.918451244202908;0.0008108615138008251;140.17128343945404;-447.73845493375063;143.03012840789464
0;166800;VEV_4000;1239;15;1237.0;18.0;;;1260;15;1263.0;18.0;;;1249.5;0.0;5250.0;4000.0;7.8332;0.0313328;0.0;1.0;0.0;0.0;0.0;0.0
0;166800;VEV_5100;169;18;;;;;173;6;174.0;12.0;;;171.0;0.0;5250.0;5100.0;7.8332;0.0313328;0.19885789483503694;0.7998568386376975;0.0015155980251252744;260.28232749620423;-825.958671243215;126.21630155675288
0;166800;VEV_5200;98;6;97.0;12.0;;;101;18;;;;;99.5;0.0;5250.0;5200.0;7.8332;0.0313328;0.19445501837012752;0.6160891256462405;0.0021135176768187613;354.9301180210274;-1101.3688948943345;98.22732251925476
0;166800;VEV_5300;50;19;;;;;52;19;;;;;51.0;0.0;5250.0;5300.0;7.8332;0.0313328;0.19679432462652288;0.3994816719151971;0.0021118011173736893;358.90821448020824;-1127.111200906778;64.11564368136857
0;166800;VEV_5400;21;19;;;;;22;19;;;;;21.5;0.0;5250.0;5400.0;7.8332;0.0313328;0.19511578525148143;0.21232219241791006;0.001599718012888279;269.55888698043685;-839.2992950630531;34.25275095060738
0;166800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0;5250.0;6500.0;7.8332;0.0313328;0.44783857299284435;0.003970721430075679;2.827957904611959e-05;10.937353556411802;-78.16359867330198;0.6375061572274178
0;166800;VEV_5500;8;19;;;;;9;19;;;;;8.5;0.0;5250.0;5500.0;7.8332;0.0313328;0.20059430718999022;0.09810963828637198;0.0009283954651448249;160.83087603115666;-514.8240526258278;15.872431991120997
0;166800;VEV_4500;742;6;740.0;12.0;;;758;6;760.0;12.0;;;750.0;0.0;5250.0;4500.0;7.8332;0.0313328;0.0;1.0;0.0;0.0;0.0;0.0
0;166900;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0;5248.5;6000.0;7.8331;0.031332399999999996;0.2961517615793344;0.005760366525657111;5.9604006451623124e-05;15.235399217637628;-72.00199021887563;0.9316151385124269
0;166900;VEV_5000;253;10;252.0;16.0;;;259;26;;;;;256.0;0.0;5248.5;5000.0;7.8331;0.031332399999999996;0.20279576372308775;0.9145264085426766;0.0008293754323273714;145.1690753264686;-469.7960178570052;142.37103716500386
0;166900;VEV_4000;1238;12;1236.0;15.0;;;1259;12;1262.0;15.0;;;1248.5;0.0;5248.5;4000.0;7.8331;0.031332399999999996;0.0;1.0;0.0;0.0;0.0;0.0
0;166900;VEV_5100;168;26;;;;;173;26;;;;;170.5;0.0;5248.5;5100.0;7.8331;0.031332399999999996;0.2015121363258694;0.7946014854367455;0.0015194215271325162;264.267373112235;-849.8085514845991;125.3285314496925
0;166900;VEV_5200;97;26;;;;;100;26;;;;;98.5;0.0;5248.5;5200.0;7.8331;0.031332399999999996;0.19423626324069376;0.6130240404372752;0.0021214626816311245;355.6557023731611;-1102.3929642990508;97.72439816246671
0;166900;VEV_5300;49;26;;;;;52;26;;;;;50.5;0.0;5248.5;5300.0;7.8331;0.031332399999999996;0.19706605978821468;0.39647436755900434;0.0021052577915004925;358.08092102409876;-1126.08029055473;63.617170798844015
0;166900;VEV_5400;21;26;;;;;22;26;;;;;21.5;0.0;5248.5;5400.0;7.8331;0.031332399999999996;0.19629762635389333;0.2113911600581559;0.0015864670633044863;268.7881842906698;-841.979589310607;34.08922832430715
