timestamp,trade_count,total_qty,signed_qty,avg_trade_price,avg_trade_vs_mid,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000
527700,1,6,6,10021.0,8.0,2.0,4.0,6.0,8.0,11.0,12.0,10.0,7.0,7.0,-6.0,2.0
530300,1,3,-3,10010.0,-8.0,-1.0,0.0,0.0,5.0,4.0,8.0,-5.0,4.0,-9.0,-19.0,-4.0
530600,1,5,-5,10010.0,-8.0,3.0,5.0,7.0,6.0,3.0,4.0,-4.0,6.0,-10.0,-9.0,-7.0
533100,1,2,2,10029.0,8.0,0.0,1.0,1.0,0.0,-5.0,-10.0,-5.0,-11.0,1.0,-14.0,-8.0
533400,1,5,5,10030.0,8.0,0.0,-1.0,0.0,-4.0,-13.0,-8.0,-7.0,-11.0,2.0,-17.0,-10.0
534800,1,3,3,10018.0,8.0,-2.0,-1.0,1.0,3.0,6.0,9.0,6.0,-6.0,6.0,-9.0,8.0
537500,1,2,-2,10014.0,-8.0,-3.0,-2.0,-4.0,-6.0,-7.0,-11.0,-17.0,-5.0,-17.0,-23.0,4.0
538000,1,2,2,10024.0,8.0,0.0,-1.0,1.0,-1.0,-3.0,3.0,-11.0,-1.0,-12.0,-14.0,13.0
538900,1,6,6,10022.0,8.0,-1.0,-2.0,-3.0,-2.0,4.0,4.5,-4.5,-4.0,-5.0,-14.0,19.0
542600,1,6,6,10012.0,8.0,1.0,-1.0,0.0,6.0,5.0,1.0,16.0,17.0,-8.0,-10.0,6.0
550400,1,2,-2,9998.0,-8.0,0.0,2.0,1.0,9.0,11.0,12.0,7.0,-4.0,4.0,21.0,-7.0
553300,1,6,6,10032.0,8.0,0.0,-2.0,-3.0,-1.0,-4.0,-13.0,-21.0,-27.0,-10.0,-1.0,-42.0
563600,1,2,-2,9991.0,-8.0,3.0,2.0,-1.0,5.0,7.0,10.0,8.0,13.0,6.0,12.0,6.0
566100,1,4,-4,10011.0,-4.5,-3.5,-2.5,0.5,-2.5,-7.5,-2.0,-6.5,-13.5,-13.5,-36.5,4.5
568700,1,5,-5,10000.0,-8.0,-0.5,-3.0,-2.0,-5.0,1.0,1.0,4.0,-5.0,-7.0,-17.0,12.5
578600,1,3,3,10014.0,8.0,-3.0,0.0,-1.0,-3.0,-2.0,3.0,-1.0,-4.0,29.5,13.0,-10.0
578800,1,6,-6,9998.0,-8.0,-1.0,-7.0,-3.0,-1.0,1.5,2.0,-2.0,-4.0,28.0,9.0,-12.0
580600,1,4,-4,10001.0,-8.0,0.0,-1.0,-1.0,-4.0,-4.0,-2.0,-1.0,-10.0,16.0,2.0,-8.0
590100,1,2,-2,9989.0,-8.0,2.0,1.0,-2.0,2.0,5.0,5.0,19.0,27.0,15.0,32.0,5.0
596300,1,2,2,10027.0,8.0,3.0,4.0,6.0,7.0,5.0,12.0,3.0,11.0,-41.0,-20.0,8.0
600400,1,4,4,10035.0,8.0,0.0,-2.0,-2.0,-2.0,-5.0,-5.0,1.0,-15.0,-28.0,-28.0,17.0
601700,1,2,-2,10013.0,-8.0,2.0,1.0,-4.0,3.0,-1.0,6.0,9.0,-8.0,-20.0,-25.0,22.0
604700,1,5,-5,10017.0,-8.5,2.5,-0.5,-1.5,-1.0,2.5,4.5,-14.5,-22.5,-12.5,-43.5,24.5
606400,1,5,-5,10020.0,-8.0,2.0,0.0,2.0,2.0,-2.0,-8.0,-13.0,-49.0,-4.0,-38.5,16.0
614100,1,4,-4,9998.0,-8.0,0.0,-5.0,-4.0,-4.0,-9.0,-27.0,-16.0,2.0,9.0,9.0,35.0
621800,1,2,-2,9993.0,-8.0,2.0,2.0,1.0,0.0,-4.0,5.0,27.0,18.0,20.0,7.0,73.0
625100,1,2,-2,10004.0,-8.0,-1.0,-1.0,1.5,3.0,10.0,8.5,6.0,9.0,-9.0,-9.0,63.0
630400,1,5,5,10019.0,8.0,1.0,0.0,1.0,3.5,2.0,10.0,16.0,20.0,-12.0,-13.0,55.0
634900,1,2,-2,10010.0,-8.0,1.0,3.0,5.0,9.0,6.0,11.0,13.0,-12.0,-39.0,-17.0,22.0
635700,1,3,3,10034.0,8.0,1.0,-2.0,-1.0,1.0,3.0,0.0,8.0,-25.0,-41.0,-33.0,24.0
637500,1,4,-4,10018.0,-8.0,2.0,0.0,-1.0,3.0,2.0,3.0,-14.0,-27.0,-34.0,-37.0,15.0
640300,1,3,-3,10029.0,-4.0,-2.0,-1.0,0.0,1.0,-3.0,-14.0,-31.0,-33.0,-39.0,-31.0,11.0
640700,1,4,4,10042.0,8.0,0.0,0.0,-3.0,-2.0,-12.0,-25.5,-33.0,-37.0,-42.0,-33.5,8.0
647000,1,3,3,10003.0,8.0,1.0,2.0,5.0,4.0,2.0,-1.0,-2.0,-6.0,23.0,38.0,65.0
647400,1,2,-2,9993.0,-8.0,-2.0,-2.0,-4.0,-4.0,-8.0,-8.0,-12.0,-8.0,17.0,34.0,53.5
647600,1,4,-4,9991.0,-8.0,-2.0,-2.0,-2.0,-4.0,-4.0,1.0,-9.0,-8.0,14.0,35.0,54.0
647900,1,6,-6,9989.0,-8.0,0.0,-2.0,-4.0,-4.0,-4.0,4.0,-11.0,-3.0,17.0,39.0,58.0
648400,1,2,2,10001.0,8.0,0.0,2.0,-1.0,0.0,0.0,6.0,-11.0,2.0,27.0,41.0,56.5
652800,1,2,-2,9979.0,-8.0,-1.0,-1.0,-3.0,-5.0,-9.0,-6.0,4.0,19.0,26.0,47.0,74.0
653200,1,6,-6,9975.0,-8.0,-1.0,-1.0,-2.0,-4.0,-5.0,3.0,13.0,23.0,25.0,60.0,76.0
653300,1,5,-5,9974.0,-8.0,0.0,-1.0,-2.0,-4.0,-3.5,5.0,13.0,22.0,24.0,58.0,77.0
661300,1,6,6,10011.0,8.0,0.0,2.0,-6.5,-5.0,-3.0,1.0,16.0,3.0,-10.0,38.0,48.0
666100,1,3,3,10028.0,8.0,0.0,-1.0,-4.0,-5.0,0.0,-3.0,-8.0,-11.0,-25.0,31.0,37.0
669200,1,4,4,10027.0,8.0,-2.0,-3.0,-1.0,-3.0,3.0,-10.0,-14.0,-24.0,-23.0,38.0,49.5
673800,1,4,-4,10000.0,-8.0,-6.0,-4.0,-4.0,1.0,2.0,-1.0,-14.0,-13.0,10.0,65.0,59.0
680800,1,2,-2,9994.0,-8.0,-1.0,-3.0,-4.0,-9.0,0.0,4.0,-11.0,4.0,40.5,63.0,72.0
681500,1,5,5,10005.0,8.0,3.0,2.0,5.0,3.0,6.0,7.0,-3.0,14.0,49.0,58.0,74.0
684500,1,2,-2,9989.0,-8.0,0.0,2.0,4.0,7.0,-4.0,-3.0,3.0,23.0,55.0,36.0,67.0
690500,1,5,5,10013.0,8.0,3.5,-4.5,1.0,0.0,6.0,10.0,15.0,39.0,36.0,37.0,47.0
694900,1,3,-3,10011.0,-8.0,1.0,-1.0,-1.0,-1.0,7.0,12.0,28.0,25.5,27.0,28.0,21.0
695200,1,6,-6,10010.0,-8.0,2.0,0.0,2.0,5.0,8.0,15.0,26.0,38.0,32.0,28.0,20.0
695900,1,6,6,10034.0,8.0,-3.0,-3.0,0.0,0.0,5.0,10.0,14.0,26.0,23.0,25.0,19.5
698300,1,5,5,10048.0,8.0,-6.0,-3.0,-4.0,-4.0,6.0,2.0,0.0,16.0,18.0,10.0,-10.0
699100,1,5,-5,10035.0,-8.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,6.0,17.0,12.0,-15.0
700400,1,5,5,10052.0,8.0,0.0,-2.0,-3.0,-4.0,1.0,-10.0,10.0,-3.0,20.0,7.0,-29.0
701200,1,5,5,10052.0,8.0,3.0,1.0,2.0,-1.0,-8.0,-1.0,8.0,-3.0,24.0,8.0,-35.0
701500,1,3,3,10054.0,8.0,0.0,-3.0,-5.0,-9.0,-10.0,-5.0,-1.0,-7.0,24.0,5.0,-38.0
703000,1,3,-3,10027.0,-8.0,0.0,8.0,5.0,6.0,12.0,15.0,19.0,9.0,42.5,25.0,-24.0
707100,1,3,3,10056.0,8.0,0.0,0.0,-2.0,4.0,7.0,1.0,-4.0,6.0,23.0,25.0,-42.0
716700,1,3,3,10059.0,8.0,1.0,-1.0,1.0,3.0,10.0,4.0,20.5,16.0,-9.0,7.0,-43.0
724400,1,5,-5,10065.0,-8.0,-1.0,-1.0,1.0,1.0,1.0,-4.5,-12.0,-40.0,-19.0,-8.0,-58.0
725800,1,6,-6,10068.0,-8.5,-3.0,-4.0,-5.5,-8.5,-7.5,-9.5,-11.5,-26.0,-29.5,-12.5,-70.5
726700,1,3,3,10075.0,8.0,2.0,3.0,3.0,2.0,0.0,0.0,-11.0,-25.0,-10.0,-2.0,-60.0
727900,1,4,4,10075.0,8.5,4.0,-0.5,-1.5,1.5,-1.5,-0.5,-25.0,-21.5,-11.5,-2.0,-62.5
729700,1,3,3,10072.0,8.0,3.0,2.0,2.0,4.0,1.0,-8.0,-25.0,-20.0,-15.0,3.5,-56.0
730800,1,6,-6,10057.0,-8.0,0.0,1.0,-1.0,-7.0,-10.0,-22.0,-14.5,-23.5,-13.0,9.0,-52.0
731000,1,4,4,10074.0,8.0,-2.0,-5.0,-8.0,-11.0,-14.0,-26.0,-18.0,-25.0,-10.0,10.0,-52.0
732700,1,2,-2,10035.0,-8.0,0.0,-1.5,-3.0,-8.0,-10.0,-4.0,-3.0,1.0,17.0,23.5,-25.0
741200,1,2,2,10052.0,8.0,-1.0,2.0,2.0,0.0,4.0,2.5,10.0,8.0,8.0,15.0,-17.5
742700,1,2,2,10052.0,8.0,1.0,1.0,1.0,2.5,3.0,4.0,8.0,16.0,4.0,-2.0,-20.0
745000,1,6,-6,10036.0,-8.0,1.0,2.0,3.0,6.0,8.0,16.0,9.5,22.0,11.0,-7.0,-21.5
749800,1,2,-2,10044.0,-8.0,1.0,1.5,0.0,-2.0,0.0,4.0,11.0,8.0,17.0,-33.0,-15.0
756600,1,6,-6,10062.0,-8.0,2.0,2.0,3.0,3.0,2.0,1.5,-18.0,-14.0,-5.0,-60.0,-11.0
759100,1,5,5,10073.0,8.0,0.0,-2.0,-3.0,-9.0,-8.0,-15.0,-5.5,0.0,2.0,-44.0,9.0
760900,1,2,2,10055.0,8.0,4.0,3.0,5.0,4.0,4.0,6.0,11.0,23.0,27.0,-40.0,25.0
765800,1,3,-3,10048.0,-8.0,2.0,0.0,1.0,0.0,3.0,5.0,13.0,8.0,8.0,-55.0,-1.0
767100,1,4,4,10063.0,8.0,2.0,-0.5,7.0,9.0,9.0,10.0,16.0,11.0,4.0,-50.0,-8.0
768100,1,4,-4,10056.0,-8.0,0.0,1.0,1.0,-3.0,1.0,4.0,14.0,-4.0,-7.0,-59.0,-19.0
768200,1,3,-3,10056.0,-8.0,1.0,1.0,0.0,-1.5,4.5,2.0,11.0,-1.0,-5.0,-57.0,-18.0
768800,1,5,5,10071.0,8.0,0.0,3.0,2.0,0.0,6.0,6.0,4.0,6.0,0.0,-57.0,-12.0
772000,1,6,6,10082.0,8.0,-3.0,0.0,2.0,1.5,2.0,-10.0,-6.0,-7.0,-28.0,-77.0,-42.0
775100,1,5,-5,10056.0,-8.0,2.0,1.0,0.0,1.0,-3.0,2.0,7.0,1.0,-24.0,-46.0,-41.0
782100,1,6,6,10078.0,8.0,-2.0,-4.5,-5.0,-5.0,0.0,-3.0,-11.0,-25.0,-60.0,-51.0,-74.0
782500,1,6,6,10072.0,8.0,1.0,2.5,2.0,0.5,7.0,0.0,-9.0,-21.0,-52.0,-48.0,-69.0
782700,1,6,6,10075.0,8.5,-0.5,1.5,-2.0,3.5,1.5,1.0,-13.5,-24.5,-55.5,-48.5,-69.5
784400,1,6,6,10072.0,8.0,0.0,3.0,3.5,6.0,4.0,2.0,-8.0,-27.0,-50.0,-26.0,-65.0
785200,1,3,-3,10056.0,-8.0,4.0,4.0,2.0,1.0,3.0,-7.0,-17.0,-26.0,-57.0,-26.0,-68.0
785800,1,3,-3,10056.0,-8.0,1.0,3.0,2.0,0.0,-3.5,-10.0,-5.0,-22.0,-56.0,-22.0,-63.0
786700,1,4,-4,10054.0,-8.0,-1.5,-1.0,-2.0,-5.0,-9.0,0.0,-13.0,-26.5,-54.0,-19.0,-69.0
790700,1,2,2,10063.0,8.0,4.0,2.0,0.0,4.0,-6.0,-13.0,-12.0,-42.0,-51.0,-31.0,-54.0
792200,1,4,4,10052.0,8.0,-2.0,1.5,-1.0,-2.0,-5.0,-4.0,-10.0,-32.0,-42.0,-17.0,-54.0
797600,1,4,-4,10024.0,-8.0,4.0,3.0,4.0,2.0,-2.0,-12.0,-19.0,-22.0,-30.0,6.5,-41.0
799500,1,3,3,10029.0,8.0,-1.0,-2.0,-2.0,-5.5,-6.0,-13.0,-8.0,-10.0,-11.0,16.0,-25.0
800100,1,5,-5,10012.0,-8.0,-5.0,-7.0,-5.0,-4.0,-12.0,-10.0,-12.0,-11.0,-12.0,19.0,-18.0
800600,1,5,5,10024.0,8.0,-3.0,-9.5,-5.0,-8.0,-5.5,-3.0,-14.0,-9.0,-13.0,25.0,-13.0
803000,1,2,2,10019.0,8.0,-1.0,0.0,0.0,1.0,2.0,0.0,-2.0,-4.0,-9.0,31.5,-5.0
805300,1,4,-4,9998.0,-8.0,0.0,-2.0,-4.0,2.0,7.0,2.0,2.0,-6.0,9.0,39.0,14.0
809700,1,2,2,10018.0,8.0,2.0,2.0,-4.0,-1.0,-6.0,-5.0,-17.0,-2.0,-2.0,68.0,3.0
810600,1,2,2,10015.0,8.0,-3.0,0.0,0.0,-2.0,-5.0,1.0,-5.0,-4.0,4.0,72.0,21.0
814500,1,3,-3,9989.0,-8.0,-2.0,-4.0,-4.0,-1.0,4.0,10.0,13.0,20.0,42.0,58.0,34.0
815000,1,3,3,10004.0,8.0,2.0,3.0,4.0,5.0,9.0,10.0,11.0,23.0,41.0,62.0,36.0
816800,1,4,-4,9999.0,-8.0,-1.0,-1.0,-2.0,-4.0,-3.0,-1.0,-12.0,-2.0,35.0,38.0,21.0
820600,1,2,2,10011.0,8.0,1.0,-1.0,-1.0,-2.0,-3.0,-3.0,8.0,8.0,18.0,41.0,4.0
821100,1,4,-4,9993.0,-8.0,0.0,-4.0,-3.0,-1.0,-4.0,4.0,3.0,12.0,25.0,36.0,10.0
833600,1,2,-2,10025.0,-8.0,2.0,3.0,2.0,5.0,4.0,2.0,-9.0,-4.0,5.0,-44.5,-28.0
837000,1,6,6,10047.0,8.0,-5.5,-1.0,-6.0,-9.0,-19.0,-9.0,-14.0,-12.0,19.0,-43.0,-31.0
844200,1,6,6,10033.0,8.0,-1.0,-2.0,-3.0,3.0,-1.5,2.0,7.0,16.0,26.0,-36.0,-13.0
844800,1,3,3,10034.0,8.0,1.0,-3.5,-4.0,2.0,-1.0,1.0,11.0,19.0,32.0,-44.0,-16.0
845500,1,6,-6,10013.0,-8.0,1.0,3.0,4.0,5.0,6.0,10.0,17.0,29.0,28.5,-42.0,-5.0
847200,1,5,-5,10022.0,-8.0,1.0,2.0,1.0,4.0,0.0,2.0,14.0,29.0,15.0,-39.0,-16.0
848400,1,3,3,10040.0,8.0,-1.0,-5.0,-4.0,0.0,2.0,3.0,8.0,36.0,15.0,-37.0,-15.0
853500,1,4,-4,10032.0,-8.0,-2.0,-1.0,-2.0,3.0,5.0,10.0,29.0,6.0,-19.0,-32.0,-5.0
853900,1,6,6,10047.0,8.0,4.0,1.0,2.0,7.0,4.5,11.0,34.0,10.0,-14.0,-28.0,-15.0
854900,1,2,2,10052.0,8.5,1.5,0.5,1.5,1.0,6.5,15.5,32.5,14.5,-24.5,-30.5,-28.5
860100,1,2,2,10086.0,8.0,-1.0,0.0,0.0,1.0,-10.0,-19.0,-20.0,-30.0,-85.0,-52.0,-53.0
862900,1,6,-6,10038.0,-3.5,4.5,4.5,3.5,5.5,7.5,16.5,3.5,-20.5,-44.5,-7.5,-14.5
866300,1,6,6,10060.0,8.0,-3.0,-6.0,-8.0,-7.0,-5.0,-5.0,-16.0,-40.0,-56.0,-20.0,-37.0
867100,1,5,-5,10039.0,-8.0,-2.0,0.0,-1.0,-4.0,-2.0,5.0,-17.0,-38.0,-49.0,-23.0,-39.0
870000,1,3,3,10058.0,8.0,-2.0,-3.0,-1.0,-4.0,-9.0,-18.0,-28.0,-56.0,-41.0,-39.0,-64.0
871700,1,5,-5,10027.0,-8.0,-2.0,-1.0,-3.0,-7.0,-11.0,-10.0,-23.0,-41.0,-41.0,-19.0,-45.0
876000,1,4,4,10025.0,8.0,0.0,-1.0,-5.0,-8.0,-7.0,-9.0,-25.0,-17.0,-34.0,-14.0,-22.0
876400,1,3,3,10020.0,8.0,-3.0,-1.0,0.0,-2.0,-3.0,-10.0,-18.5,-15.0,-23.0,-13.0,-13.0
887200,1,2,2,10007.0,8.0,1.0,0.0,3.0,5.0,12.0,15.0,-9.0,-8.0,15.0,7.0,28.0
892000,1,6,6,10000.0,8.0,0.0,-2.0,-1.0,2.0,4.0,-4.0,2.0,7.0,46.0,28.0,38.0
894300,1,6,-6,9981.0,-7.5,-0.5,-2.5,-5.5,-6.5,-10.5,-1.5,6.5,21.5,41.5,24.5,38.5
898200,1,4,-4,9995.0,-4.0,-4.0,-4.0,-5.0,-1.0,-4.0,1.0,10.0,16.0,24.0,18.0,18.0
899200,1,4,4,10003.0,8.0,0.0,-2.0,1.0,4.0,5.0,3.0,17.0,18.0,18.0,20.0,19.0
901400,1,4,-4,9989.0,-8.0,3.0,4.0,3.0,5.0,12.0,10.0,22.0,39.0,17.5,35.0,
901800,1,2,2,10011.0,8.0,-1.0,-4.0,0.0,2.0,4.0,9.0,17.0,37.0,11.0,30.0,
908700,1,4,4,10022.0,8.0,-2.0,-3.0,-2.0,-1.0,-1.0,13.0,20.0,2.0,-20.0,3.0,
909300,1,5,5,10024.0,8.0,-2.0,1.0,2.0,6.0,13.0,17.5,14.0,-3.0,-20.0,3.0,
912000,1,6,-6,10030.0,-8.0,1.0,0.0,-4.0,-4.0,-5.0,-5.0,-14.0,-32.0,-37.0,-11.0,
912600,1,2,-2,10027.0,-8.0,-1.0,0.0,-1.0,-3.0,-1.0,-4.0,-9.0,-28.5,-40.0,-8.0,
914400,1,4,4,10039.0,8.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,-20.0,-22.0,-25.0,-9.0,
914800,1,4,4,10039.0,8.0,-1.0,1.0,2.0,3.0,-3.0,-3.0,-20.0,-23.0,-21.0,-16.0,
917900,1,3,3,10034.0,8.0,-2.0,-1.0,-3.0,-5.0,-12.0,-12.0,-21.0,-29.0,-16.0,-27.0,
918500,1,6,-6,10009.0,-8.0,-1.0,-1.0,-3.0,-4.0,-6.0,-9.0,-9.0,-20.0,-13.0,-19.0,
924500,1,5,-5,10004.0,-8.0,-3.0,-4.0,-4.0,-2.0,-3.0,-13.0,-14.0,-3.0,0.0,-11.0,
925900,1,6,6,10014.0,8.0,-3.0,-1.5,-6.0,-7.0,-4.0,-9.0,4.0,1.0,14.0,-9.0,
928000,1,2,-2,9992.0,-8.0,-7.0,-3.0,-3.0,-3.0,-3.0,3.0,-8.0,10.0,13.0,-1.0,
928500,1,6,6,10005.0,8.0,-1.0,-3.0,1.0,0.0,1.0,10.0,4.0,7.0,20.0,7.0,
929300,1,3,3,10004.0,8.0,3.0,2.0,8.0,5.0,7.0,14.0,9.0,2.0,20.0,12.0,
929500,1,6,6,10006.0,8.0,6.0,4.0,3.0,5.0,9.0,13.0,11.0,-1.0,25.0,11.0,
929800,1,3,-3,9993.0,-8.0,2.0,2.0,3.0,2.0,7.0,4.0,9.0,-2.5,29.0,12.0,
930800,1,6,6,10016.0,8.0,2.0,0.0,1.0,2.0,-3.0,-19.0,-3.0,6.0,20.0,2.0,
932100,1,3,-3,9991.0,-8.0,-2.0,-2.0,-6.0,-4.0,-3.0,8.0,8.0,17.0,35.0,8.0,
934300,1,3,-3,9997.0,-8.0,1.0,4.0,5.0,5.0,6.0,2.0,-7.0,8.0,15.0,10.0,
936400,1,3,3,10006.0,3.5,2.5,3.5,3.5,2.5,2.5,0.5,16.5,11.5,9.5,28.5,
936500,1,6,-6,9997.0,-8.0,1.0,1.0,-1.0,3.0,3.0,-1.0,13.0,10.0,8.0,26.0,
936700,1,3,-3,9998.0,-8.0,-2.0,-1.0,2.0,0.0,2.0,-5.0,15.0,3.0,5.0,25.0,
938900,1,6,6,10006.0,8.0,0.0,0.0,1.0,1.0,5.0,18.0,10.0,20.0,21.0,29.0,
946400,1,3,3,10022.0,8.0,1.0,-2.0,-5.0,-1.0,2.5,3.0,18.0,-2.0,-1.0,3.0,
950000,1,2,2,10041.0,8.0,-4.0,-3.0,-4.0,-4.0,-3.0,-2.0,-21.0,-11.0,-47.0,,
950300,1,5,-5,10021.0,-8.0,1.0,0.0,-3.0,-1.0,2.0,3.0,-23.0,-2.0,-38.0,,
950700,1,5,5,10036.0,8.0,0.0,1.0,2.0,3.0,5.0,6.0,-20.0,4.0,-42.0,,
953700,1,5,5,10035.0,8.0,-2.0,-3.0,-2.0,-5.0,-8.0,-19.0,-10.0,1.0,-27.0,,
953800,1,6,6,10033.0,8.0,-1.0,0.0,-1.0,-5.0,-9.0,-14.0,-7.0,4.0,-25.0,,
957800,1,6,-6,9997.0,-8.0,3.0,5.0,4.0,11.0,13.0,14.0,27.5,-3.0,-6.0,,
960800,1,2,2,10041.0,8.0,0.0,0.0,-2.0,-3.0,-1.0,-0.5,-20.0,-49.0,-23.0,,
963900,1,6,6,10040.0,8.0,-4.0,-10.0,-13.0,-10.0,-17.0,-19.0,-36.0,-30.0,-19.0,,
964000,1,3,-3,10020.0,-8.0,-6.0,-9.0,-8.0,-8.0,-13.0,-13.0,-32.0,-25.0,-15.0,,
964700,1,4,-4,10008.0,-8.0,-1.0,-1.0,-1.0,2.0,-5.0,-5.0,-28.0,-14.0,2.0,,
966900,1,2,2,10019.0,8.0,-4.0,-3.0,-3.0,-6.0,-12.0,-15.0,-21.0,-18.0,20.0,,
970500,1,3,-3,9981.0,-8.0,-1.0,-3.0,-5.0,-1.0,1.0,7.0,4.0,25.0,38.0,,
971900,1,3,3,9998.0,8.0,-1.0,0.0,2.0,4.0,6.0,12.0,3.0,19.0,40.0,,
977600,1,2,-2,9986.0,-8.0,-2.0,5.0,7.0,6.0,12.0,17.0,11.0,34.0,22.0,,
979200,1,2,-2,9999.0,-8.0,1.0,3.0,2.0,6.0,4.0,-2.0,7.0,19.0,7.0,,
982900,1,6,-6,9998.0,-8.5,1.5,0.5,0.5,4.5,6.5,7.5,17.5,18.5,,,
985400,1,4,4,10024.0,8.0,1.0,1.0,3.0,5.0,15.0,14.0,11.0,2.0,,,
985800,1,4,4,10029.0,8.0,0.0,2.0,6.0,9.0,11.0,5.0,7.0,0.5,,,
988000,1,4,-4,10016.0,-8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.5,-9.0,,,
988400,1,6,-6,10016.0,-8.0,2.0,1.0,1.0,3.0,5.0,3.0,10.0,-6.0,,,
989000,1,4,-4,10017.0,-8.0,-2.0,1.0,2.0,3.0,1.0,6.0,1.0,-12.0,,,
