timestamp,buyer,seller,symbol,currency,price,quantity,mid_price,best_bid,best_ask,spread,imbalance_L1,microprice_L1,micro_edge_L1,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,trade_vs_mid,trade_vs_microprice,side_guess,signed_qty
274600,,,HYDROGEL_PACK,XIRECS,9989.0,2,9981.5,9974,9989,15,0.0,9981.5,0.0,-0.5,-0.5,0.5,3.0,6.5,1.5,-4.5,-9.5,-32.5,-43.5,-19.5,7.5,7.5,buyer_initiated,2
275700,,,HYDROGEL_PACK,XIRECS,9996.0,2,9988.0,9980,9996,16,0.0,9988.0,0.0,-2.0,-3.0,1.0,-4.0,-7.0,-9.0,-24.0,-14.0,-35.0,-47.0,-27.0,8.0,8.0,buyer_initiated,2
280500,,,HYDROGEL_PACK,XIRECS,9973.0,2,9965.0,9957,9973,16,0.0,9965.0,0.0,-3.0,-1.0,-1.0,-5.0,-1.0,6.0,7.0,-13.0,-11.0,-16.0,-24.0,8.0,8.0,buyer_initiated,2
281100,,,HYDROGEL_PACK,XIRECS,9952.0,3,9960.0,9952,9968,16,0.0,9960.0,0.0,-1.5,2.0,3.0,4.0,11.0,11.0,12.0,-2.0,-2.0,-7.0,-20.0,-8.0,-8.0,seller_initiated,-3
282200,,,HYDROGEL_PACK,XIRECS,9979.0,2,9971.0,9963,9979,16,0.0,9971.0,0.0,2.0,1.0,0.0,-2.0,2.0,5.0,-8.0,-17.0,-23.0,-19.0,-35.0,8.0,8.0,buyer_initiated,2
285400,,,HYDROGEL_PACK,XIRECS,9965.0,5,9973.0,9965,9981,16,0.0,9973.0,0.0,-1.0,1.0,1.0,5.0,-5.0,-7.0,-22.0,-21.0,-14.0,-23.0,-39.0,-8.0,-8.0,seller_initiated,-5
290900,,,HYDROGEL_PACK,XIRECS,9965.0,3,9957.0,9949,9965,16,0.0,9957.0,0.0,-1.0,1.0,-3.0,-3.0,-6.0,3.0,-4.5,-4.0,-28.0,-9.0,-6.0,8.0,8.0,buyer_initiated,3
292800,,,HYDROGEL_PACK,XIRECS,9951.0,6,9959.0,9951,9967,16,0.0,9959.0,0.0,1.0,3.0,0.0,2.0,-3.0,-8.0,-13.0,-12.0,-32.0,-2.0,-8.0,-8.0,-8.0,seller_initiated,-6
295000,,,HYDROGEL_PACK,XIRECS,9959.0,5,9951.0,9943,9959,16,0.0,9951.0,0.0,-1.0,-0.5,-1.0,2.0,0.0,-1.0,9.0,8.0,-15.5,4.5,-2.0,8.0,8.0,buyer_initiated,5
297100,,,HYDROGEL_PACK,XIRECS,9958.0,3,9950.0,9942,9958,16,0.0,9950.0,0.0,-1.0,-0.5,1.0,-1.0,-4.0,3.0,-3.0,10.0,-13.0,12.0,-5.0,8.0,8.0,buyer_initiated,3
301100,,,HYDROGEL_PACK,XIRECS,9966.0,3,9958.0,9950,9966,16,0.0,9958.0,0.0,1.0,1.0,-2.0,-4.5,-11.0,-12.0,-3.0,-29.0,-13.0,6.0,-21.5,8.0,8.0,buyer_initiated,3
301300,,,HYDROGEL_PACK,XIRECS,9967.0,2,9959.0,9951,9967,16,0.0,9959.0,0.0,-3.0,-5.0,-5.5,-11.0,-12.0,-13.0,-1.0,-27.5,-14.0,0.0,-27.0,8.0,8.0,buyer_initiated,2
302400,,,HYDROGEL_PACK,XIRECS,9936.0,6,9944.0,9936,9952,16,0.0,9944.0,0.0,1.0,1.0,2.0,0.0,3.5,9.0,12.0,-14.0,9.0,15.5,-11.0,-8.0,-8.0,seller_initiated,-6
304200,,,HYDROGEL_PACK,XIRECS,9944.0,2,9952.0,9944,9960,16,0.0,9952.0,0.0,0.0,1.0,3.0,7.0,7.0,5.0,-4.0,-17.0,-14.0,2.0,-25.0,-8.0,-8.0,seller_initiated,-2
306500,,,HYDROGEL_PACK,XIRECS,9967.0,5,9959.0,9951,9967,16,0.0,9959.0,0.0,2.0,0.5,1.0,2.0,-6.0,-8.0,-29.0,-27.0,-16.0,0.0,-22.0,8.0,8.0,buyer_initiated,5
308000,,,HYDROGEL_PACK,XIRECS,9943.0,3,9951.0,9943,9959,16,0.0,9951.0,0.0,2.0,4.0,2.0,0.0,-3.0,-15.0,-25.0,-11.0,-15.5,5.0,-14.0,-8.0,-8.0,seller_initiated,-3
308100,,,HYDROGEL_PACK,XIRECS,9945.0,4,9953.0,9945,9961,16,0.0,9953.0,0.0,2.0,0.0,-2.0,-1.0,-7.0,-18.0,-25.0,-12.0,-13.0,2.0,-11.5,-8.0,-8.0,seller_initiated,-4
316200,,,HYDROGEL_PACK,XIRECS,9939.0,5,9931.0,9923,9939,16,0.0,9931.0,0.0,-3.0,-1.0,1.0,-1.0,8.0,9.0,12.0,15.0,15.0,35.0,23.0,8.0,8.0,buyer_initiated,5
317100,,,HYDROGEL_PACK,XIRECS,9929.0,4,9937.0,9929,9945,16,0.0,9937.0,0.0,2.0,3.0,4.5,6.0,4.0,5.0,16.0,4.0,7.0,23.0,19.0,-8.0,-8.0,seller_initiated,-4
318300,,,HYDROGEL_PACK,XIRECS,9950.0,4,9942.0,9934,9950,16,0.0,9942.0,0.0,-5.0,-1.0,-3.0,-3.0,3.0,6.0,6.0,2.5,-3.0,34.0,10.0,8.0,8.0,buyer_initiated,4
323300,,,HYDROGEL_PACK,XIRECS,9956.0,5,9948.0,9940,9956,16,0.0,9948.0,0.0,-1.0,-2.0,-7.0,-7.0,-10.0,-6.5,-3.5,1.0,9.0,12.0,6.0,8.0,8.0,buyer_initiated,5
324600,,,HYDROGEL_PACK,XIRECS,9946.0,6,9938.0,9930,9946,16,0.0,9938.0,0.0,2.0,3.0,5.0,6.0,2.0,6.0,6.0,21.0,23.0,24.0,15.0,8.0,8.0,buyer_initiated,6
327600,,,HYDROGEL_PACK,XIRECS,9928.0,5,9936.0,9928,9944,16,0.0,9936.0,0.0,2.0,-1.0,0.0,4.0,10.0,8.0,17.0,8.0,32.0,26.0,16.0,-8.0,-8.0,seller_initiated,-5
327700,,,HYDROGEL_PACK,XIRECS,9946.0,6,9938.0,9930,9946,16,0.0,9938.0,0.0,-3.0,-2.0,-2.5,5.0,7.0,8.0,12.0,3.0,31.0,22.0,15.5,8.0,8.0,buyer_initiated,6
335300,,,HYDROGEL_PACK,XIRECS,9943.0,5,9951.0,9943,9959,16,0.0,9951.0,0.0,-1.0,2.0,-2.0,-5.0,-5.0,-6.0,-9.0,3.0,2.0,-11.0,-22.0,-8.0,-8.0,seller_initiated,-5
335500,,,HYDROGEL_PACK,XIRECS,9961.0,4,9953.0,9945,9961,16,0.0,9953.0,0.0,-4.0,-7.0,-7.0,-7.0,-5.0,-9.0,-8.0,-2.0,-1.0,-20.0,-27.0,8.0,8.0,buyer_initiated,4
338100,,,HYDROGEL_PACK,XIRECS,9931.0,3,9939.0,9931,9947,16,0.0,9939.0,0.0,0.0,0.0,-1.0,-3.0,3.5,4.0,19.0,29.0,16.0,0.0,-15.0,-8.0,-8.0,seller_initiated,-3
339500,,,HYDROGEL_PACK,XIRECS,9932.0,3,9940.0,9932,9948,16,0.0,9940.0,0.0,2.5,3.0,2.0,1.0,5.0,7.0,22.0,29.0,10.0,5.0,-18.0,-8.0,-8.0,seller_initiated,-3
342400,,,HYDROGEL_PACK,XIRECS,9944.0,5,9952.0,9944,9960,16,0.0,9952.0,0.0,4.0,5.0,5.0,9.0,6.0,11.0,13.0,7.5,14.0,3.5,-35.0,-8.0,-8.0,seller_initiated,-5
343100,,,HYDROGEL_PACK,XIRECS,9966.0,2,9958.0,9950,9966,16,0.0,9958.0,0.0,-0.5,-1.0,0.0,0.0,3.0,-2.0,10.0,2.0,17.0,-5.5,-42.0,8.0,8.0,buyer_initiated,2
344000,,,HYDROGEL_PACK,XIRECS,9953.0,5,9961.0,9953,9969,16,0.0,9961.0,0.0,0.0,2.0,3.0,1.0,-5.5,-13.0,12.0,-8.0,3.0,-12.0,-43.0,-8.0,-8.0,seller_initiated,-5
345700,,,HYDROGEL_PACK,XIRECS,9957.0,6,9949.0,9941,9957,16,0.0,9949.0,0.0,0.0,1.0,-1.0,1.0,15.0,20.0,15.0,5.0,18.0,-4.0,-33.0,8.0,8.0,buyer_initiated,6
345900,,,HYDROGEL_PACK,XIRECS,9958.0,3,9950.0,9942,9958,16,0.0,9950.0,0.0,-2.0,-1.5,0.0,7.0,14.0,15.5,17.0,4.0,19.0,-8.0,-30.0,8.0,8.0,buyer_initiated,3
348500,,,HYDROGEL_PACK,XIRECS,9964.0,5,9972.0,9964,9980,16,0.0,9972.0,0.0,2.0,3.0,3.0,1.0,-3.0,-8.0,-18.0,-20.0,3.0,-33.0,-34.0,-8.0,-8.0,seller_initiated,-5
351000,,,HYDROGEL_PACK,XIRECS,9973.0,3,9965.0,9957,9973,16,0.0,9965.0,0.0,-1.0,-5.0,-6.0,-3.0,-3.0,-6.0,-11.5,-8.0,-6.0,-27.0,-19.0,8.0,8.0,buyer_initiated,3
357100,,,HYDROGEL_PACK,XIRECS,9963.0,6,9955.0,9947,9963,16,0.0,9955.0,0.0,0.0,1.0,2.0,1.0,0.0,-3.0,8.0,5.0,10.0,-17.0,-28.0,8.0,8.0,buyer_initiated,6
358500,,,HYDROGEL_PACK,XIRECS,9960.0,6,9952.0,9944,9960,16,0.0,9952.0,0.0,2.0,3.0,0.0,-1.0,-2.0,6.0,19.0,23.0,7.0,-14.0,-35.0,8.0,8.0,buyer_initiated,6
360600,,,HYDROGEL_PACK,XIRECS,9951.0,2,9959.0,9951,9967,16,0.0,9959.0,0.0,0.0,-3.0,-3.0,-1.0,0.0,11.0,10.5,10.0,-22.0,-16.0,-32.0,-8.0,-8.0,seller_initiated,-2
362700,,,HYDROGEL_PACK,XIRECS,9961.0,3,9969.0,9961,9977,16,0.0,9969.0,0.0,-2.0,3.0,4.0,4.0,-1.0,0.0,-2.0,-12.0,-37.5,-20.0,-44.0,-8.0,-8.0,seller_initiated,-3
363100,,,HYDROGEL_PACK,XIRECS,9983.0,4,9975.0,9967,9983,16,0.0,9975.0,0.0,-2.0,-3.0,-2.0,-8.0,-9.0,-2.0,-2.0,-15.0,-42.0,-26.0,-52.0,8.0,8.0,buyer_initiated,4
364800,,,HYDROGEL_PACK,XIRECS,9978.0,5,9970.0,9962,9978,16,0.0,9970.0,0.0,3.0,4.0,3.0,1.5,-1.0,-8.0,-4.0,-13.0,-28.0,-22.0,-59.0,8.0,8.0,buyer_initiated,5
368500,,,HYDROGEL_PACK,XIRECS,9983.0,6,9975.0,9967,9983,16,0.0,9975.0,0.0,-2.0,-2.0,-1.0,-6.0,-8.0,-7.0,-11.0,-16.0,-32.0,-24.0,-41.0,8.0,8.0,buyer_initiated,6
371400,,,HYDROGEL_PACK,XIRECS,9953.0,2,9961.0,9953,9969,16,0.0,9961.0,0.0,-2.0,-4.0,-3.0,5.0,-2.0,1.0,2.0,-18.0,-3.0,-6.0,-31.0,-8.0,-8.0,seller_initiated,-2
373400,,,HYDROGEL_PACK,XIRECS,9970.0,3,9962.0,9954,9970,16,0.0,9962.0,0.0,2.0,2.0,0.0,1.0,-5.5,-6.0,-3.0,-27.0,-6.0,-6.0,-19.0,8.0,8.0,buyer_initiated,3
373700,,,HYDROGEL_PACK,XIRECS,9954.0,5,9962.0,9954,9970,16,0.0,9962.0,0.0,-2.0,1.0,0.0,-1.0,-3.5,-1.0,-10.0,-22.5,-11.0,-8.0,-17.0,-8.0,-8.0,seller_initiated,-5
375100,,,HYDROGEL_PACK,XIRECS,9947.0,2,9955.0,9947,9963,16,0.0,9955.0,0.0,3.0,4.0,1.0,6.0,6.0,10.0,-6.0,-17.0,-8.0,6.0,-4.0,-8.0,-8.0,seller_initiated,-2
380100,,,HYDROGEL_PACK,XIRECS,9957.0,6,9949.0,9941,9957,16,0.0,9949.0,0.0,-2.0,-1.0,-4.0,-12.0,-9.0,-14.0,-11.0,-3.5,-13.0,-10.0,9.0,8.0,8.0,buyer_initiated,6
380700,,,HYDROGEL_PACK,XIRECS,9948.0,4,9940.0,9932,9948,16,0.0,9940.0,0.0,-1.0,1.0,0.0,2.0,-2.0,-8.5,-7.0,5.5,-1.0,3.0,23.0,8.0,8.0,buyer_initiated,4
383300,,,HYDROGEL_PACK,XIRECS,9945.0,5,9937.0,9929,9945,16,0.0,9937.0,0.0,-2.0,0.0,3.0,2.0,2.5,3.0,5.5,18.0,-4.0,-9.0,18.0,8.0,8.0,buyer_initiated,5
383600,,,HYDROGEL_PACK,XIRECS,9948.0,4,9940.0,9932,9948,16,0.0,9940.0,0.0,-0.5,-1.0,-1.0,1.0,-1.0,-8.0,3.0,13.0,-10.0,-16.0,13.5,8.0,8.0,buyer_initiated,4
385800,,,HYDROGEL_PACK,XIRECS,9943.0,6,9935.0,9927,9943,16,0.0,9935.0,0.0,-4.0,-1.5,3.0,-1.0,4.5,6.0,12.0,9.0,-5.0,-11.0,27.0,8.0,8.0,buyer_initiated,6
394800,,,HYDROGEL_PACK,XIRECS,9941.0,5,9949.0,9941,9957,16,0.0,9949.0,0.0,0.0,0.0,-2.0,-2.0,-5.0,-2.0,-6.0,-20.0,-1.0,-29.0,19.0,-8.0,-8.0,seller_initiated,-5
396300,,,HYDROGEL_PACK,XIRECS,9956.0,4,9948.5,9941,9956,15,0.0,9948.5,0.0,2.5,1.5,0.5,-1.5,-1.5,-12.5,-16.5,-10.5,4.5,-21.5,35.5,7.5,7.5,buyer_initiated,4
397800,,,HYDROGEL_PACK,XIRECS,9950.0,4,9942.0,9934,9950,16,0.0,9942.0,0.0,1.0,-2.0,-5.0,-6.0,1.5,1.0,-15.0,-8.0,16.0,-4.0,42.0,8.0,8.0,buyer_initiated,4
403600,,,HYDROGEL_PACK,XIRECS,9922.0,6,9930.0,9922,9938,16,0.0,9930.0,0.0,1.0,1.0,2.0,-2.0,-1.5,0.0,8.0,20.0,25.0,7.0,72.0,-8.0,-8.0,seller_initiated,-6
409300,,,HYDROGEL_PACK,XIRECS,9929.0,6,9937.0,9929,9945,16,0.0,9937.0,0.0,1.0,5.0,4.0,6.0,10.0,5.0,13.0,10.0,4.0,-11.0,66.0,-8.0,-8.0,seller_initiated,-6
411000,,,HYDROGEL_PACK,XIRECS,9951.0,4,9943.0,9935,9951,16,0.0,9943.0,0.0,-2.0,-2.0,-1.0,2.0,2.0,8.0,11.0,5.0,-4.0,-16.0,55.0,8.0,8.0,buyer_initiated,4
411400,,,HYDROGEL_PACK,XIRECS,9952.0,3,9944.0,9936,9952,16,0.0,9944.0,0.0,1.0,0.0,-1.5,-2.0,0.0,3.0,10.0,11.0,-6.0,-16.0,60.0,8.0,8.0,buyer_initiated,3
412300,,,HYDROGEL_PACK,XIRECS,9953.0,2,9945.0,9937,9953,16,0.0,9945.0,0.0,-1.0,0.0,1.0,5.0,4.0,5.0,8.0,9.0,-17.0,-16.0,61.0,8.0,8.0,buyer_initiated,2
414000,,,HYDROGEL_PACK,XIRECS,9962.0,2,9954.0,9946,9962,16,0.0,9954.0,0.0,-4.0,-5.5,-4.0,1.0,-5.0,0.0,-7.0,1.0,-28.5,-39.0,42.0,8.0,8.0,buyer_initiated,2
414400,,,HYDROGEL_PACK,XIRECS,9945.0,3,9953.0,9945,9961,16,0.0,9953.0,0.0,2.0,-1.0,-3.0,-4.0,3.0,1.0,-7.0,-3.5,-30.0,-38.5,48.0,-8.0,-8.0,seller_initiated,-3
414800,,,HYDROGEL_PACK,XIRECS,9940.0,3,9948.0,9940,9956,16,0.0,9948.0,0.0,1.0,1.0,2.0,8.5,7.0,13.0,1.0,7.5,-25.0,-37.0,54.0,-8.0,-8.0,seller_initiated,-3
421500,,,HYDROGEL_PACK,XIRECS,9946.0,3,9954.0,9946,9962,16,0.0,9954.0,0.0,1.0,1.0,0.0,-3.0,-3.0,2.0,0.0,-17.0,-41.0,-23.0,62.0,-8.0,-8.0,seller_initiated,-3
427000,,,HYDROGEL_PACK,XIRECS,9950.0,2,9958.0,9950,9966,16,0.0,9958.0,0.0,1.0,0.0,-3.0,-5.0,-10.0,-16.0,-30.0,-34.0,-22.0,-11.0,53.0,-8.0,-8.0,seller_initiated,-2
436200,,,HYDROGEL_PACK,XIRECS,9935.0,5,9927.0,9919,9935,16,0.0,9927.0,0.0,-0.5,-2.0,-0.5,-1.0,-1.0,-0.5,-18.5,-5.0,6.0,34.0,90.0,8.0,8.0,buyer_initiated,5
440300,,,HYDROGEL_PACK,XIRECS,9922.0,2,9914.0,9906,9922,16,0.0,9914.0,0.0,3.0,0.0,0.5,2.0,-4.0,5.0,2.0,26.0,10.0,47.0,108.0,8.0,8.0,buyer_initiated,2
441300,,,HYDROGEL_PACK,XIRECS,9902.0,2,9910.0,9902,9918,16,0.0,9910.0,0.0,3.0,3.0,6.0,3.0,9.0,7.0,17.0,33.0,17.0,52.0,110.0,-8.0,-8.0,seller_initiated,-2
443600,,,HYDROGEL_PACK,XIRECS,9908.0,2,9916.0,9908,9924,16,0.0,9916.0,0.0,0.0,-2.5,1.5,3.0,4.0,0.0,24.5,21.0,-3.0,49.0,93.0,-8.0,-8.0,seller_initiated,-2
450000,,,HYDROGEL_PACK,XIRECS,9932.0,5,9940.0,9932,9948,16,0.0,9940.0,0.0,2.0,0.0,0.0,2.0,6.0,-4.0,-5.0,-16.0,-4.5,59.0,68.0,-8.0,-8.0,seller_initiated,-5
457700,,,HYDROGEL_PACK,XIRECS,9914.0,4,9922.0,9914,9930,16,0.0,9922.0,0.0,0.0,-2.0,1.0,0.0,-1.0,7.5,3.0,12.0,28.0,78.0,80.0,-8.0,-8.0,seller_initiated,-4
462500,,,HYDROGEL_PACK,XIRECS,9932.0,2,9924.0,9916,9932,16,0.0,9924.0,0.0,2.0,1.0,-1.0,-2.0,-7.0,-13.0,10.0,14.0,36.0,84.0,71.0,8.0,8.0,buyer_initiated,2
476200,,,HYDROGEL_PACK,XIRECS,9959.0,3,9951.0,9943,9959,16,0.0,9951.0,0.0,3.0,1.5,1.5,0.5,-2.0,7.0,11.5,10.0,32.0,64.0,55.0,8.0,8.0,buyer_initiated,3
477600,,,HYDROGEL_PACK,XIRECS,9941.0,5,9949.0,9941,9957,16,0.0,9949.0,0.0,1.0,1.0,1.0,5.0,15.0,12.0,10.0,14.0,35.0,64.0,57.0,-8.0,-8.0,seller_initiated,-5
479100,,,HYDROGEL_PACK,XIRECS,9973.0,5,9968.5,9964,9973,9,-0.18181818181818182,9967.681818181818,-0.8181818181819835,-5.5,-3.5,-5.5,-7.5,-10.5,-5.5,-13.5,-9.5,33.5,56.5,34.5,4.5,5.3181818181819835,buyer_initiated,5
485300,,,HYDROGEL_PACK,XIRECS,9952.0,3,9960.0,9952,9968,16,0.0,9960.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,12.0,46.0,53.0,45.0,-8.0,-8.0,seller_initiated,-3
489600,,,HYDROGEL_PACK,XIRECS,9948.0,4,9956.0,9948,9964,16,0.0,9956.0,0.0,1.0,2.0,4.0,7.0,2.0,11.0,11.0,47.0,47.0,56.0,41.0,-8.0,-8.0,seller_initiated,-4
494500,,,HYDROGEL_PACK,XIRECS,9975.0,4,9967.0,9959,9975,16,0.0,9967.0,0.0,0.0,-1.0,1.0,2.0,7.0,15.0,36.0,37.0,33.0,40.0,48.0,8.0,8.0,buyer_initiated,4
495300,,,HYDROGEL_PACK,XIRECS,9964.0,5,9972.0,9964,9980,16,0.0,9972.0,0.0,1.0,2.0,3.0,7.0,12.0,9.0,20.0,34.0,35.0,41.0,45.0,-8.0,-8.0,seller_initiated,-5
499900,,,HYDROGEL_PACK,XIRECS,9990.0,6,9998.0,9990,10006,16,0.0,9998.0,0.0,1.0,-3.0,-3.0,-4.0,0.0,-5.0,8.0,15.0,13.0,14.0,25.0,-8.0,-8.0,seller_initiated,-6
500800,,,HYDROGEL_PACK,XIRECS,9987.0,4,9995.0,9987,10003,16,0.0,9995.0,0.0,3.0,3.0,5.0,2.0,0.0,8.0,3.0,6.0,17.0,16.0,32.0,-8.0,-8.0,seller_initiated,-4
501400,,,HYDROGEL_PACK,XIRECS,9987.0,6,9995.0,9987,10003,16,0.0,9995.0,0.0,-2.0,-1.0,0.0,-2.0,3.0,9.0,5.0,9.0,19.0,22.0,27.0,-8.0,-8.0,seller_initiated,-6
502000,,,HYDROGEL_PACK,XIRECS,9985.0,3,9993.0,9985,10001,16,0.0,9993.0,0.0,3.0,3.0,6.0,4.0,13.0,10.0,8.0,14.0,25.0,25.0,24.0,-8.0,-8.0,seller_initiated,-3
503500,,,HYDROGEL_PACK,XIRECS,9994.0,6,10002.0,9994,10010,16,0.0,10002.0,0.0,0.0,-2.0,-3.0,1.0,2.0,-2.0,-2.0,-3.0,15.0,20.0,21.5,-8.0,-8.0,seller_initiated,-6
507200,,,HYDROGEL_PACK,XIRECS,10012.0,4,10004.0,9996,10012,16,0.0,10004.0,0.0,-3.0,-2.0,0.0,-4.0,-2.0,-2.0,-1.0,15.0,11.0,6.0,19.0,8.0,8.0,buyer_initiated,4
507800,,,HYDROGEL_PACK,XIRECS,9992.0,6,10000.0,9992,10008,16,0.0,10000.0,0.0,0.0,1.0,-1.0,-1.5,-1.0,14.0,5.0,9.0,15.0,2.0,21.0,-8.0,-8.0,seller_initiated,-6
509900,,,HYDROGEL_PACK,XIRECS,10005.0,5,10013.0,10005,10021,16,0.0,10013.0,0.0,-3.0,-2.0,-4.0,-9.0,-14.0,-7.0,-9.0,-2.0,8.0,-10.0,-2.0,-8.0,-8.0,seller_initiated,-5
510100,,,HYDROGEL_PACK,XIRECS,10003.0,3,10011.0,10003,10019,16,0.0,10011.0,0.0,-2.0,-3.0,-7.0,-10.0,-12.0,-7.5,-5.0,1.0,10.0,-11.0,1.0,-8.0,-8.0,seller_initiated,-3
513200,,,HYDROGEL_PACK,XIRECS,10010.0,5,10002.0,9994,10010,16,0.0,10002.0,0.0,-3.0,-4.0,-3.0,-3.0,-2.0,6.0,11.0,15.5,19.0,-3.0,1.0,8.0,8.0,buyer_initiated,5
515200,,,HYDROGEL_PACK,XIRECS,10000.0,4,10008.0,10000,10016,16,0.0,10008.0,0.0,-1.0,2.0,4.0,3.0,6.0,11.0,-1.5,4.0,-0.5,-5.0,-13.0,-8.0,-8.0,seller_initiated,-4
519000,,,HYDROGEL_PACK,XIRECS,10002.0,5,10010.0,10002,10018,16,0.0,10010.0,0.0,0.0,-1.0,-2.0,1.0,3.0,5.5,-2.0,12.0,3.0,-4.0,-18.0,-8.0,-8.0,seller_initiated,-5
519400,,,HYDROGEL_PACK,XIRECS,10017.0,2,10009.0,10001,10017,16,0.0,10009.0,0.0,2.0,2.0,1.0,2.0,2.0,5.0,-3.0,17.0,3.0,-5.0,-12.0,8.0,8.0,buyer_initiated,2
520400,,,HYDROGEL_PACK,XIRECS,10019.0,2,10011.0,10003,10019,16,0.0,10011.0,0.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,8.0,-1.0,-12.0,8.0,8.0,buyer_initiated,2
526600,,,HYDROGEL_PACK,XIRECS,10021.0,4,10013.0,10005,10021,16,0.0,10013.0,0.0,0.0,-5.5,-5.0,-2.0,0.0,12.0,8.0,5.0,2.0,-11.0,15.0,8.0,8.0,buyer_initiated,4
527700,,,HYDROGEL_PACK,XIRECS,10021.0,6,10013.0,10005,10021,16,0.0,10013.0,0.0,2.0,4.0,6.0,8.0,11.0,12.0,10.0,7.0,7.0,-6.0,2.0,8.0,8.0,buyer_initiated,6
530300,,,HYDROGEL_PACK,XIRECS,10010.0,3,10018.0,10010,10026,16,0.0,10018.0,0.0,-1.0,0.0,0.0,5.0,4.0,8.0,-5.0,4.0,-9.0,-19.0,-4.0,-8.0,-8.0,seller_initiated,-3
530600,,,HYDROGEL_PACK,XIRECS,10010.0,5,10018.0,10010,10026,16,0.0,10018.0,0.0,3.0,5.0,7.0,6.0,3.0,4.0,-4.0,6.0,-10.0,-9.0,-7.0,-8.0,-8.0,seller_initiated,-5
533100,,,HYDROGEL_PACK,XIRECS,10029.0,2,10021.0,10013,10029,16,0.0,10021.0,0.0,0.0,1.0,1.0,0.0,-5.0,-10.0,-5.0,-11.0,1.0,-14.0,-8.0,8.0,8.0,buyer_initiated,2
533400,,,HYDROGEL_PACK,XIRECS,10030.0,5,10022.0,10014,10030,16,0.0,10022.0,0.0,0.0,-1.0,0.0,-4.0,-13.0,-8.0,-7.0,-11.0,2.0,-17.0,-10.0,8.0,8.0,buyer_initiated,5
534800,,,HYDROGEL_PACK,XIRECS,10018.0,3,10010.0,10002,10018,16,0.0,10010.0,0.0,-2.0,-1.0,1.0,3.0,6.0,9.0,6.0,-6.0,6.0,-9.0,8.0,8.0,8.0,buyer_initiated,3
537500,,,HYDROGEL_PACK,XIRECS,10014.0,2,10022.0,10014,10030,16,0.0,10022.0,0.0,-3.0,-2.0,-4.0,-6.0,-7.0,-11.0,-17.0,-5.0,-17.0,-23.0,4.0,-8.0,-8.0,seller_initiated,-2
538000,,,HYDROGEL_PACK,XIRECS,10024.0,2,10016.0,10008,10024,16,0.0,10016.0,0.0,0.0,-1.0,1.0,-1.0,-3.0,3.0,-11.0,-1.0,-12.0,-14.0,13.0,8.0,8.0,buyer_initiated,2
538900,,,HYDROGEL_PACK,XIRECS,10022.0,6,10014.0,10006,10022,16,0.0,10014.0,0.0,-1.0,-2.0,-3.0,-2.0,4.0,4.5,-4.5,-4.0,-5.0,-14.0,19.0,8.0,8.0,buyer_initiated,6
542600,,,HYDROGEL_PACK,XIRECS,10012.0,6,10004.0,9996,10012,16,0.0,10004.0,0.0,1.0,-1.0,0.0,6.0,5.0,1.0,16.0,17.0,-8.0,-10.0,6.0,8.0,8.0,buyer_initiated,6
550400,,,HYDROGEL_PACK,XIRECS,9998.0,2,10006.0,9998,10014,16,0.0,10006.0,0.0,0.0,2.0,1.0,9.0,11.0,12.0,7.0,-4.0,4.0,21.0,-7.0,-8.0,-8.0,seller_initiated,-2
553300,,,HYDROGEL_PACK,XIRECS,10032.0,6,10024.0,10016,10032,16,0.0,10024.0,0.0,0.0,-2.0,-3.0,-1.0,-4.0,-13.0,-21.0,-27.0,-10.0,-1.0,-42.0,8.0,8.0,buyer_initiated,6
563600,,,HYDROGEL_PACK,XIRECS,9991.0,2,9999.0,9991,10007,16,0.0,9999.0,0.0,3.0,2.0,-1.0,5.0,7.0,10.0,8.0,13.0,6.0,12.0,6.0,-8.0,-8.0,seller_initiated,-2
566100,,,HYDROGEL_PACK,XIRECS,10011.0,4,10015.5,10011,10020,9,-0.18181818181818182,10014.681818181818,-0.8181818181819835,-3.5,-2.5,0.5,-2.5,-7.5,-2.0,-6.5,-13.5,-13.5,-36.5,4.5,-4.5,-3.6818181818180165,seller_initiated,-4
568700,,,HYDROGEL_PACK,XIRECS,10000.0,5,10008.0,10000,10016,16,0.0,10008.0,0.0,-0.5,-3.0,-2.0,-5.0,1.0,1.0,4.0,-5.0,-7.0,-17.0,12.5,-8.0,-8.0,seller_initiated,-5
578600,,,HYDROGEL_PACK,XIRECS,10014.0,3,10006.0,9998,10014,16,0.0,10006.0,0.0,-3.0,0.0,-1.0,-3.0,-2.0,3.0,-1.0,-4.0,29.5,13.0,-10.0,8.0,8.0,buyer_initiated,3
578800,,,HYDROGEL_PACK,XIRECS,9998.0,6,10006.0,9998,10014,16,0.0,10006.0,0.0,-1.0,-7.0,-3.0,-1.0,1.5,2.0,-2.0,-4.0,28.0,9.0,-12.0,-8.0,-8.0,seller_initiated,-6
580600,,,HYDROGEL_PACK,XIRECS,10001.0,4,10009.0,10001,10017,16,0.0,10009.0,0.0,0.0,-1.0,-1.0,-4.0,-4.0,-2.0,-1.0,-10.0,16.0,2.0,-8.0,-8.0,-8.0,seller_initiated,-4
